age,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,g,lg_id,mp,name,obpm,orb_pct,ows,per,pid,pos,ring,season,stl_pct,team_id,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48
32,13.3,1.3,3.8,1.2,23.2,0.9,.126,.470,21,NBA,826,Dirk Nowitzki,2.6,1.8,2.7,25.2,27,PF,True,2010-11,0.8,DAL,12.0,12.7,.609,32.0,1.2,3.6,.210
33,10.4,0.0,0.4,-0.1,18.4,0.0,.078,.545,4,NBA,154,Dirk Nowitzki,0.5,2.2,0.5,22.5,27,PF,False,2011-12,1.0,DAL,9.5,9.8,.560,31.5,0.1,0.4,.139
35,6.9,1.8,-1.9,3.0,24.6,0.2,.095,.246,7,NBA,263,Dirk Nowitzki,-4.8,2.1,-0.2,13.9,27,PF,False,2013-14,1.2,DAL,9.7,12.4,.480,26.5,0.0,0.1,.011
36,10.1,0.9,-0.8,1.0,28.3,0.1,.202,.333,5,NBA,181,Dirk Nowitzki,-1.7,2.2,0.4,18.0,27,PF,False,2014-15,0.5,DAL,9.4,14.8,.550,24.0,0.1,0.4,.114
37,9.5,1.5,-1.5,1.6,15.0,-0.2,.133,.205,5,NBA,170,Dirk Nowitzki,-3.2,2.0,0.3,18.7,27,PF,False,2015-16,0.6,DAL,7.2,8.2,.564,26.6,0.0,0.1,.034
23,0.0,0.0,-7.9,-3.0,30.8,0.0,.000,.000,5,NBA,29,Lucas Nogueira,-5.0,3.9,0.1,11.3,29,C,False,2015-16,0.0,TOR,0.0,16.5,.750,6.4,0.0,0.1,.138
24,0.0,0.0,-13.1,-9.9,51.4,0.0,.000,1.000,3,NBA,7,Lucas Nogueira,-3.2,34.9,0.0,24.6,29,C,False,2016-17,0.0,TOR,0.0,43.2,.521,19.3,0.0,0.0,.254
25,5.2,0.0,-11.4,0.6,5.2,0.0,.000,2.000,5,NBA,24,Lucas Nogueira,-12.0,0.0,-0.1,-9.8,29,C,False,2017-18,0.0,TOR,61.5,2.5,.266,9.2,-0.1,-0.1,-0.227
23,9.4,4.1,4.9,5.0,26.1,0.3,.000,.490,7,NBA,271,Joakim Noah,-0.2,12.8,0.6,17.1,30,C,False,2008-09,1.1,CHI,11.4,19.8,.573,11.8,0.4,0.9,.160
24,10.8,3.4,5.6,7.1,29.3,0.2,.000,.358,5,NBA,188,Joakim Noah,-1.4,11.8,0.3,20.2,30,C,False,2009-10,2.5,CHI,19.6,20.1,.603,18.4,0.4,0.5,.126
25,12.5,4.8,5.2,4.4,21.9,1.1,.000,.411,16,NBA,529,Joakim Noah,0.8,15.0,0.8,16.9,30,C,False,2010-11,1.7,CHI,11.5,18.4,.475,14.5,1.0,1.9,.174
26,17.6,3.0,10.9,3.2,20.4,0.2,.000,.423,3,NBA,99,Joakim Noah,7.7,10.2,0.5,28.7,30,C,False,2011-12,1.1,CHI,3.1,15.4,.730,15.0,0.3,0.7,.345
27,11.7,5.3,3.4,5.4,19.5,0.3,.000,.328,12,NBA,409,Joakim Noah,-2.1,15.1,0.3,16.7,30,C,False,2012-13,1.3,CHI,15.0,17.2,.474,18.5,0.5,0.6,.074
28,19.0,2.6,1.8,5.1,27.9,0.4,.000,.415,5,NBA,210,Joakim Noah,-3.3,8.0,-0.1,13.1,30,C,False,2013-14,1.3,CHI,28.2,17.6,.536,15.5,0.2,0.3,.060
29,15.0,2.8,2.4,4.1,23.7,0.8,.000,.263,12,NBA,395,Joakim Noah,-1.8,12.8,0.0,12.0,30,C,False,2014-15,1.3,CHI,19.1,18.3,.407,12.1,0.4,0.8,.095
24,10.9,1.5,1.1,1.4,14.1,0.0,.462,.308,9,NBA,60,Raul Neto,-0.3,0.0,0.1,13.8,33,PG,False,2016-17,0.9,UTA,16.9,7.0,.779,14.1,0.0,0.2,.143
25,20.2,0.0,-4.0,0.2,12.1,0.1,.304,.217,8,NBA,72,Raul Neto,-4.2,3.0,-0.1,7.4,33,PG,False,2017-18,1.4,UTA,13.7,7.5,.417,17.9,0.0,0.0,.004
24,18.1,0.0,-0.5,0.1,7.3,0.0,.280,.220,4,NBA,129,Jameer Nelson,-0.6,3.7,0.1,13.2,34,PG,False,2006-07,1.3,ORL,14.1,5.5,.520,23.9,0.1,0.1,.028
25,24.9,0.4,3.8,0.2,12.8,0.1,.363,.327,10,NBA,333,Jameer Nelson,3.5,1.4,1.1,18.2,34,PG,False,2007-08,0.5,ORL,14.0,7.2,.627,21.5,0.5,1.2,.173
26,25.1,0.0,-6.6,-0.9,8.3,0.1,.261,.174,5,NBA,90,Jameer Nelson,-5.7,1.4,-0.2,4.9,34,PG,False,2008-09,0.6,ORL,22.0,4.9,.384,17.1,-0.1,-0.1,-0.061
27,28.7,0.0,6.7,-0.6,10.3,0.8,.442,.326,14,NBA,479,Jameer Nelson,7.2,2.4,1.4,20.9,34,PG,False,2009-10,1.6,ORL,13.9,6.5,.612,26.1,1.0,2.2,.223
28,27.6,0.0,3.7,0.9,10.0,0.4,.317,.171,6,NBA,216,Jameer Nelson,2.8,3.8,0.2,15.4,34,PG,False,2010-11,3.1,ORL,8.3,6.9,.448,21.2,0.3,0.6,.126
29,38.3,0.4,1.5,0.3,11.6,0.1,.338,.216,5,NBA,182,Jameer Nelson,1.2,0.6,0.2,15.7,34,PG,False,2011-12,1.2,ORL,11.0,6.0,.481,24.5,0.2,0.3,.070
25,11.2,0.0,2.9,0.7,7.3,0.0,.579,.421,4,NBA,47,Shabazz Napier,2.3,2.1,0.1,17.7,36,PG,False,2016-17,2.0,POR,0.0,4.5,.599,19.9,0.1,0.2,.159
26,12.0,0.0,-7.4,1.6,6.9,0.0,.364,.182,2,NBA,35,Shabazz Napier,-9.0,0.0,-0.2,4.3,36,PG,False,2017-18,4.2,POR,33.6,3.2,.463,21.8,0.0,-0.1,-0.183
25,9.3,4.2,4.8,4.9,21.8,0.5,.017,.517,20,NBA,307,Larry Nance Jr.,-0.1,13.3,0.8,20.3,37,C,False,2017-18,2.7,CLE,14.0,17.4,.652,12.9,0.5,1.2,.193
24,15.2,2.7,-8.5,-1.1,7.1,0.0,.267,.267,11,NBA,33,Abdel Nader,-7.5,3.4,-0.1,5.2,38,SF,False,2017-18,1.6,BOS,10.7,5.2,.358,26.2,-0.1,-0.1,-0.122
23,0.0,0.0,-21.7,-4.4,15.8,0.0,.000,.000,2,NBA,7,Julius Nwosu,-17.3,16.7,-0.1,-13.0,39,C,False,1994-95,0.0,SAS,33.3,16.3,.000,19.4,0.0,-0.1,-0.370
23,12.3,0.0,-12.3,-2.1,10.4,0.0,.400,.000,1,NBA,10,Dennis Nutt,-10.2,10.6,-0.1,-2.4,40,PG,False,1986-87,0.0,DAL,16.7,10.5,.200,23.9,0.0,-0.1,-0.306
24,0.0,3.8,4.3,-0.1,5.5,0.0,.750,.000,3,NBA,21,Steve Novak,4.5,5.2,0.1,20.3,43,SF,False,2007-08,0.0,HOU,0.0,5.3,1.000,9.1,0.0,0.1,.246
27,0.0,0.0,-7.5,0.7,19.9,0.0,,,1,NBA,6,Steve Novak,-8.2,0.0,0.0,2.5,43,SF,False,2010-11,0.0,SAS,,9.7,,0.0,0.0,0.0,.029
28,0.0,1.0,-3.6,1.9,16.0,0.0,.778,.000,5,NBA,95,Steve Novak,-5.5,3.7,0.0,4.8,43,PF,False,2011-12,0.0,NYK,25.0,9.6,.667,6.0,0.0,0.0,.008
29,0.0,0.0,0.6,-3.6,5.1,0.1,.692,.000,9,NBA,50,Steve Novak,4.2,4.4,0.2,15.1,43,SF,False,2012-13,1.1,NYK,0.0,4.7,.692,12.5,0.0,0.2,.207
30,9.8,0.0,-9.2,0.9,39.0,0.0,1.000,.000,4,NBA,15,Steve Novak,-10.1,0.0,-0.1,-1.4,43,PF,False,2013-14,0.0,TOR,0.0,20.3,.000,9.4,0.0,0.0,-0.136
33,,,,,,0.2,,.045,4,BAA,,Mike Novak,,,-0.1,,44,,False,1948-49,,ROC,,,.290,,,0.0,
27,,,,,,-0.1,,.267,3,BAA,,Stan Noszka,,,0.2,,45,,False,1947-48,,BOS,,,.373,,,0.1,
23,,,,,,-0.1,,.175,3,BAA,,George Nostrand,,,0.3,,46,,False,1946-47,,CLR,,,.383,,,0.2,
26,5.5,1.7,3.9,-0.7,6.3,0.0,,.364,5,NBA,31,Willie Norwood,4.7,3.6,0.1,21.2,47,SF,False,1973-74,1.6,DET,,5.0,.705,,0.0,0.2,.233
28,5.0,0.3,-2.7,1.2,10.1,0.0,,.310,6,NBA,215,Willie Norwood,-3.9,10.8,0.0,9.0,47,SF,False,1975-76,1.5,SEA,,10.4,.448,,0.0,0.0,-0.003
30,13.7,1.3,-0.9,-0.6,7.2,0.0,,.083,3,NBA,44,Willie Norwood,-0.3,2.6,0.1,10.0,47,SF,False,1977-78,0.0,POR,13.9,5.0,.603,14.1,0.0,0.1,.110
31,0.0,0.0,-11.3,0.0,0.0,0.0,.000,.000,2,NBA,7,Moochie Norris,-11.4,0.0,0.0,-5.7,49,PG,False,2004-05,0.0,HOU,0.0,0.0,.000,6.8,0.0,0.0,-0.208
22,12.8,2.1,2.7,4.2,19.3,0.1,.000,.154,7,NBA,53,Audie Norris,-1.5,6.2,0.1,13.9,50,C,False,1982-83,1.9,POR,12.6,12.6,.540,12.6,0.1,0.1,.107
23,10.7,1.1,-0.6,2.0,26.5,0.0,.000,.800,5,NBA,52,Audie Norris,-2.6,12.1,0.0,11.7,50,C,False,1983-84,0.9,POR,27.0,18.4,.629,14.9,0.0,0.1,.063
24,3.5,2.6,-1.1,1.2,21.7,0.1,.000,.688,8,NBA,109,Audie Norris,-2.4,20.8,0.0,14.4,50,C,False,1984-85,1.7,POR,20.9,21.3,.564,18.8,0.0,0.1,.047
27,12.2,1.1,3.3,3.0,19.7,0.2,.038,.321,5,NBA,184,Ken Norman,0.3,11.7,0.2,15.6,51,SF,False,1991-92,1.2,LAC,9.0,15.6,.521,16.4,0.2,0.4,.111
28,11.7,0.0,0.7,0.7,20.3,0.2,.119,.328,5,NBA,164,Ken Norman,0.0,8.7,0.1,13.5,51,SF,False,1992-93,1.2,LAC,1.3,13.9,.417,20.3,0.1,0.3,.083
30,15.8,1.9,-7.1,-0.3,19.8,0.0,.444,.389,3,NBA,42,Ken Norman,-6.8,5.1,-0.2,3.2,51,SF,False,1994-95,0.0,ATL,12.5,12.1,.380,26.9,-0.1,-0.1,-0.149
22,0.0,0.0,1.9,-14.3,100.0,0.0,,.000,1,NBA,1,Connie Norman,16.1,0.0,0.0,83.1,52,SG,False,1975-76,0.0,PHI,,54.4,1.000,,0.0,0.0,1.591
25,,,,,,0.1,,.340,6,BAA,,Johnny Norlander,,,0.3,,53,,False,1946-47,,WSC,,,.357,,,0.4,
27,,,,,,0.3,,.356,11,BAA,,Johnny Norlander,,,0.3,,53,,False,1948-49,,WSC,,,.414,,,0.5,
22,0.0,,,,,0.0,,.000,2,NBA,5,Bevo Nordmann,,,0.0,-2.5,54,C,False,1961-62,,CIN,,,.000,,,0.0,-0.231
23,,,,,,0.0,,.143,3,BAA,,Paul Noel,,,-0.2,,58,,False,1947-48,,NYK,,,.000,,,-0.2,
24,,,,,,0.0,,.417,4,BAA,,Paul Noel,,,0.1,,58,,False,1948-49,,NYK,,,.493,,,0.1,
25,,,,,,0.0,,.429,5,NBA,,Paul Noel,,,-0.1,,58,,False,1949-50,,NYK,,,.180,,,-0.1,
26,,,,,,0.1,,.389,9,NBA,,Paul Noel,,,0.0,,58,,True,1950-51,,ROC,,,.451,,,0.1,
25,11.4,2.2,-1.4,1.4,22.6,0.2,.254,.343,6,NBA,202,Andres Nocioni,-2.7,4.0,0.1,11.6,60,SF,False,2004-05,0.2,CHI,12.5,12.9,.499,18.4,0.0,0.3,.066
26,7.8,0.8,4.4,1.6,24.0,0.3,.250,.417,6,NBA,230,Andres Nocioni,2.8,2.6,0.6,21.1,60,PF,False,2005-06,1.1,CHI,12.3,13.4,.674,22.4,0.4,0.9,.198
27,7.8,2.1,-3.7,-0.7,18.8,0.3,.453,.209,10,NBA,197,Andres Nocioni,-3.0,1.8,-0.2,9.2,60,PF,False,2006-07,0.5,CHI,12.2,10.4,.468,25.1,-0.1,0.1,.018
31,0.0,0.0,-22.5,-1.9,22.1,0.0,.667,.000,1,NBA,10,Andres Nocioni,-20.6,0.0,-0.1,-17.8,60,SF,False,2010-11,0.0,PHI,25.0,10.9,.000,19.2,-0.1,-0.1,-0.488
24,27.7,,,,,0.4,,.185,10,NBA,261,Chuck Noble,,,-0.3,9.9,61,SG,False,1955-56,,FTW,,,.372,,,0.1,.025
25,12.2,,,,,0.0,,.077,2,NBA,45,Chuck Noble,,,0.0,8.4,61,SG,False,1956-57,,FTW,,,.391,,,0.0,-0.047
26,12.9,,,,,0.0,,.211,7,NBA,72,Chuck Noble,,,-0.4,0.2,61,SG,False,1957-58,,DET,,,.241,,,-0.4,-0.248
27,6.0,,,,,0.0,,.118,3,NBA,28,Chuck Noble,,,-0.1,2.3,61,SG,False,1958-59,,DET,,,.336,,,-0.1,-0.173
28,30.5,,,,,0.1,,.000,2,NBA,61,Chuck Noble,,,-0.2,6.6,61,SG,False,1959-60,,DET,,,.269,,,-0.1,-0.107
29,22.7,,,,,0.0,,.156,5,NBA,124,Chuck Noble,,,0.1,10.1,61,SG,False,1960-61,,DET,,,.468,,,0.2,.059
22,22.8,0.6,-0.9,0.6,6.0,0.0,,.125,3,NBA,92,Norm Nixon,-1.5,4.3,0.1,11.4,62,PG,False,1977-78,2.1,LAL,16.5,5.1,.474,13.0,0.0,0.1,.075
23,39.3,0.0,-0.8,-1.1,7.0,0.1,,.126,8,NBA,327,Norm Nixon,0.3,2.2,0.4,15.9,62,PG,False,1978-79,1.6,LAL,16.0,4.8,.490,19.5,0.1,0.5,.069
24,25.7,0.3,0.6,-0.1,7.0,0.6,.021,.213,16,NBA,648,Norm Nixon,0.7,2.2,0.9,14.4,62,PG,True,1979-80,2.3,LAL,15.8,4.6,.516,18.9,0.4,1.5,.108
25,31.0,0.4,-0.5,-2.4,6.6,0.0,.000,.204,3,NBA,133,Norm Nixon,2.0,0.8,0.3,16.7,62,PG,False,1980-81,0.4,LAL,8.6,4.0,.543,18.5,0.1,0.4,.134
26,27.2,0.2,0.6,-1.1,5.5,0.3,.012,.225,14,NBA,549,Norm Nixon,1.7,2.7,1.2,16.9,62,PG,True,1981-82,2.0,LAL,10.9,4.2,.514,22.3,0.4,1.5,.131
27,23.2,0.1,-0.6,-0.8,7.0,0.2,.030,.211,14,NBA,538,Norm Nixon,0.2,2.7,0.7,15.0,62,PG,False,1982-83,1.6,LAL,11.6,4.9,.514,22.2,0.2,0.9,.082
25,10.0,4.6,0.2,3.9,22.4,0.1,.000,.515,10,NBA,178,Kurt Nimphius,-3.7,11.6,0.2,13.1,64,C,False,1983-84,0.0,DAL,18.2,16.6,.519,11.9,0.1,0.3,.079
26,7.8,1.1,-1.5,2.7,7.0,0.0,.000,.000,4,NBA,50,Kurt Nimphius,-4.2,6.5,0.0,3.7,64,C,False,1984-85,1.0,DAL,25.0,6.7,.500,6.7,0.0,0.0,-0.005
28,0.0,4.1,-10.5,-2.4,18.5,0.1,.000,.444,4,NBA,30,Kurt Nimphius,-8.1,18.8,-0.1,2.5,64,PF,False,1986-87,0.0,DET,21.8,18.7,.372,19.5,-0.1,0.0,-0.048
29,8.5,1.9,-0.1,1.4,22.0,0.0,.000,.200,3,NBA,30,Kurt Nimphius,-1.5,9.8,0.1,13.7,64,C,False,1987-88,0.0,SAS,0.0,15.0,.551,13.9,0.0,0.1,.139
31,0.0,3.7,-11.1,-0.4,7.0,0.0,.000,.000,4,NBA,18,Kurt Nimphius,-10.7,19.0,-0.1,3.4,64,C,False,1989-90,2.9,PHI,0.0,13.3,.143,17.2,0.0,-0.1,-0.146
25,0.0,0.0,-35.6,-4.0,0.0,0.0,.000,.000,2,NBA,4,Mike Niles,-31.7,0.0,-0.1,-29.9,65,SF,False,1980-81,13.1,PHO,0.0,0.0,.000,55.2,0.0,-0.1,-0.990
28,,,,,,0.3,,.296,8,NBA,,Richie Niemiera,,,0.2,,66,,False,1949-50,,AND,,,.459,,,0.4,
23,5.2,,,,,0.1,.000,.188,4,ABA,51,Rich Niemann,,,0.0,8.3,67,C,False,1969-70,,CAR,,10.7,.433,,,0.0,.011
24,0.0,,,,,0.0,.000,.000,1,ABA,2,Rich Niemann,,,0.0,23.9,67,C,False,1970-71,,FLO,0.0,,.500,,,0.0,.079
22,,,,,,0.6,,.336,11,BAA,,Jack Nichols,,,1.1,,70,PF,False,1948-49,,WSC,,,.453,,,1.7,
23,,,,,,0.1,,.517,3,NBA,,Jack Nichols,,,0.0,,70,PF,False,1949-50,,TRI,,,.401,,,0.1,
27,36.4,,,,,0.2,,.528,6,NBA,211,Jack Nichols,,,0.8,25.6,70,PF,False,1953-54,,BOS,,,.564,,,1.0,.234
28,14.9,,,,,-0.1,,.198,7,NBA,231,Jack Nichols,,,0.0,10.3,70,PF,False,1954-55,,BOS,,,.415,,,-0.1,-0.024
29,16.8,,,,,0.2,,.233,3,NBA,100,Jack Nichols,,,0.0,17.0,70,PF,False,1955-56,,BOS,,,.432,,,0.2,.118
30,8.8,,,,,0.2,,.125,10,NBA,117,Jack Nichols,,,0.0,6.3,70,PF,True,1956-57,,BOS,,,.415,,,0.2,.079
31,8.4,,,,,0.3,,.152,11,NBA,148,Jack Nichols,,,-0.1,10.3,70,PF,False,1957-58,,BOS,,,.376,,,0.1,.046
22,0.0,,,,,0.0,.200,.000,4,ABA,7,Bill Newton,,,0.0,12.9,72,PF,True,1972-73,,INA,16.7,34.0,.400,34.6,,0.0,.004
23,7.9,,,,,0.1,,.121,6,NBA,42,Dave Newmark,,,0.1,20.1,73,C,False,1969-70,,ATL,,,.489,,,0.1,.122
24,11.9,0.6,0.7,0.2,3.1,0.0,.132,.235,4,NBA,113,Johnny Newman,0.5,8.3,0.1,17.0,74,SF,False,1987-88,2.7,NYK,7.4,5.7,.506,30.5,0.1,0.1,.050
25,10.5,0.3,0.5,-0.6,5.7,0.1,.262,.458,9,NBA,258,Johnny Newman,1.1,5.6,0.4,15.0,74,SF,False,1988-89,1.6,NYK,12.3,5.7,.564,24.4,0.2,0.5,.091
26,6.4,0.8,-2.7,0.2,5.3,0.0,.118,.576,10,NBA,231,Johnny Newman,-2.9,5.4,0.1,11.7,74,SF,False,1989-90,2.0,NYK,13.8,5.4,.549,23.3,0.0,0.1,.030
29,16.5,0.4,0.6,1.1,8.3,0.2,.091,.291,9,NBA,173,Johnny Newman,-0.5,4.7,0.0,12.9,74,SF,False,1992-93,3.0,CHH,19.5,6.5,.548,19.6,0.1,0.2,.066
30,7.6,2.6,-2.9,2.4,6.1,0.1,.308,.538,4,NBA,54,Johnny Newman,-5.3,4.1,-0.1,3.1,74,SF,False,1993-94,2.0,NJN,15.7,5.1,.373,16.0,0.0,0.0,-0.027
38,11.8,0.0,-10.7,-3.7,0.0,0.0,.857,.000,3,NBA,22,Johnny Newman,-7.0,0.0,-0.1,-4.8,74,SF,False,2001-02,0.0,DAL,0.0,0.0,.214,13.9,0.0,-0.1,-0.170
26,20.7,0.0,1.9,0.8,8.4,-0.1,,.271,8,NBA,299,Mike Newlin,1.0,4.1,0.7,16.2,75,SG,False,1974-75,1.9,HOU,,6.2,.543,,0.3,0.6,.102
28,23.7,0.0,3.7,1.0,9.2,0.1,,.196,12,NBA,316,Mike Newlin,2.7,2.8,0.8,18.8,75,SG,False,1976-77,2.2,HOU,,5.9,.550,,0.5,0.9,.138
30,11.8,0.8,-3.3,-0.3,6.4,0.0,,.400,2,NBA,67,Mike Newlin,-3.0,2.4,0.0,8.5,75,SG,False,1978-79,0.7,HOU,20.3,4.1,.510,16.7,0.0,0.0,.008
31,0.0,0.0,8.0,-0.6,10.7,0.0,.333,.000,5,NBA,11,Ira Newble,8.6,10.9,0.0,35.5,76,SG,False,2005-06,5.1,CLE,25.0,10.8,1.167,17.4,0.0,0.1,.273
32,15.1,0.0,-9.3,-1.8,11.8,0.0,1.000,.000,6,NBA,10,Ira Newble,-7.5,0.0,0.0,-9.3,76,SF,False,2006-07,0.0,CLE,0.0,5.9,.000,9.6,0.0,0.0,-0.128
33,0.0,0.0,-3.9,2.0,0.0,0.0,,,1,NBA,1,Ira Newble,-5.9,0.0,0.0,0.0,76,SF,False,2007-08,0.0,LAL,,0.0,,0.0,0.0,0.0,-0.009
26,31.1,0.0,-10.7,3.6,22.9,0.0,,,3,NBA,5,Ivano Newbill,-14.3,0.0,0.0,-8.5,77,PF,False,1996-97,0.0,ATL,100.0,12.2,,9.8,0.0,0.0,-0.186
25,2.8,8.6,3.2,6.7,8.1,0.1,.000,.889,7,NBA,37,Chuck Nevitt,-3.5,9.7,0.0,9.7,79,C,True,1984-85,4.8,LAL,13.8,8.9,.399,15.2,0.0,0.1,.069
26,0.0,0.0,-3.6,3.2,0.0,0.0,,,1,NBA,1,Chuck Nevitt,-6.8,0.0,0.0,0.0,79,C,False,1985-86,0.0,DET,,0.0,,0.0,0.0,0.0,-0.011
27,0.0,18.6,-22.6,2.4,55.6,0.0,.000,.400,3,NBA,10,Chuck Nevitt,-25.0,11.3,-0.1,7.5,79,C,False,1986-87,0.0,DET,33.8,33.6,.340,37.7,-0.1,-0.1,-0.281
28,0.0,0.0,-15.5,-11.7,29.0,0.0,.000,.000,3,NBA,4,Chuck Nevitt,-3.8,58.5,0.0,15.6,79,C,False,1987-88,0.0,DET,33.3,43.7,.500,33.5,0.0,0.0,-0.044
29,0.0,0.0,-9.7,-0.2,38.1,0.0,,,2,NBA,3,Chuck Nevitt,-9.5,0.0,0.0,5.2,79,C,False,1988-89,0.0,HOU,,19.1,,0.0,0.0,0.0,.078
24,16.5,,,,,0.2,,.207,5,NBA,124,Paul Neumann,,,0.0,9.1,80,PG,False,1961-62,,SYR,,,.442,,,0.2,.075
25,17.3,,,,,0.0,,.056,4,NBA,65,Paul Neumann,,,0.0,8.7,80,PG,False,1962-63,,SYR,,,.434,,,0.0,.002
26,22.1,,,,,0.0,,.525,5,NBA,165,Paul Neumann,,,0.5,16.1,80,PG,False,1963-64,,PHI,,,.551,,,0.5,.142
29,15.6,,,,,0.3,,.534,15,NBA,254,Paul Neumann,,,0.0,7.7,80,PG,False,1966-67,,SFW,,,.428,,,0.2,.047
22,12.3,0.6,-5.2,-2.3,8.7,0.2,.098,.141,15,ABA,173,Johnny Neumann,-3.0,9.3,-0.3,10.4,81,SG,False,1973-74,1.1,UTS,15.6,9.0,.420,27.9,-0.1,-0.1,-0.028
24,9.4,0.5,-2.7,-2.7,1.8,0.1,.171,.184,8,ABA,112,Johnny Neumann,0.0,1.8,0.1,14.9,81,SG,False,1975-76,2.5,KEN,8.9,1.8,.499,31.6,0.0,0.1,.061
25,19.3,1.5,-9.0,-2.5,3.0,0.0,,.138,6,NBA,68,Johnny Neumann,-6.5,0.0,-0.1,7.8,81,SG,False,1976-77,2.0,LAL,,1.5,.390,,-0.1,-0.1,-0.076
25,7.4,,,,,-0.1,.000,.314,3,ABA,117,Bob Netolicky,,,0.3,20.4,82,PF,False,1967-68,,INA,4.9,8.1,.577,19.2,,0.2,.091
26,3.5,,,,,1.0,.010,.320,17,ABA,702,Bob Netolicky,,,1.6,21.0,82,PF,False,1968-69,,INA,7.2,13.2,.554,19.1,,2.6,.179
27,5.0,,,,,1.3,.000,.329,15,ABA,603,Bob Netolicky,,,0.9,17.4,82,PF,True,1969-70,,INA,12.0,13.8,.533,20.2,,2.1,.170
28,2.0,,,,,0.5,.000,.259,11,ABA,380,Bob Netolicky,,,0.3,14.6,82,PF,False,1970-71,,INA,7.0,,.505,,,0.8,.098
29,3.2,,,,,0.6,.005,.319,20,ABA,552,Bob Netolicky,,,0.2,13.1,82,PF,True,1971-72,,INA,9.2,10.2,.500,17.6,,0.8,.072
32,4.1,1.7,-3.9,-1.7,9.3,0.0,.000,.500,7,ABA,31,Bob Netolicky,-2.2,6.4,0.1,9.6,82,PF,False,1974-75,0.0,INA,0.0,7.8,.512,12.7,0.0,0.1,.135
22,19.6,0.0,1.2,0.4,12.4,0.0,.000,.000,3,NBA,29,Rasho Nesterovic,0.9,15.0,0.1,15.1,83,C,False,1998-99,0.0,MIN,11.1,13.8,.500,14.5,0.0,0.1,.109
23,7.6,4.7,0.4,4.6,9.1,0.1,.000,.240,4,NBA,126,Rasho Nesterovic,-4.2,5.2,0.0,7.8,83,C,False,1999-00,1.4,MIN,12.6,7.0,.452,12.6,0.1,0.1,.032
24,11.4,4.9,0.1,5.0,16.5,0.1,.000,.000,4,NBA,49,Rasho Nesterovic,-4.8,11.1,-0.1,8.0,83,C,False,2000-01,1.1,MIN,18.8,13.7,.385,15.4,0.0,0.0,.009
25,5.6,0.0,-4.4,0.8,16.9,-0.1,.000,.290,3,NBA,92,Rasho Nesterovic,-5.1,6.6,0.1,11.5,83,C,False,2001-02,0.5,MIN,10.3,11.5,.486,18.2,-0.1,0.0,-0.013
26,3.6,1.7,-3.0,1.2,12.9,0.0,.000,.158,6,NBA,169,Rasho Nesterovic,-4.2,6.6,0.1,7.7,83,C,False,2002-03,0.3,MIN,11.0,10.1,.517,12.2,0.0,0.1,.027
27,6.5,3.5,0.4,2.9,16.2,0.3,.015,.090,10,NBA,261,Rasho Nesterovic,-2.5,9.2,0.1,9.8,83,C,False,2003-04,0.6,SAS,10.3,12.6,.424,14.0,0.2,0.4,.067
28,2.6,3.1,-1.5,2.5,15.3,0.2,.000,.167,15,NBA,114,Rasho Nesterovic,-4.0,11.8,0.0,5.6,83,C,True,2004-05,0.5,SAS,23.7,13.6,.388,6.9,0.0,0.1,.048
29,1.4,3.3,-0.8,1.7,24.3,0.1,.053,.105,9,NBA,114,Rasho Nesterovic,-2.4,8.4,0.2,12.7,83,C,False,2005-06,1.0,SAS,9.1,16.8,.629,9.3,0.0,0.3,.127
30,7.3,2.6,-1.7,0.7,22.0,0.0,.000,.200,5,NBA,71,Rasho Nesterovic,-2.4,17.6,0.1,14.1,83,C,False,2006-07,0.0,TOR,19.7,19.8,.521,13.8,0.0,0.1,.084
31,6.2,2.6,-5.1,2.5,14.8,0.0,.000,.091,5,NBA,77,Rasho Nesterovic,-7.5,4.4,-0.1,6.7,83,C,False,2007-08,0.7,TOR,17.9,9.6,.503,16.7,-0.1,-0.1,-0.048
27,21.1,,,,,0.1,.429,.238,9,ABA,51,Dick Nemelka,,,-0.1,3.5,86,SG,True,1970-71,,UTS,14.7,,.409,,,0.0,-0.012
24,0.0,,,,,0.0,.000,.000,1,ABA,2,Ron Nelson,,,0.0,-92.2,88,SG,False,1970-71,,FLO,66.7,,.000,,,0.0,-0.562
23,5.7,,,,,0.0,,.231,5,NBA,56,Don Nelson,,,0.1,11.1,90,SF,False,1963-64,,LAL,,,.594,,,0.1,.083
24,11.8,,,,,0.0,,.472,11,NBA,212,Don Nelson,,,0.3,12.1,90,SF,False,1964-65,,LAL,,,.523,,,0.2,.056
25,5.6,,,,,0.5,,.441,17,NBA,316,Don Nelson,,,0.3,13.2,90,SF,True,1965-66,,BOS,,,.504,,,0.8,.127
26,8.4,,,,,0.2,,.288,9,NBA,142,Don Nelson,,,0.1,14.5,90,SF,False,1966-67,,BOS,,,.481,,,0.3,.103
27,9.5,,,,,0.6,,.423,19,NBA,468,Don Nelson,,,1.3,18.5,90,SF,True,1967-68,,BOS,,,.571,,,1.9,.191
28,9.7,,,,,0.3,,.357,18,NBA,348,Don Nelson,,,1.5,21.6,90,SF,True,1968-69,,BOS,,,.576,,,1.8,.250
