age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,ring,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
23,1,4,3,0,0,0,7,0,7,NBA,114,Quincy Pondexter,,50%,50%,,,131,-27.3,-17.8,SF,False,2011-12,MEM,2,3,0
24,4,28,13,5,0,2,11,2,15,NBA,357,Quincy Pondexter,,20%,77%,3%,,131,-2.8,-0.4,SF,False,2012-13,MEM,1,5,3
26,1,25,4,2,0,0,7,1,4,NBA,124,Quincy Pondexter,,,98%,2%,,131,-13.3,-12.5,SF,False,2014-15,NOP,1,0,0
21,0,0,0,2,1,0,1,0,6,NBA,26,Jakob Poeltl,,,,10%,91%,132,40.1,31.9,C,False,2016-17,TOR,0,0,0
22,1,14,8,0,0,3,19,0,9,NBA,140,Jakob Poeltl,,,,,100%,132,-6.3,-8.8,C,False,2017-18,TOR,3,1,4
26,0,2,1,0,0,0,0,0,1,NBA,16,Miles Plumlee,,,,,100%,133,-15.3,-26.7,C,False,2014-15,MIL,1,0,0
23,0,5,8,5,1,4,14,0,10,NBA,114,Mason Plumlee,,,,,100%,134,-17.8,-15.9,C,False,2013-14,BRK,2,2,5
24,1,5,3,1,0,0,5,0,6,NBA,49,Mason Plumlee,,,,11%,89%,134,3.3,-3.1,C,False,2014-15,BRK,2,1,0
25,1,124,10,12,3,6,18,3,11,NBA,306,Mason Plumlee,,,,,100%,134,0.5,-1.8,C,False,2015-16,POR,3,16,6
20,1,0,1,0,,0,4,0,6,NBA,28,Kendrick Perkins,,,,,100%,138,-50.0,-47.4,C,False,2004-05,BOS,1,1,1
23,5,29,30,17,,9,37,0,25,NBA,631,Kendrick Perkins,,,,,100%,138,10.4,11.3,C,True,2007-08,BOS,12,5,14
24,6,44,16,18,,13,20,0,14,NBA,512,Kendrick Perkins,,,,,100%,138,5.8,2.0,C,False,2008-09,BOS,6,8,19
25,3,51,21,20,,14,32,0,23,NBA,575,Kendrick Perkins,,,,,100%,138,9.4,7.7,C,False,2009-10,BOS,10,9,24
26,3,28,12,8,1,4,26,0,17,NBA,479,Kendrick Perkins,,,,,100%,138,-13.9,-4.1,C,False,2010-11,OKC,7,7,13
27,0,27,8,16,2,9,26,0,20,NBA,517,Kendrick Perkins,,,,,100%,138,-4.5,1.7,C,False,2011-12,OKC,8,6,15
28,0,16,2,5,1,6,16,0,11,NBA,210,Kendrick Perkins,,,,,100%,138,-17.9,-10.3,C,False,2012-13,OKC,9,6,8
29,1,33,8,5,0,9,28,1,19,NBA,384,Kendrick Perkins,,,,1%,99%,138,7.0,2.9,C,False,2013-14,OKC,6,6,13
30,0,0,2,1,0,2,2,0,8,NBA,33,Kendrick Perkins,,,,6%,94%,138,-22.0,-17.0,C,False,2014-15,CLE,1,1,2
21,0,19,1,2,0,0,4,0,10,NBA,64,Cameron Payne,100%,,,,,141,-29.5,-22.1,PG,False,2015-16,OKC,0,7,0
22,0,0,0,0,0,0,0,0,1,NBA,4,Cameron Payne,100%,,,,,141,31.7,23.6,PG,False,2016-17,CHI,1,0,0
22,9,299,31,10,,5,18,0,12,NBA,486,Chris Paul,100%,,,,,143,11.7,5.9,PG,False,2007-08,NOH,12,4,6
23,3,123,9,4,,1,2,0,5,NBA,201,Chris Paul,100%,,,,,143,8.2,-25.7,PG,False,2008-09,NOH,10,10,4
25,2,152,14,5,0,1,3,0,6,NBA,250,Chris Paul,100%,,,,,143,22.7,-5.8,PG,False,2010-11,NOH,14,6,2
26,4,194,13,8,0,3,11,0,11,NBA,423,Chris Paul,100%,,,,,143,-13.1,-7.6,PG,False,2011-12,LAC,28,9,6
27,5,85,9,3,1,1,5,2,6,NBA,224,Chris Paul,100%,,,,,143,-24.6,-12.1,PG,False,2012-13,LAC,3,5,1
28,3,306,13,6,1,8,17,2,13,NBA,472,Chris Paul,79%,21%,,,,143,22.8,7.1,PG,False,2013-14,LAC,21,8,10
29,4,227,14,3,2,4,11,2,12,NBA,445,Chris Paul,100%,,,,,143,7.3,4.0,PG,False,2014-15,LAC,14,5,7
30,0,64,1,4,0,1,4,0,4,NBA,125,Chris Paul,100%,,,,,143,21.5,12.1,PG,False,2015-16,LAC,0,3,1
31,5,160,10,1,0,2,5,1,7,NBA,260,Chris Paul,100%,,,,,143,7.5,-0.3,PG,False,2016-17,LAC,9,7,3
32,4,222,10,4,1,3,18,2,15,NBA,517,Chris Paul,100%,,,,,143,11.3,5.8,PG,False,2017-18,HOU,16,6,6
26,0,2,0,0,0,0,0,0,1,NBA,3,Brandon Paul,,,,100%,,144,64.7,54.8,SG,False,2017-18,SAS,0,0,0
24,0,23,5,3,0,2,5,0,7,NBA,199,Patrick Patterson,,,1%,63%,37%,145,25.2,8.2,PF,False,2013-14,TOR,3,1,2
25,0,13,1,3,2,1,2,0,4,NBA,106,Patrick Patterson,,,,93%,7%,145,-3.9,-17.8,PF,False,2014-15,TOR,2,0,1
26,2,61,9,6,4,4,9,2,20,NBA,583,Patrick Patterson,,,3%,92%,5%,145,5.5,-3.2,PF,False,2015-16,TOR,1,11,6
27,0,48,2,2,0,0,3,0,10,NBA,185,Patrick Patterson,,,,90%,11%,145,-16.6,-16.1,PF,False,2016-17,TOR,4,1,0
28,0,8,0,0,0,0,6,0,6,NBA,58,Patrick Patterson,,,,21%,79%,145,-16.6,-18.4,PF,False,2017-18,OKC,3,0,0
24,1,6,1,1,0,0,0,0,4,NBA,20,Lamar Patterson,,4%,97%,,,147,10.3,8.3,SG,False,2015-16,ATL,1,2,0
24,2,59,7,8,1,4,8,0,6,NBA,238,Chandler Parsons,,,6%,94%,,148,14.9,-2.9,SF,False,2012-13,HOU,7,4,7
25,1,33,7,7,1,0,4,1,6,NBA,250,Chandler Parsons,,,74%,26%,,148,-6.3,-1.5,SF,False,2013-14,HOU,3,2,0
26,0,5,0,1,0,0,1,0,1,NBA,37,Chandler Parsons,,,65%,35%,,148,-17.8,-20.3,SF,False,2014-15,DAL,0,1,0
19,6,91,14,8,,3,11,0,10,NBA,341,Tony Parker,100%,,,,,149,15.6,7.8,PG,False,2001-02,SAS,11,6,5
20,1,189,33,26,,5,18,0,24,NBA,814,Tony Parker,100%,,,,,149,-16.9,1.2,PG,True,2002-03,SAS,20,12,15
21,1,162,12,12,,2,0,0,10,NBA,386,Tony Parker,100%,,,,,149,6.6,4.8,PG,False,2003-04,SAS,15,13,3
22,9,243,37,28,,11,25,0,23,NBA,858,Tony Parker,100%,,,,,149,-2.7,3.9,PG,True,2004-05,SAS,25,17,29
23,5,116,29,15,,5,10,0,13,NBA,475,Tony Parker,97%,3%,,,,149,1.9,2.6,PG,False,2005-06,SAS,14,6,20
24,16,283,56,28,,9,12,0,20,NBA,751,Tony Parker,99%,1%,,,,149,2.3,4.7,PG,True,2006-07,SAS,33,15,18
25,9,239,47,26,,1,18,0,17,NBA,654,Tony Parker,100%,,,,,149,-3.7,-1.4,PG,False,2007-08,SAS,22,18,10
26,1,76,13,4,,2,5,0,5,NBA,181,Tony Parker,100%,,,,,149,1.8,-7.1,PG,False,2008-09,SAS,11,6,4
27,4,132,20,8,,2,5,0,10,NBA,335,Tony Parker,100%,,,,,149,14.5,0.1,PG,False,2009-10,SAS,10,10,2
28,1,72,14,11,0,1,6,0,6,NBA,221,Tony Parker,100%,,,,,149,-4.8,-4.8,PG,False,2010-11,SAS,11,6,3
22,1,24,6,5,0,0,8,1,7,NBA,167,Jabari Parker,,,31%,69%,,150,-8.3,-3.6,PF,False,2017-18,MIL,3,2,0
29,7,227,29,24,0,2,8,0,14,NBA,506,Tony Parker,100%,,,,,149,20.5,12.3,PG,False,2011-12,SAS,21,16,7
30,7,341,39,26,0,2,6,1,21,NBA,765,Tony Parker,100%,,,,,149,-7.4,5.4,PG,False,2012-13,SAS,29,15,9
31,5,259,23,14,0,3,16,4,23,NBA,719,Tony Parker,93%,7%,,,,149,-6.0,8.0,PG,True,2013-14,SAS,31,19,12
32,1,55,8,8,1,0,3,2,7,NBA,210,Tony Parker,99%,1%,,,,149,-4.4,-1.0,PG,False,2014-15,SAS,7,4,0
33,4,121,7,9,0,0,5,1,10,NBA,264,Tony Parker,100%,,,,,149,-10.2,5.4,PG,False,2015-16,SAS,3,14,0
34,2,65,7,8,0,1,4,1,8,NBA,211,Tony Parker,89%,11%,,,,149,10.6,8.6,PG,False,2016-17,SAS,5,4,3
35,1,13,3,1,0,0,1,0,5,NBA,67,Tony Parker,73%,27%,,,,149,-22.2,-24.9,PG,False,2017-18,SAS,4,0,0
23,1,5,4,5,,2,12,0,7,NBA,105,Zaza Pachulia,,,,,100%,153,29.5,6.0,C,False,2007-08,ATL,2,2,5
24,0,6,18,8,,3,24,0,11,NBA,260,Zaza Pachulia,,,,,100%,153,8.7,-4.6,C,False,2008-09,ATL,2,6,6
25,2,6,11,3,,4,15,0,11,NBA,161,Zaza Pachulia,,,,,100%,153,-18.8,-21.4,C,False,2009-10,ATL,2,2,5
26,0,30,7,4,1,3,18,0,11,NBA,195,Zaza Pachulia,,,,1%,100%,153,6.5,-0.6,C,False,2010-11,ATL,1,3,5
30,1,21,4,7,0,0,5,0,6,NBA,129,Zaza Pachulia,,,,,100%,153,4.0,-9.9,C,False,2014-15,MIL,2,3,0
31,0,38,4,2,0,0,5,0,5,NBA,112,Zaza Pachulia,,,,,100%,153,-20.3,-30.9,C,False,2015-16,DAL,0,2,0
32,3,28,9,3,2,9,9,0,15,NBA,212,Zaza Pachulia,,,,5%,95%,153,5.4,17.4,C,True,2016-17,GSW,1,2,11
33,0,3,2,0,0,0,0,1,7,NBA,26,Zaza Pachulia,,,,23%,77%,153,18.9,28.6,C,True,2017-18,GSW,3,0,0
21,0,0,0,0,,0,0,0,1,NBA,2,Joel Przybilla,,,,,100%,158,-252.0,-250.0,C,False,2000-01,MIL,0,0,0
23,0,3,0,0,,1,6,0,4,NBA,33,Joel Przybilla,,,,,100%,158,-10.2,-13.9,C,False,2002-03,MIL,0,0,1
29,0,19,3,2,,0,9,0,6,NBA,162,Joel Przybilla,,,,,100%,158,-8.4,-9.8,C,False,2008-09,POR,0,0,3
22,0,5,0,0,,0,0,0,4,NBA,11,Gabe Pruitt,,97%,3%,,,159,-44.3,-43.2,SG,False,2008-09,BOS,2,0,0
27,0,2,0,0,,0,0,0,3,NBA,5,Laron Profit,,,80%,20%,,160,-53.4,-55.6,SF,False,2004-05,WAS,0,0,0
22,2,54,11,6,,1,12,0,15,NBA,382,Tayshaun Prince,,,88%,12%,,163,10.5,6.4,SF,False,2002-03,DET,8,4,4
23,4,119,24,18,,2,31,0,23,NBA,795,Tayshaun Prince,,,97%,3%,1%,163,2.7,8.3,SF,True,2003-04,DET,11,6,2
24,5,185,26,23,,4,24,0,25,NBA,1023,Tayshaun Prince,,,97%,3%,,163,12.9,7.6,SF,False,2004-05,DET,15,16,6
25,7,128,36,9,,2,11,0,18,NBA,745,Tayshaun Prince,,,97%,3%,,163,-1.1,3.5,SF,False,2005-06,DET,13,11,7
26,8,140,24,5,,2,21,0,16,NBA,665,Tayshaun Prince,,,97%,3%,,163,35.9,8.7,SF,False,2006-07,DET,14,9,7
27,2,122,13,9,,5,13,0,17,NBA,671,Tayshaun Prince,,,98%,3%,,163,6.1,4.0,SF,False,2007-08,DET,9,13,10
28,0,10,0,1,,1,3,0,4,NBA,129,Tayshaun Prince,,3%,97%,,,163,-7.2,-23.4,SF,False,2008-09,DET,2,1,2
32,0,66,5,3,0,1,8,0,15,NBA,454,Tayshaun Prince,,,87%,13%,,163,2.9,2.2,SF,False,2012-13,MEM,5,2,3
33,0,13,0,1,0,0,4,0,7,NBA,113,Tayshaun Prince,,,92%,8%,,163,-2.0,-6.8,SF,False,2013-14,MEM,0,0,1
35,0,86,0,2,1,2,6,1,11,NBA,230,Pablo Prigioni,34%,66%,,,,164,19.9,15.6,PG,False,2012-13,NYK,3,0,3
37,0,91,2,0,3,1,5,6,17,NBA,293,Pablo Prigioni,100%,,,,,164,-1.4,-3.0,PG,False,2014-15,HOU,8,1,3
38,0,17,0,0,0,0,1,0,5,NBA,26,Pablo Prigioni,99%,1%,,,,164,-2.1,-2.0,PG,False,2015-16,LAC,1,1,0
24,1,16,5,0,1,1,0,0,5,NBA,80,A.J. Price,100%,,,,,171,-4.8,-11.5,PG,False,2010-11,IND,3,3,1
25,0,2,0,1,0,0,0,0,4,NBA,7,A.J. Price,96%,4%,,,,171,-97.2,-94.4,PG,False,2011-12,IND,0,0,0
23,0,3,0,1,,1,1,0,6,NBA,25,Josh Powell,,,18%,82%,,180,-5.0,-0.5,PF,False,2005-06,DAL,0,0,1
24,0,0,1,0,,0,0,0,4,NBA,6,Josh Powell,,,,90%,10%,180,-10.7,-9.1,PF,False,2006-07,GSW,0,0,0
26,0,9,1,2,,1,3,0,14,NBA,73,Josh Powell,,,7%,89%,5%,180,-30.3,-20.4,PF,True,2008-09,LAL,0,2,2
27,0,3,1,0,,1,5,0,13,NBA,40,Josh Powell,,,,98%,2%,180,-22.5,-17.6,PF,True,2009-10,LAL,0,0,1
28,0,2,0,1,0,0,4,0,9,NBA,48,Josh Powell,,,40%,55%,5%,180,11.4,5.4,PF,False,2010-11,ATL,0,1,1
24,4,9,32,12,,2,17,0,23,NBA,270,Leon Powe,,,,76%,24%,182,-4.7,2.5,C,True,2007-08,BOS,0,5,7
25,0,0,2,0,,0,3,0,2,NBA,24,Leon Powe,,,,99%,1%,182,-32.0,-30.4,PF,False,2008-09,BOS,0,1,0
26,0,0,1,2,,1,1,0,3,NBA,9,Leon Powe,,,,100%,,182,-69.7,-66.9,SF,False,2009-10,CLE,0,0,1
27,0,0,0,2,0,0,0,0,4,NBA,14,Leon Powe,,,16%,84%,,182,-37.7,-37.6,C,False,2010-11,MEM,0,0,0
29,0,0,0,2,,0,2,0,5,NBA,37,Vitaly Potapenko,,,,,100%,184,-8.1,-8.7,C,False,2004-05,SEA,0,0,0
30,0,0,0,0,,0,2,0,4,NBA,9,Vitaly Potapenko,,,,,100%,184,-73.7,-81.3,C,False,2005-06,SAC,0,0,0
27,0,11,9,6,,2,4,0,4,NBA,130,James Posey,,76%,24%,,,186,11.8,-12.6,SG,False,2003-04,MEM,3,0,3
28,1,9,5,2,,4,3,0,4,NBA,100,James Posey,,10%,71%,19%,,186,-3.1,-13.5,SF,False,2004-05,MEM,0,0,5
29,2,46,9,2,,1,17,0,22,NBA,607,James Posey,,,95%,5%,,186,11.9,9.9,SF,True,2005-06,MIA,8,1,2
30,1,15,1,0,,0,7,0,4,NBA,139,James Posey,,,92%,8%,,186,38.1,-1.1,SF,False,2006-07,MIA,4,1,0
31,0,60,14,3,,2,33,0,26,NBA,573,James Posey,,,78%,22%,,186,-10.1,0.8,PF,True,2007-08,BOS,6,5,3
32,0,6,9,4,,1,5,0,5,NBA,123,James Posey,,73%,23%,5%,,186,16.1,-19.3,SG,False,2008-09,NOH,3,3,4
37,1,101,6,3,,3,0,0,13,NBA,326,Terry Porter,89%,11%,,,,189,6.3,2.9,PG,False,2000-01,SAS,15,3,4
38,0,17,0,0,,1,3,0,10,NBA,131,Terry Porter,97%,3%,,,,189,-12.3,-5.7,PG,False,2001-02,SAS,3,1,1
28,0,4,0,0,,0,3,0,6,NBA,46,Mark Pope,,,,97%,3%,195,4.3,5.8,PF,False,2000-01,MIL,0,0,0
36,0,2,4,1,,1,4,0,5,NBA,100,Olden Polynice,,,,,100%,198,15.6,4.5,C,False,2000-01,UTA,0,3,3
25,2,5,7,2,,4,19,0,8,NBA,141,Scot Pollard,,,,12%,88%,200,6.8,4.8,C,False,2000-01,SAC,1,1,4
26,3,6,6,6,,1,25,0,15,NBA,193,Scot Pollard,,,,13%,87%,200,-1.2,2.2,C,False,2001-02,SAC,1,1,1
27,0,5,4,6,,1,10,0,8,NBA,91,Scot Pollard,,,,15%,85%,200,2.7,4.6,C,False,2002-03,SAC,3,2,2
28,0,0,2,0,,0,1,0,3,NBA,13,Scot Pollard,,,,,100%,200,-25.9,-20.2,C,False,2003-04,IND,0,0,0
29,0,2,1,1,,2,5,0,9,NBA,67,Scot Pollard,,,,,100%,200,-7.5,-9.9,C,False,2004-05,IND,2,0,2
30,0,0,0,0,,1,2,0,4,NBA,15,Scot Pollard,,,,,100%,200,-14.4,-18.5,C,False,2005-06,IND,0,0,1
31,0,0,0,0,,0,1,0,3,NBA,3,Scot Pollard,,,,,100%,200,-8.0,-5.0,C,False,2006-07,CLE,0,0,0
21,0,4,1,0,,0,2,0,6,NBA,15,Zoran Planinic,,67%,33%,,,206,-35.8,-32.6,SG,False,2003-04,NJN,1,1,0
22,0,0,0,0,,0,0,0,3,NBA,3,Zoran Planinic,48%,53%,,,,206,-138.5,-150.0,PG,False,2004-05,NJN,0,0,0
23,0,5,1,0,,1,0,0,3,NBA,6,Zoran Planinic,100%,,,,,206,38.7,37.1,PG,False,2005-06,NJN,0,0,1
23,0,2,0,2,0,0,0,0,3,NBA,8,Dexter Pittman,,,,,100%,207,5.2,13.3,C,True,2011-12,MIA,0,0,0
35,3,15,5,2,,1,4,0,3,NBA,117,Scottie Pippen,,6%,93%,1%,,209,-18.7,-20.0,SF,False,2000-01,POR,7,3,2
36,0,40,1,3,,0,7,0,3,NBA,99,Scottie Pippen,,,68%,32%,,209,3.0,-4.9,SF,False,2001-02,POR,5,3,2
37,0,30,0,1,,4,1,0,4,NBA,75,Scottie Pippen,,9%,81%,11%,,209,-28.1,-20.8,SF,False,2002-03,POR,2,1,4
24,2,16,13,1,,1,13,0,11,NBA,209,Mickael Pietrus,3%,34%,63%,,,216,0.2,1.6,SF,False,2006-07,GSW,0,2,5
26,6,31,27,9,,5,34,0,24,NBA,618,Mickael Pietrus,,56%,44%,,,216,2.5,3.7,SG,False,2008-09,ORL,6,7,9
27,0,26,10,2,,0,13,0,14,NBA,282,Mickael Pietrus,,2%,98%,,,216,-1.3,9.4,SF,False,2009-10,ORL,0,1,5
29,0,4,5,3,1,1,22,0,20,NBA,393,Mickael Pietrus,,20%,70%,10%,,216,1.1,1.6,SG,False,2011-12,BOS,3,2,4
24,11,155,57,14,,13,22,0,16,NBA,672,Paul Pierce,,89%,11%,,,219,11.8,4.4,SG,False,2001-02,BOS,17,26,18
25,11,161,46,8,,5,19,0,10,NBA,445,Paul Pierce,,98%,2%,,,219,-10.7,-1.5,SG,False,2002-03,BOS,18,20,6
26,3,22,12,8,,2,5,0,4,NBA,162,Paul Pierce,,46%,49%,6%,,219,5.6,-18.5,SG,False,2003-04,BOS,13,9,3
27,2,72,23,6,,1,10,0,7,NBA,277,Paul Pierce,,1%,78%,21%,,219,-1.8,-1.4,SF,False,2004-05,BOS,5,11,3
30,10,260,59,23,,11,43,0,26,NBA,990,Paul Pierce,,21%,79%,1%,,219,8.6,7.9,SF,True,2007-08,BOS,37,26,19
31,5,92,44,18,,2,22,0,14,NBA,556,Paul Pierce,,,92%,7%,,219,9.4,2.4,SF,False,2008-09,BOS,13,16,4
32,12,182,57,19,,7,42,0,24,NBA,930,Paul Pierce,,2%,97%,1%,,219,-1.9,2.7,SF,False,2009-10,BOS,28,21,15
33,5,59,15,11,2,3,16,0,9,NBA,343,Paul Pierce,,8%,88%,5%,,219,0.8,1.4,SF,False,2010-11,BOS,11,6,7
34,12,133,49,23,2,8,32,0,20,NBA,778,Paul Pierce,,2%,69%,29%,,219,-11.3,-1.2,SF,False,2011-12,BOS,25,16,15
35,2,71,10,5,0,3,9,0,6,NBA,255,Paul Pierce,,40%,55%,5%,,219,-14.2,-8.1,SF,False,2012-13,BOS,12,12,8
36,5,54,11,3,1,6,22,0,12,NBA,368,Paul Pierce,,,96%,4%,,219,0.5,-1.4,SF,False,2013-14,BRK,4,7,9
37,0,19,7,3,1,2,17,0,10,NBA,298,Paul Pierce,,,50%,49%,,219,-12.3,-0.3,SF,False,2014-15,WAS,4,3,3
38,0,3,2,0,0,0,6,0,5,NBA,54,Paul Pierce,,,63%,37%,,219,-18.5,-15.1,SF,False,2015-16,LAC,0,2,0
39,1,12,1,0,0,0,6,0,7,NBA,101,Paul Pierce,,,34%,66%,,219,13.6,7.6,SF,False,2016-17,LAC,4,0,0
33,0,0,0,0,,0,1,0,1,NBA,4,Eric Piatkowski,,,100%,,,221,-27.2,-33.3,SF,False,2003-04,HOU,0,0,0
34,0,7,2,2,,0,2,0,5,NBA,66,Eric Piatkowski,,47%,42%,11%,,221,19.6,13.3,SG,False,2004-05,CHI,1,0,0
35,0,2,0,0,,0,0,0,6,NBA,28,Eric Piatkowski,,,100%,,,221,-19.6,-20.1,SG,False,2005-06,CHI,0,0,0
36,0,0,0,0,,0,0,0,1,NBA,3,Eric Piatkowski,,100%,,,,221,37.9,43.3,SG,False,2006-07,PHO,0,0,0
37,0,0,0,0,,0,0,0,1,NBA,2,Eric Piatkowski,,,,100%,,221,2.8,0.0,SF,False,2007-08,PHO,0,0,0
23,0,3,3,1,,0,2,0,10,NBA,26,Johan Petro,,,,,100%,236,-22.1,-11.8,C,False,2008-09,DEN,0,1,0
24,0,2,1,1,,2,7,0,6,NBA,45,Johan Petro,,,,,100%,236,7.7,4.7,C,False,2009-10,DEN,0,0,3
27,0,10,1,0,1,0,8,0,6,NBA,101,Johan Petro,,,,,100%,236,-11.7,-13.4,C,False,2012-13,ATL,1,1,1
21,0,9,4,8,0,4,16,2,12,NBA,184,Kelly Oubre Jr.,,8%,89%,3%,,238,-37.5,-26.9,SF,False,2016-17,WAS,2,0,4
22,2,9,8,3,0,1,7,1,6,NBA,148,Kelly Oubre Jr.,,4%,83%,12%,,238,6.4,0.2,SF,False,2017-18,WAS,3,1,1
22,0,6,1,0,1,0,2,0,14,NBA,62,Cedi Osman,,16%,73%,11%,,239,7.3,5.0,SF,False,2017-18,CLE,0,0,0
21,0,2,0,0,0,0,1,0,1,NBA,3,Chinanu Onuaku,,,,100%,,240,-51.9,-50.0,C,False,2017-18,HOU,0,0,0
23,0,4,0,1,0,1,5,0,4,NBA,53,Kelly Olynyk,,,,23%,77%,242,2.8,-8.9,C,False,2014-15,BOS,3,0,1
24,0,7,0,2,0,1,2,0,4,NBA,32,Kelly Olynyk,,,,,100%,242,-48.1,-48.7,C,False,2015-16,BOS,0,3,1
25,6,84,13,6,4,8,17,0,18,NBA,346,Kelly Olynyk,,,,3%,97%,242,6.9,1.4,C,False,2016-17,BOS,7,4,11
26,2,44,6,2,1,3,4,0,5,NBA,146,Kelly Olynyk,,,,44%,56%,242,17.0,-3.2,PF,False,2017-18,MIA,3,1,4
24,0,22,3,5,0,0,8,1,5,NBA,181,Victor Oladipo,3%,95%,1%,,,243,17.8,-4.7,SG,False,2016-17,OKC,3,3,0
25,1,103,14,9,2,1,4,0,7,NBA,261,Victor Oladipo,,98%,2%,,,243,19.7,10.4,SG,False,2017-18,IND,11,8,5
28,1,0,6,5,2,1,15,0,6,NBA,188,Emeka Okafor,,,,16%,84%,245,-2.5,-9.8,C,False,2010-11,NOH,3,4,5
35,0,0,0,0,0,0,1,0,1,NBA,4,Emeka Okafor,,,,,100%,245,-76.2,-75.6,C,False,2017-18,NOP,0,0,0
23,1,5,3,3,1,0,9,2,17,NBA,230,Semi Ojeleye,,7%,39%,54%,,246,-9.1,-6.1,PF,False,2017-18,BOS,1,0,0
23,0,0,0,0,0,0,0,1,4,NBA,5,Daniel Ochefu,,,,,100%,247,0.7,0.0,C,False,2016-17,WAS,1,0,0
24,1,38,6,3,0,0,10,1,11,NBA,259,Royce O'Neale,,61%,38%,1%,,249,-25.1,-14.4,SF,False,2017-18,UTA,8,7,0
21,0,0,0,1,1,0,0,0,1,NBA,12,Johnny O'Bryant,,,,100%,,250,-65.1,-75.0,PF,False,2014-15,MIL,0,0,0
23,0,32,2,2,,0,5,0,8,NBA,110,Morris Peterson,,22%,78%,1%,,251,3.1,3.3,SG,False,2000-01,TOR,4,2,0
24,0,26,5,2,,1,6,0,5,NBA,154,Morris Peterson,,35%,65%,,,251,8.6,-0.7,SF,False,2001-02,TOR,4,2,1
29,0,6,1,1,,2,7,0,6,NBA,183,Morris Peterson,,3%,96%,1%,,251,26.6,3.8,SF,False,2006-07,TOR,1,1,4
30,0,17,2,1,,2,19,0,12,NBA,277,Morris Peterson,,91%,9%,,,251,8.0,8.3,SG,False,2007-08,NOH,1,0,4
31,0,2,2,0,,0,2,0,2,NBA,21,Morris Peterson,,42%,58%,,,251,-31.5,-55.7,SG,False,2008-09,NOH,0,0,0
33,0,2,0,0,,0,0,0,4,NBA,54,Wesley Person,,25%,69%,5%,,257,2.4,-8.7,SF,False,2004-05,DEN,0,1,0
31,1,8,1,0,,0,0,0,2,NBA,17,Elliot Perry,100%,,,,,261,32.3,19.3,PG,False,2000-01,PHO,0,0,0
39,0,0,0,0,,0,3,0,3,NBA,19,Sam Perkins,,,,84%,16%,266,-41.3,-44.8,PF,False,2000-01,IND,0,0,0
20,0,2,1,0,,0,1,0,3,NBA,17,Olumide Oyedeji,,,,68%,32%,267,40.3,25.8,C,False,2001-02,SEA,1,0,0
24,0,9,3,2,,2,3,0,6,NBA,170,Travis Outlaw,,,77%,23%,,280,2.4,-5.2,SF,False,2008-09,POR,1,2,2
29,1,22,5,3,,0,12,0,4,NBA,134,Bo Outlaw,1%,,11%,87%,1%,281,33.9,2.5,PF,False,2000-01,ORL,6,1,2
31,0,10,2,4,,2,5,0,6,NBA,70,Bo Outlaw,,,,59%,42%,281,10.6,1.6,C,False,2002-03,PHO,1,3,2
32,0,13,1,5,,1,2,0,4,NBA,61,Bo Outlaw,,,,100%,,281,-0.9,-17.3,PF,False,2003-04,MEM,1,1,1
33,0,2,0,0,,0,0,0,1,NBA,2,Bo Outlaw,,,100%,,,281,22.2,26.7,PF,False,2004-05,PHO,0,0,0
35,0,0,1,0,,0,0,0,3,NBA,5,Will Perdue,,,,,100%,284,31.5,14.3,C,False,2000-01,POR,0,0,0
31,0,14,0,2,,0,3,0,4,NBA,137,Anthony Peeler,,100%,,,,294,2.7,-7.2,SG,False,2000-01,MIN,4,2,0
32,0,5,2,1,,2,0,0,3,NBA,67,Anthony Peeler,,100%,,,,294,3.2,-9.0,SG,False,2001-02,MIN,4,0,2
33,0,37,1,0,,1,7,0,6,NBA,166,Anthony Peeler,,100%,1%,,,294,-2.5,-7.9,SG,False,2002-03,MIN,2,1,1
34,0,30,2,5,,2,7,0,11,NBA,236,Anthony Peeler,29%,71%,,,,294,7.1,4.5,SG,False,2003-04,SAC,6,6,2
35,0,7,0,1,,0,1,0,7,NBA,43,Anthony Peeler,,11%,82%,7%,,294,-25.9,-26.1,SG,False,2004-05,WAS,1,2,0
22,0,0,1,0,,0,0,0,3,NBA,8,Oleksiy Pecherov,,,,,100%,298,5.5,1.0,C,False,2007-08,WAS,0,0,0
33,1,67,12,11,,1,4,0,5,NBA,207,Gary Payton,100%,,,,,302,-31.0,-16.1,PG,False,2001-02,SEA,5,6,2
34,4,121,9,9,,3,7,0,6,NBA,251,Gary Payton,30%,70%,,,,302,-3.0,-5.2,PG,False,2002-03,MIL,7,3,3
35,1,256,11,13,,3,16,0,22,NBA,772,Gary Payton,100%,,,,,302,-4.7,0.0,PG,False,2003-04,LAL,12,7,9
36,4,76,5,7,,0,3,0,7,NBA,239,Gary Payton,93%,7%,,,,302,19.0,4.4,PG,False,2004-05,BOS,4,5,2
37,2,81,5,4,,7,20,0,23,NBA,560,Gary Payton,76%,25%,,,,302,0.4,4.7,PG,True,2005-06,MIA,9,1,8
38,0,7,0,2,,1,1,0,2,NBA,32,Gary Payton,100%,,,,,302,-9.0,-19.5,PG,False,2006-07,MIA,2,1,1
