age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
28,0,26,1,0,0,0,2,0,24,NBA,160,Ronnie Brewer,,19%,79%,2%,,3719,-15.4,-11.6,SF,2013-14,,2,0,0
28,0,26,1,0,0,0,2,0,23,NBA,158,Ronnie Brewer,,19%,79%,2%,,3719,-16.1,-10.6,SF,2013-14,HOU,2,0,0
28,0,0,0,0,0,0,0,0,1,NBA,2,Ronnie Brewer,,,100%,,,3719,-72.1,-70.0,SF,2013-14,CHI,0,0,0
21,0,20,0,1,,0,2,,13,NBA,43,Jamison Brewer,57%,42%,1%,,,3722,+6.4,+6.3,SG,2001-02,IND,1,2,0
22,1,40,4,1,,0,4,,10,NBA,80,Jamison Brewer,98%,2%,,,,3722,+3.3,+6.8,PG,2002-03,IND,3,2,0
23,0,39,1,5,,1,3,,13,NBA,160,Jamison Brewer,98%,2%,,,,3722,+2.5,+9.1,PG,2003-04,IND,6,2,2
24,1,26,2,3,,0,7,,18,NBA,185,Jamison Brewer,63%,37%,,,,3722,-18.0,-20.0,PG,2004-05,NYK,9,3,0
22,1,392,37,23,,10,34,,64,NBA,1503,J.R. Bremer,85%,15%,,,,3726,-3.7,-2.6,PG,2002-03,BOS,23,19,17
23,1,109,5,9,,6,13,,36,NBA,443,J.R. Bremer,100%,,,,,3726,-6.2,-7.8,PG,2003-04,,11,4,9
23,1,84,5,6,,4,11,,31,NBA,403,J.R. Bremer,100%,,,,,3726,-8.8,-10.9,PG,2003-04,CLE,9,3,7
23,0,25,0,3,,2,2,,5,NBA,40,J.R. Bremer,100%,,,,,3726,+25.6,+24.6,PG,2003-04,GSW,2,1,2
30,4,1231,53,40,,7,60,,78,NBA,2821,Terrell Brandon,100%,,,,,3734,+2.1,+2.2,PG,2000-01,MIN,92,40,23
31,3,556,28,14,,1,17,,32,NBA,962,Terrell Brandon,100%,,,,,3734,+5.0,+7.6,PG,2001-02,MIN,28,12,3
21,47,543,192,95,,34,100,,74,NBA,2906,Elton Brand,,,2%,72%,26%,3735,+6.1,-8.7,PF,2000-01,CHI,64,77,78
22,73,447,232,72,,26,122,,80,NBA,3020,Elton Brand,,,,80%,21%,3735,+5.2,+0.7,PF,2001-02,LAC,49,64,60
23,48,364,151,60,,23,88,,62,NBA,2454,Elton Brand,,,,93%,7%,3735,+3.8,-3.1,PF,2002-03,LAC,44,53,63
24,55,504,237,62,,33,120,,69,NBA,2670,Elton Brand,,,,88%,12%,3735,+1.7,-4.5,PF,2003-04,LAC,56,73,64
25,70,441,225,81,,36,127,,81,NBA,3001,Elton Brand,,,2%,94%,4%,3735,+13.0,+2.4,PF,2004-05,LAC,34,63,86
26,68,459,248,65,,22,113,,79,NBA,3099,Elton Brand,,,,85%,15%,3735,+4.6,+2.8,PF,2005-06,LAC,45,69,59
27,68,523,218,56,,26,124,,80,NBA,3077,Elton Brand,,,12%,74%,14%,3735,+0.8,-0.4,PF,2006-07,LAC,47,78,77
28,7,38,23,10,,1,15,,8,NBA,274,Elton Brand,,,,76%,24%,3735,-9.6,-17.2,PF,2007-08,LAC,5,8,4
29,12,86,56,20,,8,43,,29,NBA,920,Elton Brand,,,,74%,26%,3735,-0.4,-0.4,PF,2008-09,PHI,21,22,25
30,36,258,126,55,,22,116,,76,NBA,2297,Elton Brand,,,,79%,21%,3735,+5.6,-2.4,PF,2009-10,PHI,22,56,53
31,26,272,126,47,,12,135,,81,NBA,2809,Elton Brand,,,,61%,39%,3735,+1.2,+2.1,PF,2010-11,PHI,16,48,37
32,16,221,63,28,,13,106,,60,NBA,1732,Elton Brand,,,,47%,53%,3735,+3.3,+6.3,C,2011-12,PHI,15,24,26
33,17,169,46,21,,5,105,1,72,NBA,1527,Elton Brand,,,,9%,91%,3735,-0.9,-1.3,C,2012-13,DAL,21,23,13
34,10,178,44,14,5,9,111,1,73,NBA,1414,Elton Brand,,,,1%,99%,3735,-1.2,-1.1,C,2013-14,ATL,19,22,19
35,1,54,8,4,1,4,28,0,36,NBA,486,Elton Brand,,,,11%,90%,3735,-4.4,+1.9,C,2014-15,ATL,9,4,5
36,3,47,4,2,4,0,17,0,17,NBA,225,Elton Brand,,,,10%,90%,3735,+3.7,-7.2,C,2015-16,PHI,1,8,0
27,2,15,7,5,,2,8,,15,NBA,154,Torraye Braggs,,,6%,94%,,3738,+12.6,+10.3,PF,2003-04,,5,3,5
27,2,13,7,4,,2,7,,11,NBA,132,Torraye Braggs,,,2%,98%,,3738,+12.9,+14.4,PF,2003-04,HOU,4,3,5
27,0,2,0,1,,0,1,,4,NBA,22,Torraye Braggs,,,27%,73%,,3738,-10.1,-16.0,PF,2003-04,WAS,1,0,0
28,0,0,0,1,,0,2,,7,NBA,24,Torraye Braggs,,,32%,68%,,3738,-21.9,-17.0,PF,2004-05,HOU,1,1,0
28,16,84,80,34,,14,137,,82,NBA,2001,Shawn Bradley,,,,,100%,3741,+11.8,+10.5,C,2000-01,DAL,39,17,32
29,6,41,28,19,,3,67,,53,NBA,757,Shawn Bradley,,,,,100%,3741,+1.1,+5.5,C,2001-02,DAL,10,7,8
30,18,118,74,21,,15,140,,81,NBA,1731,Shawn Bradley,,,,,100%,3741,+2.4,+9.7,C,2002-03,DAL,22,14,31
31,2,43,17,14,,3,83,,66,NBA,773,Shawn Bradley,,,,,100%,3741,+0.2,+4.9,C,2003-04,DAL,10,3,4
32,5,38,22,9,,9,88,,77,NBA,885,Shawn Bradley,,,,,100%,3741,+8.5,+12.8,C,2004-05,DAL,9,9,15
22,0,6,3,2,,0,4,,26,NBA,118,Michael Bradley,,,13%,69%,18%,3742,-20.6,-20.5,PF,2001-02,TOR,3,3,0
23,7,149,27,19,,16,68,,67,NBA,1314,Michael Bradley,,,1%,81%,19%,3742,-3.4,-8.9,PF,2002-03,TOR,29,23,24
24,0,2,1,0,,0,7,,16,NBA,98,Michael Bradley,,,,35%,65%,3742,-2.6,-6.7,C-PF,2003-04,,4,1,0
24,0,2,1,0,,0,4,,5,NBA,38,Michael Bradley,,,,38%,62%,3742,+10.3,+6.9,PF,2003-04,TOR,2,1,0
24,0,0,0,0,,0,3,,11,NBA,60,Michael Bradley,,,,33%,67%,3742,-10.0,-14.7,C,2003-04,ATL,2,0,0
25,0,12,2,1,,1,7,,18,NBA,119,Michael Bradley,,,,56%,44%,3742,+2.1,+1.7,PF,2004-05,,3,1,1
25,0,5,0,0,,0,2,,8,NBA,55,Michael Bradley,,,,59%,42%,3742,+15.0,+12.1,PF,2004-05,ORL,1,0,0
25,0,5,1,1,,1,5,,8,NBA,48,Michael Bradley,,,,70%,30%,3742,-15.4,-12.8,PF,2004-05,SAC,2,0,1
25,0,2,1,0,,0,0,,2,NBA,16,Michael Bradley,,,,5%,95%,3742,+13.2,+12.3,PF,2004-05,PHI,0,1,0
26,1,43,2,3,,3,18,,46,NBA,367,Michael Bradley,,,,40%,60%,3742,-7.9,-9.2,PF,2005-06,PHI,6,6,7
23,0,2,0,1,,0,1,,3,NBA,33,Craig Brackins,,,,74%,26%,3752,-24.8,-22.9,PF,2010-11,PHI,0,0,0
24,0,18,1,5,,1,4,,14,NBA,88,Craig Brackins,,,55%,45%,,3752,-35.8,-30.0,PF,2011-12,PHI,2,1,1
23,0,18,1,6,,0,17,,23,NBA,199,Cedric Bozeman,29%,51%,20%,,,3754,0.0,-5.3,SG,2006-07,ATL,4,2,0
24,2,66,6,2,,0,0,,10,NBA,149,Earl Boykins,100%,,,,,3757,+0.1,-3.2,PG,2000-01,LAC,7,2,0
25,2,316,10,15,,1,12,,68,NBA,761,Earl Boykins,100%,,,,,3757,+0.9,+0.2,PG,2001-02,LAC,30,11,3
26,9,495,53,30,,3,23,,68,NBA,1321,Earl Boykins,100%,,,,,3757,+6.0,+2.9,PG,2002-03,GSW,29,27,17
27,6,646,45,31,,2,23,,82,NBA,1849,Earl Boykins,59%,41%,,,,3757,-2.8,-0.6,SG,2003-04,DEN,67,24,9
28,8,824,68,45,,3,40,,82,NBA,2162,Earl Boykins,100%,,,,,3757,-1.8,+1.3,PG,2004-05,DEN,62,41,18
29,11,502,45,39,,4,20,,60,NBA,1542,Earl Boykins,100%,,,,,3757,-6.1,-3.5,PG,2005-06,DEN,46,25,12
30,11,672,61,30,,5,34,,66,NBA,2031,Earl Boykins,100%,,,,,3757,-7.0,-6.5,PG,2006-07,,54,38,28
30,6,302,35,16,,1,12,,31,NBA,877,Earl Boykins,100%,,,,,3757,-1.3,+0.8,PG,2006-07,DEN,18,21,13
30,5,370,26,14,,4,22,,35,NBA,1154,Earl Boykins,100%,,,,,3757,-11.0,-12.5,PG,2006-07,MIL,36,17,15
31,3,217,18,10,,0,10,,36,NBA,577,Earl Boykins,100%,,,,,3757,-2.5,-7.1,PG,2007-08,CHA,23,11,0
33,4,390,20,24,,0,18,,67,NBA,1117,Earl Boykins,100%,,,,,3757,-8.1,-11.3,PG,2009-10,WAS,34,22,0
34,1,319,24,18,,2,12,,57,NBA,862,Earl Boykins,100%,,,,,3757,+4.0,+2.2,PG,2010-11,MIL,29,14,9
35,0,38,3,2,,0,1,,8,NBA,111,Earl Boykins,100%,,,,,3757,-7.9,-7.3,PG,2011-12,HOU,4,2,0
27,0,14,0,1,,0,0,,3,NBA,19,Ira Bowman,74%,27%,,,,3763,-5.1,-10.9,PG,2000-01,ATL,0,1,0
28,0,2,0,1,,0,1,,3,NBA,29,Ira Bowman,14%,71%,16%,,,3763,-11.0,-9.0,SG,2001-02,PHI,0,0,0
25,8,62,21,17,,3,38,,57,NBA,696,Ryan Bowen,,11%,75%,14%,,3768,+1.1,-1.5,SF,2000-01,DEN,14,3,7
26,12,115,46,35,,7,88,,75,NBA,1686,Ryan Bowen,,8%,61%,30%,1%,3768,+14.4,+1.7,SF,2001-02,DEN,13,15,13
27,11,113,24,20,,4,38,,62,NBA,996,Ryan Bowen,,67%,33%,,,3768,+9.3,-2.4,SG,2002-03,DEN,21,10,12
28,0,39,4,7,,1,25,,52,NBA,392,Ryan Bowen,,,69%,29%,1%,3768,-1.3,-0.2,PF,2003-04,DEN,5,0,1
29,3,43,11,12,,0,24,,66,NBA,604,Ryan Bowen,,21%,78%,2%,,3768,+6.7,+10.5,SF,2004-05,HOU,6,1,0
30,2,53,8,8,,2,40,,68,NBA,652,Ryan Bowen,,22%,59%,19%,,3768,-3.8,-4.7,SF,2005-06,HOU,10,1,2
32,3,58,15,7,,2,40,,53,NBA,660,Ryan Bowen,,4%,72%,24%,,3768,-3.8,+2.9,SF,2007-08,NOH,4,6,5
33,1,24,2,1,,1,17,,21,NBA,219,Ryan Bowen,,31%,46%,23%,,3768,-8.4,-6.1,SF,2008-09,NOH,1,1,3
34,0,0,1,0,,0,1,,1,NBA,8,Ryan Bowen,,,100%,,,3768,+62.8,+66.9,SF,2009-10,OKC,0,0,0
29,10,305,55,34,,4,82,,82,NBA,2685,Bruce Bowen,,6%,91%,3%,,3769,+0.3,+2.7,SF,2000-01,MIA,44,20,10
30,5,201,33,20,,9,48,,59,NBA,1699,Bruce Bowen,,9%,91%,,,3769,+5.5,+10.3,SF,2001-02,SAS,32,21,13
31,6,266,35,25,,10,64,,82,NBA,2566,Bruce Bowen,,4%,96%,,,3769,+7.6,+8.8,SF,2002-03,SAS,39,16,17
32,9,242,42,32,,12,56,,82,NBA,2624,Bruce Bowen,,41%,59%,,,3769,+1.5,+8.6,SF,2003-04,SAS,48,20,22
33,4,296,43,34,,7,62,,82,NBA,2627,Bruce Bowen,,2%,91%,7%,,3769,+0.4,+9.1,SF,2004-05,SAS,31,15,11
34,6,285,30,22,,8,68,,82,NBA,2755,Bruce Bowen,,,88%,12%,,3769,+0.7,+8.4,SF,2005-06,SAS,30,24,13
35,9,271,31,12,,11,57,,82,NBA,2464,Bruce Bowen,,21%,74%,5%,,3769,+10.4,+13.2,SF,2006-07,SAS,28,17,20
36,2,213,19,13,,5,59,,81,NBA,2448,Bruce Bowen,,6%,77%,17%,,3769,-0.2,+5.4,SF,2007-08,SAS,31,7,8
37,5,93,9,8,,3,46,,80,NBA,1506,Bruce Bowen,,39%,55%,6%,,3769,-6.1,+0.2,SF,2008-09,SAS,12,7,6
23,2,11,16,12,,1,18,,44,NBA,375,Cal Bowdler,,,8%,92%,,3770,+10.1,+3.3,SF,2000-01,ATL,5,4,2
24,3,23,22,13,,1,43,,52,NBA,585,Cal Bowdler,,,1%,41%,58%,3770,+3.8,-1.6,PF,2001-02,ATL,2,5,4
23,4,10,12,5,,5,15,,33,NBA,245,Ruben Boumtje-Boumtje,,,,,100%,3772,-19.4,-14.6,C,2001-02,POR,4,3,7
24,0,2,0,1,,0,0,,2,NBA,5,Ruben Boumtje-Boumtje,,,,,100%,3772,+29.3,+32.2,C,2002-03,POR,0,0,0
25,0,3,1,1,,0,1,,9,NBA,26,Ruben Boumtje-Boumtje,,,,,100%,3772,-42.7,-44.1,C,2003-04,POR,0,0,0
19,22,178,130,64,,12,117,,75,NBA,2510,Chris Bosh,,,,2%,98%,3776,-0.7,-3.6,C,2003-04,TOR,31,45,31
20,45,373,235,76,,24,135,,81,NBA,3017,Chris Bosh,,,3%,69%,29%,3776,+5.4,-0.3,PF,2004-05,TOR,61,71,55
21,64,428,279,69,,21,109,,70,NBA,2751,Chris Bosh,,,,19%,81%,3776,+6.6,-1.4,C,2005-06,TOR,44,63,50
22,54,390,263,67,,29,85,,69,NBA,2658,Chris Bosh,,,,42%,58%,3776,+6.0,+3.2,C,2006-07,TOR,39,68,72
23,46,408,257,64,,33,84,,67,NBA,2425,Chris Bosh,,,,31%,69%,3776,+11.1,+7.8,C,2007-08,TOR,35,56,62
24,55,436,285,83,,21,97,,77,NBA,2928,Chris Bosh,,,,6%,94%,3776,+5.9,-1.4,C,2008-09,TOR,62,66,46
25,64,388,283,74,,27,89,,70,NBA,2526,Chris Bosh,,,,5%,95%,3776,+5.8,0.0,C,2009-10,TOR,46,62,61
26,46,331,218,52,,22,89,,77,NBA,2795,Chris Bosh,,,,86%,14%,3776,+9.9,+11.5,PF,2010-11,MIA,40,58,40
27,25,237,133,49,,18,57,,57,NBA,2007,Chris Bosh,,,,49%,51%,3776,+9.6,+10.3,PF,2011-12,MIA,43,38,36
28,23,288,139,41,,20,72,1,74,NBA,2454,Chris Bosh,,,,,100%,3776,+2.3,+10.0,C,2012-13,MIA,40,50,38
29,23,206,127,32,7,14,77,0,79,NBA,2531,Chris Bosh,,,,6%,94%,3776,+10.1,+9.0,C,2013-14,MIA,52,44,27
30,15,213,103,30,2,6,30,2,44,NBA,1556,Chris Bosh,,,,27%,73%,3776,-0.8,-3.2,C,2014-15,MIA,33,42,20
31,26,295,123,32,4,5,54,0,53,NBA,1778,Chris Bosh,,,,55%,45%,3776,-2.5,+0.6,PF,2015-16,MIA,37,29,12
23,2,31,7,6,,4,25,,16,NBA,258,Curtis Borchardt,,,,10%,90%,3781,-3.5,-4.8,C,2003-04,UTA,10,4,4
24,7,108,27,22,,18,79,,67,NBA,859,Curtis Borchardt,,,,,100%,3781,-5.3,-9.3,C,2004-05,UTA,10,14,28
21,16,224,88,59,,20,117,,81,NBA,2049,Carlos Boozer,,,1%,88%,11%,3782,-3.7,-12.2,PF,2002-03,CLE,39,32,31
22,35,317,125,67,,25,99,,75,NBA,2592,Carlos Boozer,,,,96%,4%,3782,+9.8,+0.3,PF,2003-04,CLE,51,38,45
23,26,309,123,67,,30,81,,51,NBA,1772,Carlos Boozer,,,,90%,11%,3782,+3.5,-3.2,PF,2004-05,UTA,54,42,41
24,14,187,64,26,,17,50,,33,NBA,1025,Carlos Boozer,,,,89%,12%,3782,-0.2,-3.4,PF,2005-06,UTA,28,16,25
25,51,468,183,91,,36,98,,74,NBA,2557,Carlos Boozer,,,,89%,11%,3782,-0.5,+3.1,PF,2006-07,UTA,60,66,68
26,56,489,202,92,,49,146,,81,NBA,2827,Carlos Boozer,,,,74%,26%,3782,+0.1,+7.5,PF,2007-08,UTA,71,64,75
27,9,173,60,53,,14,66,,37,NBA,1197,Carlos Boozer,,,,59%,41%,3782,-6.6,-1.8,PF,2008-09,UTA,24,31,24
28,63,535,201,96,,39,133,,78,NBA,2673,Carlos Boozer,,,,55%,45%,3782,-2.5,+4.8,PF,2009-10,UTA,79,66,67
29,35,336,122,86,,44,81,,59,NBA,1882,Carlos Boozer,,,,45%,55%,3782,-1.9,+7.2,C,2010-11,CHI,39,38,72
30,15,283,72,47,,21,103,,66,NBA,1948,Carlos Boozer,,,,90%,10%,3782,-8.7,+6.2,PF,2011-12,CHI,47,30,38
31,39,396,132,90,,39,127,2,79,NBA,2546,Carlos Boozer,,,,76%,24%,3782,-8.4,-2.4,PF,2012-13,CHI,62,53,61
32,17,272,92,89,1,35,100,2,76,NBA,2141,Carlos Boozer,,,,73%,27%,3782,-8.1,-1.6,PF,2013-14,CHI,51,47,56
33,20,210,72,64,0,18,80,3,71,NBA,1692,Carlos Boozer,,,23%,76%,1%,3782,-3.3,-9.0,PF,2014-15,LAL,27,31,35
24,6,90,31,25,,12,76,,55,NBA,933,Calvin Booth,,,,7%,93%,3785,-6.0,-6.6,C,2000-01,,21,10,22
24,5,48,19,16,,11,45,,40,NBA,640,Calvin Booth,,,,,100%,3785,-4.7,-11.2,C,2000-01,WAS,9,8,19
24,1,42,12,9,,1,31,,15,NBA,293,Calvin Booth,,,,21%,79%,3785,-1.6,+3.1,C,2000-01,DAL,12,2,3
25,2,33,12,4,,5,24,,15,NBA,279,Calvin Booth,,,,57%,44%,3785,-12.8,-8.5,C,2001-02,SEA,3,7,6
26,1,27,23,8,,3,43,,47,NBA,575,Calvin Booth,,,,15%,85%,3785,+3.7,+3.3,C,2002-03,SEA,8,10,4
27,8,69,43,29,,8,79,,71,NBA,1206,Calvin Booth,,,,20%,80%,3785,-2.6,-2.4,C,2003-04,SEA,9,22,14
28,0,22,12,6,,1,47,,51,NBA,451,Calvin Booth,,,1%,25%,75%,3785,-9.1,-7.1,C,2004-05,,9,3,4
28,0,11,6,5,,1,32,,34,NBA,262,Calvin Booth,,,2%,42%,56%,3785,-10.9,-3.9,C,2004-05,DAL,3,2,3
28,0,11,6,1,,0,15,,17,NBA,189,Calvin Booth,,,,,100%,3785,-8.9,-11.8,C,2004-05,MIL,6,1,0
29,1,26,5,1,,0,27,,33,NBA,250,Calvin Booth,,,,,100%,3785,-5.3,-3.0,C,2005-06,WAS,4,2,0
30,0,38,3,2,,3,42,,44,NBA,380,Calvin Booth,,,,14%,86%,3785,+7.1,+5.6,C,2006-07,WAS,1,4,4
31,0,18,4,2,,0,24,,31,NBA,204,Calvin Booth,,,,,100%,3785,-2.5,-2.2,C,2007-08,PHI,0,3,0
32,0,0,4,1,,0,6,,8,NBA,56,Calvin Booth,,,,11%,89%,3785,-16.4,-23.9,C,2008-09,,1,0,0
32,0,0,0,0,,0,0,,1,NBA,1,Calvin Booth,,,,,100%,3785,+105.6,+100.0,C,2008-09,MIN,0,0,0
32,0,0,4,1,,0,6,,7,NBA,55,Calvin Booth,,,,11%,89%,3785,-15.8,-25.0,C,2008-09,SAC,1,0,0
22,11,22,50,16,,8,49,,61,NBA,669,Josh Boone,,,,62%,38%,3787,+3.4,+2.3,PF,2006-07,NJN,6,15,12
23,22,123,97,48,,5,100,,70,NBA,1773,Josh Boone,,,1%,63%,36%,3787,+1.6,-4.9,PF,2007-08,NJN,20,31,17
24,8,72,37,17,,3,75,,62,NBA,995,Josh Boone,,,,,100%,3787,+1.4,-1.7,C,2008-09,NJN,12,12,7
25,6,64,25,17,,4,76,,63,NBA,1045,Josh Boone,,,,68%,32%,3787,-1.0,-11.0,PF,2009-10,NJN,20,11,6
24,8,118,30,18,,14,115,,82,NBA,1553,Matt Bonner,,,2%,16%,82%,3790,-0.1,-1.6,C,2004-05,TOR,6,15,19
25,7,136,28,16,,8,102,,78,NBA,1710,Matt Bonner,,,25%,73%,2%,3790,-1.9,-4.6,PF,2005-06,TOR,10,9,13
26,4,52,14,7,,4,34,,56,NBA,653,Matt Bonner,,,7%,92%,2%,3790,-8.3,+2.3,PF,2006-07,SAS,8,3,14
27,2,71,14,8,,11,48,,68,NBA,853,Matt Bonner,,,1%,83%,15%,3790,-0.9,+4.7,PF,2007-08,SAS,8,10,21
28,4,190,9,12,,4,88,,81,NBA,1928,Matt Bonner,,,,78%,22%,3790,+8.3,+8.3,PF,2008-09,SAS,20,6,11
29,8,166,18,8,,8,56,,65,NBA,1161,Matt Bonner,,,,50%,50%,3790,+3.6,+8.3,PF,2009-10,SAS,17,8,14
30,3,140,14,7,,6,59,,66,NBA,1432,Matt Bonner,,,,52%,48%,3790,+2.1,+7.8,PF,2010-11,SAS,16,2,9
31,0,148,6,6,,1,39,,65,NBA,1326,Matt Bonner,,,,83%,17%,3790,+9.3,+13.4,PF,2011-12,SAS,9,0,1
32,0,88,6,3,,2,43,3,68,NBA,909,Matt Bonner,,,,58%,42%,3790,-3.0,+4.5,PF,2012-13,SAS,10,1,5
33,0,77,6,3,1,4,24,2,61,NBA,690,Matt Bonner,,,,65%,35%,3790,-2.2,+6.3,PF,2013-14,SAS,7,1,8
34,1,110,10,8,1,2,35,2,72,NBA,935,Matt Bonner,,,,81%,19%,3790,-7.4,+0.9,PF,2014-15,SAS,4,4,3
35,0,22,1,2,1,0,8,1,30,NBA,206,Matt Bonner,,,,48%,52%,3790,+5.8,+17.0,C,2015-16,SAS,2,1,0
27,0,0,1,1,,1,1,,6,NBA,19,Etdrick Bohannon,,,,43%,57%,3800,+25.6,+20.7,PF,2000-01,CLE,0,0,1
36,0,11,0,0,,0,0,,3,NBA,34,Muggsy Bogues,100%,,,,,3801,-30.2,-27.4,PG,2000-01,TOR,2,2,0
23,9,210,42,32,,8,58,,73,NBA,1787,Keith Bogans,,26%,74%,,,3802,-3.5,-9.8,SF,2003-04,ORL,41,21,13
24,23,282,84,57,,13,58,,74,NBA,1791,Keith Bogans,7%,89%,4%,,,3802,-0.2,-6.5,SG,2004-05,CHA,63,32,27
25,18,274,77,45,,11,60,,72,NBA,1912,Keith Bogans,,46%,54%,,,3802,-3.0,-5.3,SG-SF,2005-06,,47,23,20
25,9,97,42,23,,6,27,,39,NBA,848,Keith Bogans,,91%,9%,,,3802,-5.2,-8.5,SG,2005-06,CHA,22,9,10
25,9,177,35,22,,5,33,,33,NBA,1064,Keith Bogans,,10%,90%,1%,,3802,-1.4,-2.5,SF,2005-06,HOU,25,14,10
26,2,124,23,13,,5,41,,59,NBA,990,Keith Bogans,,64%,35%,,,3802,+2.7,+3.1,SG,2006-07,ORL,24,6,16
27,9,241,43,25,,3,83,,82,NBA,2198,Keith Bogans,,93%,7%,,,3802,+3.0,+7.2,SG,2007-08,ORL,32,11,10
28,0,154,23,16,,4,41,,65,NBA,1272,Keith Bogans,,60%,40%,1%,,3802,+0.3,+3.5,SG,2008-09,,22,11,8
28,0,76,10,10,,3,21,,36,NBA,787,Keith Bogans,,77%,23%,,,3802,-0.2,+7.7,SG,2008-09,ORL,10,4,5
28,0,78,13,6,,1,20,,29,NBA,485,Keith Bogans,,31%,67%,3%,,3802,-2.2,-3.2,SG,2008-09,MIL,12,7,3
29,2,212,18,26,,7,68,,79,NBA,1559,Keith Bogans,,39%,53%,8%,,3802,-4.8,+2.8,SF,2009-10,SAS,28,10,15
30,0,220,13,8,,4,48,,82,NBA,1461,Keith Bogans,,100%,,,,3802,-3.1,+6.2,SG,2010-11,CHI,26,8,7
31,3,6,4,0,,0,7,,5,NBA,94,Keith Bogans,,8%,90%,1%,,3802,-16.0,-22.2,SF,2011-12,NJN,2,1,0
32,5,171,7,1,,3,50,1,74,NBA,1408,Keith Bogans,,74%,26%,,,3802,-2.7,+0.2,SG,2012-13,BRK,36,7,6
33,0,7,0,1,0,1,0,0,6,NBA,55,Keith Bogans,,50%,50%,,,3802,+0.4,-4.7,SG,2013-14,BOS,0,0,1
25,0,0,0,0,,0,1,,2,NBA,12,Tony Bobbitt,5%,95%,,,,3805,-10.9,-14.4,SG,2004-05,LAL,0,0,0
25,6,74,32,21,,8,88,,64,NBA,1098,Mark Blount,,,,,100%,3808,-1.5,-3.5,C,2000-01,BOS,12,23,27
26,3,24,15,10,,3,32,,44,NBA,415,Mark Blount,,,,,100%,3808,-10.3,-6.9,C,2001-02,BOS,6,7,10
27,19,124,71,36,,20,77,,81,NBA,1403,Mark Blount,,,,,100%,3808,-7.8,-11.3,C,2002-03,,27,29,47
27,13,78,49,26,,13,45,,54,NBA,885,Mark Blount,,,,,100%,3808,-6.0,-14.1,C,2002-03,DEN,20,18,32
27,6,46,22,10,,7,32,,27,NBA,518,Mark Blount,,,,,100%,3808,-7.0,-6.4,C,2002-03,BOS,7,11,15
28,23,173,111,44,,27,131,,82,NBA,2402,Mark Blount,,,,12%,88%,3808,+1.4,-0.9,C,2003-04,BOS,27,69,54
29,16,277,74,31,,17,125,,82,NBA,2130,Mark Blount,,,,,100%,3808,-3.2,-0.5,C,2004-05,BOS,50,52,56
30,30,209,105,45,,32,133,,81,NBA,2240,Mark Blount,,,,,100%,3808,-3.3,-4.2,C,2005-06,,54,51,89
30,19,140,58,22,,19,56,,39,NBA,1083,Mark Blount,,,,,100%,3808,-0.7,-2.2,C,2005-06,BOS,40,30,50
30,11,69,47,23,,13,77,,42,NBA,1157,Mark Blount,,,,,100%,3808,-5.7,-6.2,C,2005-06,MIN,14,21,39
31,22,152,100,47,,26,141,,82,NBA,2544,Mark Blount,,,,,100%,3808,-5.5,-6.3,C,2006-07,MIN,28,40,91
32,20,97,68,29,,11,75,,69,NBA,1542,Mark Blount,,,,24%,76%,3808,-3.2,-11.4,C,2007-08,MIA,17,21,32
33,1,11,6,3,,1,9,,20,NBA,207,Mark Blount,,,,,100%,3808,+3.6,+3.5,C,2008-09,MIA,4,6,4
32,4,126,35,27,,12,75,,68,NBA,1305,Corie Blount,,,3%,80%,17%,3809,-9.9,-12.0,PF,2000-01,,31,22,20
32,2,18,8,5,,8,27,,30,NBA,387,Corie Blount,,,6%,78%,16%,3809,-3.2,-0.5,PF,2000-01,PHO,6,2,10
32,2,108,27,22,,4,48,,38,NBA,918,Corie Blount,,,2%,81%,17%,3809,-9.4,-16.9,PF,2000-01,GSW,25,20,10
33,5,96,18,18,,12,78,,72,NBA,1426,Corie Blount,,,1%,89%,10%,3809,-8.6,-3.5,PF,2001-02,PHI,21,8,23
34,4,109,15,10,,6,69,,50,NBA,836,Corie Blount,,,,32%,68%,3809,+6.5,-0.3,C,2002-03,CHI,23,10,10
35,3,124,13,9,,5,79,,62,NBA,1050,Corie Blount,,,,57%,43%,3809,+5.3,-0.6,PF-C,2003-04,,23,8,12
35,2,98,11,6,,4,45,,46,NBA,756,Corie Blount,,,,63%,37%,3809,+8.0,-0.5,PF,2003-04,CHI,19,7,9
35,1,26,2,3,,1,34,,16,NBA,294,Corie Blount,,,,41%,59%,3809,+2.6,-0.9,C,2003-04,TOR,4,1,3
33,7,967,31,21,,3,70,,69,NBA,2352,Mookie Blaylock,100%,,,,,3813,+5.7,-7.4,PG,2000-01,GSW,90,24,14
34,1,241,1,6,,1,13,,35,NBA,599,Mookie Blaylock,100%,,,,,3813,-1.9,-7.5,PG,2001-02,GSW,28,8,1
19,3,21,6,5,,0,16,,29,NBA,175,Andray Blatche,,,13%,79%,9%,3814,-3.6,-1.4,PF,2005-06,WAS,5,4,0
20,5,92,21,21,,8,43,,56,NBA,682,Andray Blatche,,,,78%,22%,3814,-7.3,-6.8,PF,2006-07,WAS,17,14,18
