age,avg_dist,fg2_dunk,fg2_pct,fg2_pct_ast,fg2a_pct_fga,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3a_heave,fg3a_pct_fga,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,g,lg_id,mp,name,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pid,pos,season,team_id
24,13.5,3,.321,.333,.564,0,.354,.957,.348,0,.436,.336,.447,.235,.167,.167,48,NBA,522,Abdel Nader,.034,.354,.255,.228,.040,.040,38,SF,2017-18,BOS
23,17.5,1,.333,.714,.457,0,.320,1.000,.400,0,.543,.326,.750,.000,.000,.143,13,NBA,165,James Nunnally,.022,.400,.174,.087,.043,.152,41,SF,2013-14,
23,18.6,1,.375,1.000,.444,0,.300,1.000,.167,0,.556,.333,.667,,.000,.250,4,NBA,54,James Nunnally,.056,.600,.167,.000,.056,.222,41,SF,2013-14,ATL
23,16.8,0,.308,.500,.464,0,.333,1.000,.750,0,.536,.321,.800,.000,.000,.000,9,NBA,111,James Nunnally,.000,.267,.179,.143,.036,.107,41,SF,2013-14,PHI
23,22.6,0,.455,.800,.220,0,.333,.923,.400,0,.780,.360,.500,1.000,1.000,.286,35,NBA,191,Steve Novak,.000,.256,.040,.020,.020,.140,43,SF,2006-07,HOU
24,23.1,0,.484,.933,.304,0,.479,.912,.500,0,.696,.480,.333,,.500,.500,35,NBA,264,Steve Novak,.000,.197,.029,.000,.020,.255,43,SF,2007-08,HOU
25,23.4,0,.518,.789,.278,0,.416,.983,.508,1,.722,.444,.667,1.000,.444,.505,71,NBA,1161,Steve Novak,.000,.206,.015,.005,.023,.235,43,PF,2008-09,LAC
26,23.3,0,.541,.950,.343,0,.310,1.000,.294,0,.657,.389,1.000,.000,1.000,.500,54,NBA,362,Steve Novak,.000,.239,.009,.009,.028,.296,43,SF,2009-10,LAC
27,22.8,0,.429,.778,.313,0,.565,1.000,.650,0,.687,.522,,1.000,.250,.438,30,NBA,215,Steve Novak,.000,.435,.000,.015,.060,.239,43,SF,2010-11,
27,22.6,0,.250,1.000,.500,0,.750,1.000,.667,0,.500,.500,,,,.250,7,NBA,18,Steve Novak,.000,.750,.000,.000,.000,.500,43,SF,2010-11,DAL
27,22.9,0,.471,.750,.288,0,.548,1.000,.647,0,.712,.525,,1.000,.250,.500,23,NBA,197,Steve Novak,.000,.405,.000,.017,.068,.203,43,SF,2010-11,SAS
28,23.8,0,.509,.857,.163,0,.472,.977,.477,0,.837,.478,,.000,.200,.551,54,NBA,1020,Steve Novak,.000,.305,.000,.003,.015,.145,43,PF,2011-12,NYK
29,23.7,0,.367,.724,.184,0,.425,.980,.455,0,.816,.414,.667,.500,.000,.357,81,NBA,1641,Steve Novak,.000,.350,.007,.009,.005,.163,43,SF,2012-13,NYK
30,23.8,0,.333,.500,.164,0,.426,.923,.400,0,.836,.411,.000,.000,.000,.400,54,NBA,540,Steve Novak,.000,.287,.007,.014,.007,.137,43,PF,2013-14,TOR
31,24.5,0,.375,1.000,.143,0,.396,1.000,.385,0,.857,.393,,,,.375,35,NBA,197,Steve Novak,.000,.271,.000,.000,.000,.143,43,SF-PF,2014-15,
31,25.1,0,.000,,.057,0,.485,1.000,.500,0,.943,.457,,,,.000,22,NBA,109,Steve Novak,.000,.182,.000,.000,.000,.057,43,SF,2014-15,UTA
31,23.5,0,.500,1.000,.286,0,.200,1.000,.286,0,.714,.286,,,,.500,13,NBA,88,Steve Novak,.000,.467,.000,.000,.000,.286,43,PF,2014-15,OKC
32,23.2,0,.333,.000,.167,0,.467,1.000,.667,0,.833,.444,,,1.000,.000,10,NBA,44,Steve Novak,.000,.400,.000,.000,.056,.111,43,PF,2015-16,
32,22.3,0,.333,.000,.250,0,.556,1.000,.600,0,.750,.500,,,1.000,.000,7,NBA,24,Steve Novak,.000,.556,.000,.000,.083,.167,43,PF,2015-16,OKC
32,25.0,0,,,.000,0,.333,1.000,1.000,0,1.000,.333,,,,,3,NBA,20,Steve Novak,.000,.167,.000,.000,.000,.000,43,PF,2015-16,MIL
33,23.3,0,1.000,1.000,.143,0,.167,1.000,1.000,0,.857,.286,,1.000,,,8,NBA,22,Steve Novak,.000,.167,.000,.143,.000,.000,43,PF,2016-17,MIL
27,12.8,0,.491,.239,.785,0,.281,.840,.308,1,.215,.446,.544,.351,.472,.509,82,NBA,1654,Moochie Norris,.000,.292,.303,.138,.087,.257,49,PG,2000-01,HOU
28,14.3,0,.433,.316,.788,0,.269,.889,.323,4,.212,.398,.517,.465,.380,.381,82,NBA,2249,Moochie Norris,.000,.231,.230,.113,.113,.333,49,PG,2001-02,HOU
29,13.4,0,.432,.407,.864,0,.244,.909,.375,3,.136,.406,.388,.479,.583,.397,82,NBA,1375,Moochie Norris,.000,.178,.242,.145,.109,.367,49,PG,2002-03,HOU
30,14.8,0,.377,.500,.733,0,.345,.950,.600,3,.267,.369,.462,.292,.250,.381,66,NBA,847,Moochie Norris,.000,.259,.240,.111,.092,.290,49,PG,2003-04,
30,14.7,0,.297,.421,.736,0,.348,1.000,.571,1,.264,.310,.364,.286,.143,.286,30,NBA,401,Moochie Norris,.000,.304,.253,.080,.080,.322,49,PG,2003-04,HOU
30,14.8,0,.432,.537,.731,0,.343,.917,.625,2,.269,.408,.533,.294,.308,.457,36,NBA,446,Moochie Norris,.000,.229,.231,.131,.100,.269,49,PG,2003-04,NYK
31,14.0,0,.361,.600,.890,0,.000,,.000,2,.110,.321,.310,.300,.273,.426,38,NBA,360,Moochie Norris,.000,.250,.266,.092,.101,.431,49,PG,2004-05,
31,14.5,0,.395,.594,.871,0,.000,,.000,2,.129,.344,.304,.300,.222,.513,32,NBA,321,Moochie Norris,.000,.250,.247,.108,.097,.419,49,PG,2004-05,NYK
31,10.8,0,.188,.667,1.000,0,,,,0,.000,.188,.333,,.500,.000,6,NBA,39,Moochie Norris,.000,,.375,.000,.125,.500,49,PG,2004-05,HOU
32,13.2,0,.429,.452,.875,0,.286,.500,.000,0,.125,.411,.467,.308,.333,.449,45,NBA,424,Moochie Norris,.000,.143,.268,.116,.054,.438,49,PG,2005-06,
32,11.9,0,.433,.615,.923,0,.000,,.000,0,.077,.400,.333,.500,.250,.517,29,NBA,241,Moochie Norris,.000,.200,.323,.092,.062,.446,49,PG,2005-06,HOU
32,15.0,0,.421,.188,.809,0,.444,.500,.000,0,.191,.426,.778,.143,.500,.350,16,NBA,183,Moochie Norris,.000,.111,.191,.149,.043,.426,49,PG,2005-06,NOK
22,14.5,4,.387,.646,.701,0,.321,1.000,.394,0,.299,.367,.449,.250,.500,.294,68,NBA,792,David Noel,.028,.623,.277,.023,.113,.288,59,PF,2006-07,MIL
25,11.4,14,.429,.620,.839,0,.258,1.000,.343,0,.161,.401,.511,.362,.355,.423,81,NBA,1892,Andres Nocioni,.028,.361,.300,.156,.178,.205,60,SF,2004-05,CHI
26,12.8,21,.489,.610,.714,0,.391,1.000,.392,0,.286,.461,.556,.429,.394,.445,82,NBA,2239,Andres Nocioni,.028,.332,.336,.084,.085,.208,60,PF,2005-06,CHI
27,14.7,3,.515,.689,.642,0,.383,1.000,.500,0,.358,.467,.522,.531,.482,.513,53,NBA,1406,Andres Nocioni,.005,.220,.236,.110,.096,.200,60,PF,2006-07,CHI
28,16.0,11,.476,.632,.605,0,.364,.984,.377,0,.395,.432,.534,.403,.447,.464,82,NBA,2021,Andres Nocioni,.014,.199,.203,.082,.097,.223,60,SF,2007-08,CHI
29,15.8,9,.449,.577,.556,0,.399,.984,.416,0,.444,.427,.601,.375,.225,.367,76,NBA,1991,Andres Nocioni,.016,.248,.225,.103,.057,.171,60,PF-SF,2008-09,
29,16.2,6,.446,.654,.535,0,.378,.987,.375,0,.465,.414,.547,.333,.259,.416,53,NBA,1278,Andres Nocioni,.018,.230,.236,.067,.060,.171,60,PF,2008-09,CHI
29,14.9,3,.453,.456,.595,0,.441,.978,.483,0,.405,.448,.712,.405,.154,.279,23,NBA,713,Andres Nocioni,.012,.284,.206,.167,.052,.171,60,SF,2008-09,SAC
30,15.4,3,.408,.529,.576,0,.386,.990,.404,0,.424,.399,.508,.345,.375,.347,75,NBA,1477,Andres Nocioni,.005,.229,.211,.143,.055,.167,60,SF,2009-10,SAC
31,15.5,5,.478,.645,.574,0,.356,1.000,.436,0,.426,.426,.722,.370,.296,.375,54,NBA,931,Andres Nocioni,.018,.331,.195,.166,.097,.116,60,SF,2010-11,PHI
32,14.4,0,.286,1.000,.700,0,.167,1.000,.000,0,.300,.250,1.000,.200,.200,.000,11,NBA,56,Andres Nocioni,.000,.167,.100,.250,.250,.100,60,SF,2011-12,PHI
23,20.8,1,.300,1.000,.435,0,.231,1.000,.400,0,.565,.261,.500,,,.250,14,NBA,44,Demetris Nichols,.043,.385,.087,.000,.000,.348,71,SF,2007-08,
23,19.0,0,.200,1.000,.625,0,.000,,.000,0,.375,.125,.000,,,.250,3,NBA,14,Demetris Nichols,.000,.667,.125,.000,.000,.500,71,SF,2007-08,CLE
23,21.8,1,.400,1.000,.333,0,.300,1.000,.667,0,.667,.333,1.000,,,.250,11,NBA,30,Demetris Nichols,.067,.300,.067,.000,.000,.267,71,SF,2007-08,CHI
24,15.7,0,.429,.000,.778,0,.000,,,0,.222,.333,.500,1.000,,.250,4,NBA,14,Demetris Nichols,.000,.000,.222,.111,.000,.444,71,SF,2008-09,
24,17.3,0,.333,.000,.750,0,.000,,,0,.250,.250,.000,,,.500,2,NBA,5,Demetris Nichols,.000,.000,.250,.000,.000,.500,71,SF,2008-09,CHI
24,14.6,0,.500,.000,.800,0,.000,,,0,.200,.400,1.000,1.000,,.000,2,NBA,9,Demetris Nichols,.000,.000,.200,.200,.000,.400,71,SF,2008-09,NYK
37,13.3,8,.447,.496,.747,0,.335,.915,.358,0,.253,.419,.563,.262,.341,.438,82,NBA,2049,Johnny Newman,.013,.381,.283,.094,.127,.243,74,SG,2000-01,NJN
38,15.1,3,.495,.622,.615,0,.386,.909,.500,0,.385,.453,.610,.400,.300,.429,47,NBA,724,Johnny Newman,.027,.281,.277,.034,.068,.236,74,SF,2001-02,DAL
26,12.5,2,.370,.706,.836,0,.444,.750,.444,0,.164,.382,.563,.000,.200,.353,27,NBA,184,Ira Newble,.055,1.000,.291,.055,.182,.309,76,SF,2000-01,SAS
27,6.5,29,.508,.808,.973,0,.143,1.000,.500,0,.027,.498,.651,.235,.267,.357,42,NBA,1273,Ira Newble,.114,.286,.578,.065,.171,.160,76,SF,2001-02,ATL
28,11.0,30,.520,.749,.820,0,.381,.969,.409,1,.180,.495,.650,.414,.424,.384,73,NBA,1931,Ira Newble,.069,.786,.392,.062,.126,.240,76,SF,2002-03,ATL
29,12.3,9,.412,.745,.931,0,.105,1.000,.167,0,.069,.391,.487,.313,.400,.381,64,NBA,1245,Ira Newble,.033,.632,.283,.058,.181,.409,76,SF,2003-04,CLE
30,11.8,26,.439,.828,.875,0,.358,1.000,.317,0,.125,.429,.584,.182,.378,.355,74,NBA,1832,Ira Newble,.073,.774,.351,.052,.106,.366,76,SG,2004-05,CLE
31,13.2,2,.318,.571,.772,0,.231,1.000,.125,1,.228,.298,.526,.400,.167,.071,36,NBA,353,Ira Newble,.053,.615,.333,.088,.105,.246,76,SG,2005-06,CLE
32,12.5,1,.364,.500,.595,0,.533,.875,.333,0,.405,.432,.500,.000,,.000,15,NBA,129,Ira Newble,.027,.400,.432,.081,.000,.081,76,SF,2006-07,CLE
33,12.1,8,.480,.533,.718,0,.327,.938,.323,0,.282,.437,.638,.000,.333,.333,49,NBA,698,Ira Newble,.046,.633,.397,.046,.086,.190,76,SG-SF,2007-08,
33,12.1,8,.496,.536,.715,0,.333,.933,.333,0,.285,.449,.641,.000,.308,.367,41,NBA,650,Ira Newble,.051,.600,.405,.038,.082,.190,76,SG,2007-08,CLE
33,13.9,0,.400,.500,.714,0,.000,,.000,0,.286,.286,1.000,.000,.500,.000,2,NBA,17,Ira Newble,.000,1.000,.143,.143,.286,.143,76,SF,2007-08,SEA
33,10.2,0,.286,.500,.778,0,.500,1.000,.500,0,.222,.333,.500,.000,,.000,6,NBA,31,Ira Newble,.000,1.000,.444,.111,.000,.222,76,SF,2007-08,LAL
24,6.6,11,.462,.653,.997,0,.000,,,0,.003,.461,.638,.405,.352,.364,73,NBA,1233,Rasho Nesterovic,.034,.000,.295,.464,.169,.069,83,C,2000-01,MIN
25,7.2,28,.494,.651,.998,0,.000,,,1,.002,.493,.687,.436,.317,.394,82,NBA,2218,Rasho Nesterovic,.044,.000,.330,.367,.158,.143,83,C,2001-02,MIN
26,7.2,54,.526,.783,.997,0,.000,,,0,.003,.525,.635,.537,.336,.435,77,NBA,2337,Rasho Nesterovic,.076,.000,.364,.318,.144,.172,83,C,2002-03,MIN
27,8.0,39,.469,.671,1.000,0,,,,0,.000,.469,.606,.397,.405,.402,82,NBA,2353,Rasho Nesterovic,.059,,.330,.291,.219,.160,83,C,2003-04,SAS
28,7.9,15,.460,.707,1.000,0,,,,0,.000,.460,.680,.457,.280,.292,70,NBA,1785,Rasho Nesterovic,.037,,.291,.351,.191,.167,83,C,2004-05,SAS
29,7.8,15,.518,.756,.994,0,.000,,,1,.006,.515,.736,.468,.275,.403,80,NBA,1515,Rasho Nesterovic,.045,.000,.317,.371,.120,.186,83,C,2005-06,SAS
30,7.7,16,.548,.783,.998,0,.000,,,1,.002,.546,.711,.486,.406,.472,80,NBA,1676,Rasho Nesterovic,.048,.000,.337,.337,.152,.171,83,C,2006-07,TOR
31,7.5,21,.552,.770,.994,0,.333,1.000,.000,0,.006,.550,.710,.528,.375,.378,71,NBA,1486,Rasho Nesterovic,.054,.333,.398,.272,.086,.238,83,C,2007-08,TOR
32,9.7,13,.514,.808,.998,0,.000,,,1,.002,.513,.724,.389,.259,.431,70,NBA,1214,Rasho Nesterovic,.032,.000,.348,.206,.062,.382,83,C,2008-09,IND
33,10.1,1,.544,.716,1.000,0,,,,0,.000,.544,.714,.615,.375,.414,42,NBA,413,Rasho Nesterovic,.007,,.329,.174,.107,.389,83,C,2009-10,TOR
25,14.6,12,.400,.593,.660,0,.272,.918,.278,0,.340,.357,.679,.231,.323,.295,62,NBA,1556,Tyrone Nesby,.025,.200,.200,.172,.123,.166,85,SF-SG,2000-01,
25,15.6,2,.390,.433,.626,0,.217,1.000,.333,0,.374,.325,.750,.111,.286,.286,14,NBA,333,Tyrone Nesby,.016,.130,.195,.146,.114,.171,85,SG,2000-01,LAC
25,14.3,10,.403,.636,.671,0,.291,.897,.267,0,.329,.366,.659,.260,.333,.299,48,NBA,1223,Tyrone Nesby,.027,.224,.201,.179,.125,.165,85,SF,2000-01,WAS
26,12.3,21,.455,.641,.888,0,.277,.769,.385,0,.112,.435,.658,.308,.362,.381,70,NBA,1498,Tyrone Nesby,.055,.277,.278,.124,.138,.349,85,SF,2001-02,WAS
23,8.5,0,.471,.333,.944,0,.000,,,0,.056,.444,.591,.500,.000,.286,13,NBA,171,DeMarcus Nelson,.019,.000,.407,.259,.019,.259,91,PG,2008-09,GSW
22,17.7,0,.238,.400,.538,0,.167,.333,.333,0,.462,.205,.333,.000,.250,.250,24,NBA,142,Nemanja Nedovic,.000,.167,.154,.077,.103,.205,94,SG,2013-14,GSW
26,18.1,0,.481,.532,.513,0,.419,.814,.456,2,.487,.451,.679,.441,.520,.426,80,NBA,1685,Gary Neal,.000,.256,.044,.161,.158,.149,98,SG,2010-11,SAS
27,16.5,0,.448,.333,.593,0,.419,.542,.406,0,.407,.436,.537,.446,.459,.389,56,NBA,1206,Gary Neal,.000,.162,.084,.208,.152,.148,98,SG,2011-12,SAS
28,18.5,1,.454,.548,.580,0,.355,.798,.405,0,.420,.412,.484,.455,.533,.411,68,NBA,1484,Gary Neal,.002,.167,.052,.129,.126,.273,98,SG,2012-13,SAS
29,17.3,0,.430,.472,.618,0,.378,.706,.417,0,.382,.410,.595,.419,.422,.385,52,NBA,1114,Gary Neal,.000,.133,.079,.132,.176,.231,98,SG,2013-14,
29,17.6,0,.410,.426,.599,0,.360,.700,.429,0,.401,.390,.600,.387,.357,.407,30,NBA,607,Gary Neal,.000,.126,.072,.112,.202,.213,98,SG,2013-14,MIL
29,16.9,0,.456,.526,.644,0,.406,.714,.400,0,.356,.438,.588,.452,.556,.360,22,NBA,507,Gary Neal,.000,.145,.088,.160,.139,.258,98,SG,2013-14,CHA
30,16.8,0,.407,.377,.674,0,.305,.580,.250,0,.326,.374,.364,.328,.521,.404,54,NBA,1193,Gary Neal,.000,.122,.109,.133,.141,.290,98,SG,2014-15,
30,16.5,0,.392,.317,.666,0,.293,.590,.200,0,.334,.359,.320,.339,.509,.396,43,NBA,931,Gary Neal,.000,.113,.126,.148,.138,.254,98,SG,2014-15,CHO
30,18.1,0,.459,.559,.705,0,.355,.545,.400,0,.295,.429,.800,.250,.563,.422,11,NBA,262,Gary Neal,.000,.161,.048,.076,.152,.429,98,SG,2014-15,MIN
31,16.3,0,.489,.473,.692,0,.410,.659,.368,0,.308,.465,.652,.538,.412,.465,40,NBA,807,Gary Neal,.000,.190,.071,.160,.157,.305,98,SG,2015-16,WAS
32,19.9,0,.000,,.714,0,.000,,,0,.286,.000,,,.000,.000,2,NBA,18,Gary Neal,.000,.000,.000,.000,.143,.571,98,SG,2016-17,ATL
27,17.8,0,.455,.237,.436,0,.361,.878,.393,3,.564,.402,.541,.534,.323,.300,82,NBA,2117,Juan Carlos Navarro,.000,.130,.142,.134,.081,.078,100,SG,2007-08,MEM
26,12.7,0,.518,.209,.723,0,.406,.618,.349,0,.277,.487,.627,.321,.486,.523,70,NBA,2387,Steve Nash,.000,.196,.284,.138,.135,.167,106,PG,2000-01,DAL
27,14.8,0,.495,.206,.685,0,.455,.564,.463,0,.315,.483,.618,.368,.474,.443,82,NBA,2837,Steve Nash,.000,.120,.222,.097,.140,.226,106,PG,2001-02,DAL
28,12.8,0,.482,.189,.759,0,.413,.613,.591,0,.241,.465,.625,.386,.408,.424,82,NBA,2711,Steve Nash,.000,.082,.259,.154,.152,.195,106,PG,2002-03,DAL
29,14.4,0,.498,.167,.696,0,.405,.558,.571,2,.304,.470,.550,.467,.513,.451,78,NBA,2612,Steve Nash,.000,.054,.226,.127,.138,.205,106,PG,2003-04,DAL
30,14.6,0,.526,.101,.746,0,.431,.564,.333,0,.254,.502,.605,.465,.461,.529,75,NBA,2573,Steve Nash,.000,.110,.201,.083,.180,.282,106,PG,2004-05,PHO
31,15.0,0,.548,.138,.676,0,.439,.473,.385,3,.324,.512,.703,.454,.457,.475,79,NBA,2796,Steve Nash,.000,.038,.233,.092,.110,.241,106,PG,2005-06,PHO
32,15.1,0,.575,.102,.647,0,.455,.532,.654,0,.353,.532,.676,.554,.500,.522,76,NBA,2682,Steve Nash,.001,.076,.226,.085,.146,.189,106,PG,2006-07,PHO
33,17.2,0,.527,.105,.604,0,.470,.425,.478,0,.396,.504,.607,.382,.517,.528,81,NBA,2780,Steve Nash,.000,.060,.140,.071,.153,.240,106,PG,2007-08,PHO
34,15.2,0,.529,.106,.711,0,.439,.361,.417,0,.289,.503,.671,.546,.433,.495,74,NBA,2484,Steve Nash,.000,.049,.165,.127,.184,.235,106,PG,2008-09,PHO
35,15.9,0,.540,.061,.705,0,.426,.266,.556,2,.295,.507,.725,.456,.540,.466,81,NBA,2660,Steve Nash,.000,.031,.155,.091,.177,.281,106,PG,2009-10,PHO
36,14.8,0,.525,.094,.747,0,.395,.321,.250,1,.253,.492,.739,.492,.490,.446,75,NBA,2497,Steve Nash,.000,.020,.147,.163,.189,.249,106,PG,2010-11,PHO
37,15.1,0,.580,.100,.746,0,.390,.400,.429,1,.254,.532,.740,.544,.495,.538,62,NBA,1961,Steve Nash,.000,.050,.187,.103,.168,.288,106,PG,2011-12,PHO
38,15.1,0,.519,.201,.726,0,.438,.860,.400,1,.274,.497,.681,.434,.474,.515,50,NBA,1627,Steve Nash,.000,.077,.145,.160,.204,.217,106,PG,2012-13,LAL
39,15.7,0,.400,.143,.745,0,.333,.750,,0,.255,.383,.455,.500,.387,.350,15,NBA,313,Steve Nash,.000,.000,.117,.085,.330,.213,106,PG,2013-14,LAL
24,4.9,6,.528,.561,.973,0,.333,.000,.000,0,.027,.523,.631,.273,.417,.556,40,NBA,431,Eduardo Najera,.063,.333,.586,.198,.108,.081,111,PF,2000-01,DAL
25,4.6,32,.503,.667,.993,0,.000,,,0,.007,.500,.561,.303,.484,.389,62,NBA,1357,Eduardo Najera,.120,.000,.660,.110,.103,.120,111,PF,2001-02,DAL
26,5.6,9,.561,.760,.996,0,.000,,,0,.004,.558,.664,.529,.286,.390,48,NBA,1103,Eduardo Najera,.043,.000,.580,.147,.091,.177,111,SF,2002-03,DAL
27,6.5,6,.443,.729,.975,0,.500,.500,,1,.025,.444,.511,.250,.440,.296,58,NBA,720,Eduardo Najera,.037,.000,.580,.074,.154,.167,111,SF,2003-04,DAL
28,10.0,12,.462,.719,.935,0,.286,.833,.500,0,.065,.450,.653,.279,.333,.346,68,NBA,1185,Eduardo Najera,.037,.095,.385,.134,.093,.323,111,PF,2004-05,
28,11.8,6,.408,.703,.913,0,.400,.833,.500,0,.087,.407,.667,.308,.316,.281,42,NBA,610,Eduardo Najera,.035,.133,.279,.151,.110,.372,111,PF,2004-05,GSW
28,7.8,6,.521,.733,.960,0,.000,,,0,.040,.500,.645,.235,.364,.450,26,NBA,575,Eduardo Najera,.040,.000,.507,.113,.073,.267,111,PF,2004-05,DEN
29,7.3,15,.426,.772,.960,0,.333,1.000,.167,0,.040,.422,.539,.185,.200,.320,64,NBA,1449,Eduardo Najera,.073,.500,.555,.090,.066,.249,111,PF,2005-06,DEN
30,5.2,12,.594,.778,.966,0,.083,1.000,.500,0,.034,.576,.689,.500,.421,.304,75,NBA,1658,Eduardo Najera,.040,.167,.664,.090,.054,.158,111,PF,2006-07,DEN
31,12.1,18,.548,.752,.601,0,.361,1.000,.523,0,.399,.473,.647,.294,.222,.214,78,NBA,1664,Eduardo Najera,.052,.299,.454,.046,.024,.076,111,PF,2007-08,DEN
32,11.0,2,.571,.679,.662,0,.200,1.000,.333,0,.338,.446,.697,.250,.000,.500,27,NBA,319,Eduardo Najera,.027,.240,.446,.108,.027,.081,111,PF,2008-09,NJN
33,13.7,2,.524,.767,.562,0,.297,.947,.375,0,.438,.425,.589,.143,.400,.500,46,NBA,685,Eduardo Najera,.021,.125,.384,.048,.034,.096,111,PF,2009-10,
33,11.5,0,.472,.706,.679,0,.176,1.000,.333,0,.321,.377,.591,.000,.333,.500,13,NBA,204,Eduardo Najera,.000,.176,.415,.094,.057,.113,111,PF,2009-10,NJN
33,15.0,2,.565,.808,.495,0,.340,.938,.400,0,.505,.452,.588,.500,.500,.500,33,NBA,481,Eduardo Najera,.032,.106,.366,.022,.022,.086,111,PF,2009-10,DAL
34,17.4,0,.395,.600,.528,0,.324,1.000,.200,0,.472,.361,.600,.200,.000,.313,31,NBA,372,Eduardo Najera,.014,.147,.208,.069,.028,.222,111,PF,2010-11,CHA
35,14.7,0,.457,.750,.547,0,.276,1.000,.500,0,.453,.375,.435,.750,.000,.600,22,NBA,270,Eduardo Najera,.000,.069,.359,.063,.047,.078,111,PF,2011-12,CHA
25,8.2,2,.489,.652,.993,0,.000,,,0,.007,.485,.674,.429,.323,.435,42,NBA,469,Lee Nailon,.015,.000,.338,.257,.228,.169,112,SF,2000-01,CHH
26,9.7,29,.483,.707,.997,0,.500,1.000,1.000,0,.003,.483,.648,.456,.387,.413,79,NBA,1912,Lee Nailon,.038,.500,.283,.209,.220,.285,112,SF,2001-02,CHH
27,7.8,7,.444,.429,.995,0,.000,,,0,.005,.442,.641,.373,.353,.281,38,NBA,405,Lee Nailon,.037,.000,.337,.311,.179,.168,112,SF,2002-03,NYK
28,9.3,5,.454,.660,.991,0,.000,,.000,1,.009,.450,.598,.429,.418,.339,57,NBA,780,Lee Nailon,.015,.667,.266,.257,.278,.190,112,PF-SF,2003-04,
28,8.0,4,.457,.683,1.000,0,,,,0,.000,.457,.619,.439,.400,.250,27,NBA,300,Lee Nailon,.029,,.304,.297,.254,.145,112,PF,2003-04,ATL
28,5.7,0,.407,.636,1.000,0,,,,0,.000,.407,.583,.444,.000,.000,8,NBA,83,Lee Nailon,.000,,.444,.333,.148,.074,112,SF,2003-04,ORL
28,11.0,1,.459,.644,.981,0,.000,,.000,1,.019,.451,.576,.412,.462,.400,22,NBA,397,Lee Nailon,.006,.667,.204,.210,.321,.247,112,SF,2003-04,CLE
29,10.4,24,.479,.680,.998,0,.000,,,0,.002,.478,.589,.496,.458,.395,68,NBA,2017,Lee Nailon,.031,.000,.285,.137,.231,.344,112,SF,2004-05,NOH
30,9.3,1,.500,.725,1.000,0,,,,0,.000,.500,.778,.273,.333,.429,22,NBA,237,Lee Nailon,.013,,.338,.138,.263,.263,112,PF,2005-06,PHI
22,14.9,0,.429,.444,.677,0,.200,1.000,.000,0,.323,.355,.667,,.000,.300,14,NBA,77,Bostjan Nachbar,.000,.600,.290,.000,.065,.323,115,SF,2002-03,HOU
23,15.8,5,.348,.542,.523,0,.365,.957,.200,0,.477,.356,.541,.000,.250,.143,45,NBA,516,Bostjan Nachbar,.045,.238,.280,.053,.030,.159,115,SF,2003-04,HOU
24,16.3,16,.400,.500,.523,0,.383,.933,.421,0,.477,.392,.505,.368,.207,.338,71,NBA,1341,Bostjan Nachbar,.044,.291,.241,.046,.071,.165,115,PF-SF,2004-05,
24,18.2,0,.227,.200,.512,0,.476,1.000,.571,0,.488,.349,.400,.000,.000,.300,16,NBA,204,Bostjan Nachbar,.000,.333,.116,.093,.070,.233,115,SF,2004-05,HOU
24,16.0,16,.420,.519,.524,0,.371,.923,.400,0,.476,.397,.511,.467,.231,.345,55,NBA,1137,Bostjan Nachbar,.049,.286,.255,.041,.071,.158,115,PF,2004-05,NOH
25,16.3,5,.412,.514,.545,0,.268,.947,.273,0,.455,.346,.600,.100,.111,.387,36,NBA,502,Bostjan Nachbar,.038,.310,.224,.064,.058,.199,115,PF-SF,2005-06,
25,16.7,3,.373,.400,.540,0,.298,.941,.357,0,.460,.339,.560,.125,.111,.360,25,NBA,405,Bostjan Nachbar,.024,.246,.202,.065,.073,.202,115,PF,2005-06,NOK
25,14.7,2,.556,.800,.563,0,.143,1.000,.125,0,.438,.375,.700,.000,,.500,11,NBA,97,Bostjan Nachbar,.094,.571,.313,.063,.000,.188,115,SF,2005-06,NJN
26,16.4,34,.496,.816,.465,0,.423,.991,.443,0,.535,.457,.616,.348,.385,.339,76,NBA,1532,Bostjan Nachbar,.073,.400,.253,.046,.053,.113,115,SF,2006-07,NJN
27,14.9,28,.435,.689,.570,0,.359,.989,.468,0,.430,.402,.540,.345,.280,.311,75,NBA,1660,Bostjan Nachbar,.051,.416,.307,.048,.041,.174,115,PF,2007-08,NJN
28,10.1,3,.423,.727,.981,0,.000,,,0,.019,.415,.615,.500,.462,.143,23,NBA,152,Boniface N'Dong,.075,.000,.245,.226,.245,.264,118,C,2005-06,LAC
25,10.3,0,.250,1.000,1.000,0,,,,0,.000,.250,1.000,.000,.000,.000,3,NBA,10,Mamadou N'Diaye,.000,,.250,.250,.250,.250,119,C,2000-01,TOR
26,6.1,0,.600,.667,1.000,0,,,,0,.000,.600,.600,.500,.500,1.000,5,NBA,46,Mamadou N'Diaye,.000,,.500,.200,.200,.100,119,C,2001-02,TOR
27,6.3,3,.448,.558,1.000,0,,,,0,.000,.448,.576,.375,.375,.429,22,NBA,364,Mamadou N'Diaye,.031,,.344,.417,.167,.073,119,C,2002-03,TOR
