age,ast,blk,drb,efg_pct,fg,fg2,fg2_pct,fg2a,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,gs,lg_id,mp,name,orb,pf,pid,pos,pts,ring,season,stl,team_id,tov,trb
24,5,0,0,.000,0,0,.000,2,0,.000,2,.000,4,0,,0,3,0,NBA,20,Trey Burke,0,2,3547,PG,0,False,2016-17,0,WAS,0,0
22,1,0,0,1.000,1,1,1.000,1,0,,0,1.000,1,0,,0,2,0,NBA,5,Reggie Bullock,0,0,3548,SF,2,False,2013-14,0,LAC,0,0
24,3,0,2,1.000,5,3,1.000,3,2,.667,3,.833,6,0,,0,2,0,NBA,22,Reggie Bullock,0,2,3548,SF,12,False,2015-16,1,DET,0,2
22,0,0,1,.700,3,2,1.000,2,1,.333,3,.600,5,0,,0,3,0,NBA,13,Sterling Brown,1,2,3550,SG,7,False,2017-18,1,MIL,0,2
23,1,0,0,.400,2,2,.667,3,0,.000,2,.400,5,2,1.000,2,2,1,NBA,10,Markel Brown,2,0,3552,SG,6,False,2014-15,0,BRK,2,2
27,2,1,5,.400,3,1,.200,5,2,.400,5,.300,10,1,.500,2,4,0,NBA,29,Lorenzo Brown,1,2,3553,PG,9,False,2017-18,0,TOR,1,6
20,13,2,24,.514,34,29,.604,48,5,.217,23,.479,71,12,.667,18,17,0,NBA,215,Jaylen Brown,12,26,3554,SF,85,False,2016-17,6,BOS,13,36
21,26,10,71,.549,124,80,.519,154,44,.393,112,.466,266,32,.640,50,18,15,NBA,583,Jaylen Brown,16,58,3554,SG,324,False,2017-18,14,BOS,23,87
32,1,0,2,.625,10,5,.556,9,5,.455,11,.500,20,0,,0,5,0,NBA,22,Bobby Brown,0,1,3555,PG,25,False,2016-17,0,HOU,0,2
24,3,0,4,.375,3,3,.429,7,0,.000,1,.375,8,2,1.000,2,7,0,NBA,40,MarShon Brooks,1,3,3557,SG,8,False,2012-13,0,BRK,3,5
23,3,0,6,.320,8,8,.533,15,0,.000,10,.320,25,9,.818,11,6,0,NBA,50,Aaron Brooks,0,11,3559,PG,25,False,2007-08,0,HOU,3,6
24,44,3,30,.532,77,50,.472,106,27,.422,64,.453,170,37,.804,46,13,13,NBA,444,Aaron Brooks,4,29,3559,PG,218,False,2008-09,5,HOU,29,34
28,11,1,6,.397,13,12,.480,25,1,.111,9,.382,34,3,.600,5,6,0,NBA,67,Aaron Brooks,3,3,3559,PG,30,False,2012-13,1,HOU,6,9
30,11,1,15,.410,21,13,.371,35,8,.308,26,.344,61,4,.571,7,12,0,NBA,132,Aaron Brooks,3,16,3559,PG,54,False,2014-15,3,CHI,9,18
32,1,0,1,.833,2,1,1.000,1,1,.500,2,.667,3,0,,0,1,0,NBA,7,Aaron Brooks,0,0,3559,PG,5,False,2016-17,0,IND,1,1
33,0,0,0,.667,2,2,1.000,2,0,.000,1,.667,3,0,.000,2,2,0,NBA,3,Aaron Brooks,0,0,3559,PG,4,False,2017-18,0,MIN,0,0
24,21,2,23,.491,22,12,.353,34,10,.476,21,.400,55,0,,0,6,6,NBA,183,Malcolm Brogdon,3,12,3560,SG,54,False,2016-17,3,MIL,12,26
25,17,0,21,.482,24,19,.528,36,5,.263,19,.436,55,8,.800,10,7,5,NBA,186,Malcolm Brogdon,3,14,3560,PG,61,False,2017-18,1,MIL,12,24
24,1,0,2,.500,4,3,.500,6,1,.333,3,.444,9,0,,0,6,0,NBA,23,Corey Brewer,0,5,3561,SG,9,True,2010-11,4,DAL,2,2
25,6,2,8,.481,23,17,.500,34,6,.300,20,.426,54,6,.750,8,7,0,NBA,116,Corey Brewer,6,11,3561,SF,58,False,2011-12,7,DEN,2,14
26,7,1,8,.375,21,12,.375,32,9,.250,36,.309,68,14,.667,21,6,0,NBA,146,Corey Brewer,3,19,3561,SF,65,False,2012-13,6,DEN,7,11
28,19,4,36,.467,72,60,.480,125,12,.286,42,.431,167,35,.636,55,17,0,NBA,428,Corey Brewer,11,48,3561,SF,191,False,2014-15,11,HOU,15,47
29,8,1,4,.278,7,6,.353,17,1,.100,10,.259,27,7,.875,8,5,1,NBA,77,Corey Brewer,3,13,3561,SF,22,False,2015-16,0,HOU,6,7
31,5,5,9,.620,13,8,.571,14,5,.455,11,.520,25,6,1.000,6,6,6,NBA,151,Corey Brewer,4,17,3561,SG,37,False,2017-18,7,OKC,2,13
20,0,0,0,.500,1,1,.500,2,0,,0,.500,2,0,,0,1,0,NBA,2,Tony Bradley,1,0,3564,C,2,False,2017-18,0,UTA,0,1
21,8,6,17,.404,25,20,.435,46,5,.227,22,.368,68,12,.667,18,10,10,NBA,248,Avery Bradley,3,20,3562,PG,67,False,2011-12,8,BOS,10,20
22,8,1,10,.429,17,15,.441,34,2,.250,8,.405,42,4,1.000,4,6,6,NBA,191,Avery Bradley,3,11,3562,PG,40,False,2012-13,11,BOS,11,13
24,3,0,12,.430,19,14,.452,31,5,.263,19,.380,50,6,.857,7,4,4,NBA,133,Avery Bradley,3,13,3562,SG,49,False,2014-15,3,BOS,3,15
25,1,1,1,.469,7,6,.667,9,1,.143,7,.438,16,3,1.000,3,1,1,NBA,33,Avery Bradley,2,2,3562,SG,18,False,2015-16,1,BOS,1,3
26,41,3,53,.515,120,80,.506,158,40,.351,114,.441,272,21,.778,27,18,18,NBA,645,Avery Bradley,18,40,3562,SG,301,False,2016-17,23,BOS,31,71
26,8,9,23,.448,13,13,.481,27,0,.000,2,.448,29,4,.667,6,9,1,NBA,146,Trevor Booker,16,25,3565,PF,30,False,2013-14,2,WAS,3,39
30,0,1,13,.600,6,6,.667,9,0,.000,1,.600,10,6,.857,7,7,0,NBA,64,Trevor Booker,5,12,3565,PF,18,False,2017-18,1,IND,1,18
23,0,1,2,.667,2,2,.667,3,0,,0,.667,3,0,,0,2,0,NBA,9,Joel Bolomboy,0,0,3568,PF,4,False,2016-17,0,UTA,0,2
25,10,2,20,.483,23,12,.462,26,11,.333,33,.390,59,5,.714,7,6,5,NBA,206,Bojan Bogdanovic,3,12,3567,SF,62,False,2014-15,4,BRK,8,23
27,9,1,46,.506,36,20,.476,42,16,.356,45,.414,87,27,.844,32,13,0,NBA,264,Bojan Bogdanovic,10,17,3567,SF,115,False,2016-17,6,WAS,8,56
28,13,0,23,.500,32,15,.417,36,17,.378,45,.395,81,6,.600,10,7,7,NBA,238,Bojan Bogdanovic,1,23,3567,SF,87,False,2017-18,6,IND,13,24
21,17,0,22,.435,20,20,.435,46,0,,0,.435,46,3,.375,8,5,5,NBA,172,Andrew Bogut,9,21,3569,PF,43,False,2005-06,3,MIL,8,31
28,22,18,92,.582,39,39,.582,67,0,,0,.582,67,8,.348,23,12,12,NBA,327,Andrew Bogut,39,39,3569,C,86,False,2012-13,6,GSW,22,131
30,36,34,112,.560,42,42,.568,74,0,.000,1,.560,75,5,.385,13,19,18,NBA,440,Andrew Bogut,41,69,3569,C,89,True,2014-15,11,GSW,26,153
31,30,35,78,.623,48,48,.640,75,0,.000,2,.623,77,5,.357,14,22,22,NBA,365,Andrew Bogut,47,72,3569,C,101,False,2015-16,14,GSW,19,125
22,23,4,14,.611,37,34,.607,56,3,.429,7,.587,63,10,.625,16,11,0,NBA,189,Eric Bledsoe,12,23,3572,PG,87,False,2011-12,13,LAC,15,26
23,18,3,13,.517,15,14,.667,21,1,.111,9,.500,30,8,.667,12,6,0,NBA,97,Eric Bledsoe,2,10,3572,PG,39,False,2012-13,2,LAC,5,15
28,26,6,22,.482,37,30,.484,62,7,.318,22,.440,84,14,.700,20,7,7,NBA,225,Eric Bledsoe,3,19,3572,PG,95,False,2017-18,7,MIL,15,25
26,2,1,4,.250,1,1,.250,4,0,,0,.250,4,0,,0,7,0,NBA,19,Tarik Black,2,5,3574,C,2,False,2017-18,0,HOU,1,6
29,3,0,11,.563,7,3,.333,9,4,.571,7,.438,16,5,.714,7,5,0,NBA,47,Nemanja Bjelica,4,6,3575,PF,23,False,2017-18,3,MIN,1,15
21,1,2,6,.600,3,3,.600,5,0,,0,.600,5,2,.333,6,3,1,NBA,48,Bismack Biyombo,5,4,3576,C,8,False,2013-14,0,CHA,0,11
23,8,27,134,.580,40,40,.580,69,0,,0,.580,69,43,.597,72,20,10,NBA,506,Bismack Biyombo,53,48,3576,C,123,False,2015-16,8,TOR,21,187
24,17,4,22,.492,28,20,.488,41,8,.333,24,.431,65,7,1.000,7,6,5,NBA,200,Patrick Beverley,11,24,3579,PG,71,False,2012-13,7,HOU,6,33
25,11,2,12,.450,19,12,.429,28,7,.318,22,.380,50,7,.700,10,6,6,NBA,202,Patrick Beverley,13,21,3579,PG,52,False,2013-14,3,HOU,4,25
27,11,2,18,.311,10,7,.304,23,3,.214,14,.270,37,6,1.000,6,5,5,NBA,129,Patrick Beverley,4,17,3579,PG,29,False,2015-16,2,HOU,4,22
28,33,2,40,.509,45,24,.421,57,21,.404,52,.413,109,11,.786,14,11,11,NBA,325,Patrick Beverley,21,38,3579,SG,122,False,2016-17,16,HOU,18,61
24,3,4,15,.593,12,4,.571,7,8,.400,20,.444,27,4,.667,6,13,0,NBA,112,Davis Bertans,5,7,3580,PF,36,False,2016-17,3,SAS,6,20
25,6,0,10,.250,3,0,.000,2,3,.188,16,.167,18,8,.727,11,5,0,NBA,82,Davis Bertans,1,10,3580,PF,17,False,2017-18,2,SAS,1,11
23,15,9,32,.531,17,17,.548,31,0,.000,1,.531,32,7,.500,14,17,0,NBA,173,Jordan Bell,15,18,3585,C,41,True,2017-18,6,GSW,6,47
24,4,0,5,.429,23,15,.405,37,8,.308,26,.365,63,4,1.000,4,6,6,NBA,173,Marco Belinelli,0,12,3586,SG,58,False,2010-11,5,NOH,4,5
26,31,0,35,.486,44,28,.467,60,16,.340,47,.411,107,29,.879,33,12,7,NBA,325,Marco Belinelli,0,26,3586,SG,133,False,2012-13,5,CHI,15,35
27,19,0,48,.525,44,28,.459,61,16,.421,38,.444,99,21,.955,22,23,0,NBA,356,Marco Belinelli,4,23,3586,SF,125,True,2013-14,3,SAS,12,52
28,10,0,11,.692,20,6,.667,9,14,.467,30,.513,39,11,.846,13,7,0,NBA,116,Marco Belinelli,2,10,3586,SG,65,False,2014-15,2,SAS,5,13
31,20,0,20,.481,43,27,.450,60,16,.348,46,.406,106,27,.871,31,10,0,NBA,273,Marco Belinelli,1,20,3586,SG,129,False,2017-18,7,PHI,4,21
20,7,7,41,.409,34,30,.400,75,4,.308,13,.386,88,13,.765,17,7,0,NBA,178,Michael Beasley,10,14,3587,PF,85,False,2008-09,2,MIA,11,51
21,3,0,19,.459,22,21,.447,47,1,.500,2,.449,49,7,.778,9,5,5,NBA,135,Michael Beasley,10,10,3587,PF,52,False,2009-10,4,MIA,13,29
25,2,0,2,.500,5,5,.500,10,0,,0,.500,10,1,.333,3,4,0,NBA,23,Michael Beasley,2,3,3587,SF,11,False,2013-14,0,MIA,1,4
27,3,0,17,.500,22,20,.500,40,2,.333,6,.478,46,6,.857,7,5,0,NBA,80,Michael Beasley,4,8,3587,PF,52,False,2015-16,1,HOU,7,21
28,1,1,7,.425,7,4,.267,15,3,.600,5,.350,20,0,.000,4,4,0,NBA,48,Michael Beasley,2,8,3587,PF,17,False,2016-17,1,MIL,2,9
20,50,7,40,.486,75,53,.427,124,22,.415,53,.424,177,39,.796,49,11,11,NBA,458,Bradley Beal,15,31,3589,SG,211,False,2013-14,18,WAS,23,55
21,46,7,41,.463,81,58,.423,137,23,.365,63,.405,200,49,.831,59,10,10,NBA,418,Bradley Beal,14,19,3589,SG,234,False,2014-15,16,WAS,26,55
23,35,8,29,.527,122,93,.589,158,29,.287,101,.471,259,50,.820,61,13,13,NBA,505,Bradley Beal,15,38,3589,SG,323,False,2016-17,21,WAS,27,44
24,17,2,18,.551,49,28,.444,63,21,.467,45,.454,108,20,.870,23,6,6,NBA,216,Bradley Beal,2,19,3589,SG,139,False,2017-18,7,WAS,15,20
23,2,0,4,.125,1,1,.143,7,0,.000,1,.125,8,0,.000,4,9,0,NBA,16,Kent Bazemore,1,3,3590,SG,2,False,2012-13,1,GSW,2,5
25,13,9,50,.465,30,24,.558,43,6,.214,28,.423,71,21,.677,31,16,2,NBA,303,Kent Bazemore,3,25,3590,SG,87,False,2014-15,11,ATL,11,53
26,19,6,58,.430,44,28,.467,60,16,.262,61,.364,121,15,.682,22,10,10,NBA,325,Kent Bazemore,8,14,3590,SF,119,False,2015-16,15,ATL,10,66
27,20,5,19,.462,21,14,.483,29,7,.292,24,.396,53,10,.714,14,6,0,NBA,150,Kent Bazemore,4,15,3590,SF,59,False,2016-17,4,ATL,16,23
26,0,0,3,.571,4,4,.571,7,0,,0,.571,7,0,,0,4,1,NBA,23,Aron Baynes,2,4,3591,C,8,False,2012-13,0,SAS,1,5
27,0,0,19,.500,12,12,.522,23,0,.000,1,.500,24,8,.800,10,14,0,NBA,101,Aron Baynes,12,15,3591,C,32,True,2013-14,3,SAS,7,31
28,1,0,7,.300,3,3,.300,10,0,,0,.300,10,3,1.000,3,4,0,NBA,40,Aron Baynes,3,9,3591,C,9,False,2014-15,0,SAS,3,10
29,2,0,5,.444,4,4,.444,9,0,,0,.444,9,2,.667,3,4,0,NBA,44,Aron Baynes,3,4,3591,C,10,False,2015-16,0,DET,3,8
31,19,11,73,.567,45,34,.515,66,11,.478,23,.506,89,13,.722,18,19,12,NBA,389,Aron Baynes,45,43,3591,C,114,False,2017-18,4,BOS,8,118
20,1,2,2,.667,5,3,.600,5,2,.500,4,.556,9,0,,0,6,5,NBA,63,Nicolas Batum,1,7,3592,SF,12,False,2008-09,1,POR,3,3
21,5,0,15,.581,17,8,.500,16,9,.429,21,.459,37,6,.750,8,6,6,NBA,139,Nicolas Batum,4,13,3592,SF,49,False,2009-10,2,POR,4,19
22,8,5,9,.489,19,12,.600,20,7,.269,26,.413,46,3,.750,4,6,0,NBA,151,Nicolas Batum,1,14,3592,SF,48,False,2010-11,5,POR,7,10
25,53,5,74,.546,67,46,.561,82,21,.350,60,.472,142,12,.800,15,11,11,NBA,459,Nicolas Batum,10,21,3592,SF,167,False,2013-14,14,POR,28,84
26,26,1,37,.436,24,11,.355,31,13,.333,39,.343,70,10,.769,13,5,5,NBA,209,Nicolas Batum,6,11,3592,SF,71,False,2014-15,1,POR,12,43
27,10,0,16,.444,17,11,.478,23,6,.273,22,.378,45,17,.850,20,5,2,NBA,144,Nicolas Batum,2,6,3592,SF,57,False,2015-16,2,CHO,8,18
20,0,1,1,.333,2,2,.400,5,0,.000,1,.333,6,2,.667,3,2,0,NBA,11,Jerryd Bayless,0,0,3593,PG,6,False,2008-09,0,POR,1,1
21,23,0,12,.477,28,22,.440,50,6,.400,15,.431,65,19,.792,24,6,2,NBA,166,Jerryd Bayless,4,21,3593,SG,81,False,2009-10,2,POR,8,16
24,32,5,29,.423,49,31,.397,78,18,.305,59,.358,137,23,.885,26,15,0,NBA,320,Jerryd Bayless,1,35,3593,PG,139,False,2012-13,7,MEM,16,30
26,18,2,11,.371,12,10,.357,28,2,.286,7,.343,35,13,.765,17,6,0,NBA,120,Jerryd Bayless,4,12,3593,PG,39,False,2014-15,2,MIL,4,15
29,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,2,Jerryd Bayless,0,0,3593,SG,0,False,2017-18,0,PHI,0,0
23,3,2,7,.588,17,11,.478,23,6,.545,11,.500,34,5,.833,6,7,0,NBA,81,Will Barton,5,7,3594,SG,45,False,2013-14,1,POR,6,12
20,15,5,59,.503,72,53,.482,110,19,.365,52,.444,162,30,.857,35,12,12,NBA,461,Harrison Barnes,18,33,3595,SF,193,False,2012-13,7,GSW,16,77
21,8,3,21,.479,19,11,.407,27,8,.381,21,.396,48,9,.563,16,7,0,NBA,156,Harrison Barnes,7,13,3595,SF,55,False,2013-14,1,GSW,5,28
22,32,11,65,.495,88,66,.478,138,22,.355,62,.440,200,25,.735,34,21,21,NBA,681,Harrison Barnes,45,45,3595,SF,223,True,2014-15,17,GSW,22,110
23,30,4,85,.446,82,56,.409,137,26,.342,76,.385,213,26,.765,34,24,23,NBA,743,Harrison Barnes,27,46,3595,SF,216,False,2015-16,17,GSW,18,112
22,0,0,0,,0,0,,0,0,,0,,0,0,.000,2,2,0,NBA,4,J.J. Barea,0,0,3596,PG,0,False,2006-07,0,DAL,0,0
23,1,0,0,1.000,3,1,.500,2,2,1.000,2,.750,4,0,,0,1,0,NBA,5,J.J. Barea,0,1,3596,PG,8,False,2007-08,0,DAL,0,0
24,34,0,17,.472,31,26,.473,55,5,.313,16,.437,71,9,.692,13,10,4,NBA,221,J.J. Barea,3,13,3596,SG,76,False,2008-09,3,DAL,6,20
25,15,1,8,.459,15,11,.407,27,4,.400,10,.405,37,1,.333,3,6,0,NBA,105,J.J. Barea,4,13,3596,PG,35,False,2009-10,2,DAL,10,12
26,71,0,31,.465,72,56,.459,122,16,.320,50,.419,172,27,.794,34,21,3,NBA,390,J.J. Barea,8,28,3596,PG,187,True,2010-11,6,DAL,23,39
30,37,0,19,.474,25,21,.512,41,4,.250,16,.439,57,5,.833,6,5,2,NBA,154,J.J. Barea,5,17,3596,PG,59,False,2014-15,4,DAL,14,24
31,20,0,6,.338,11,10,.385,26,1,.125,8,.324,34,2,1.000,2,4,2,NBA,100,J.J. Barea,0,8,3596,PG,25,False,2015-16,0,DAL,11,6
20,2,0,3,.000,0,0,.000,1,0,,0,.000,1,2,1.000,2,3,0,NBA,12,Wade Baldwin,1,3,3598,PG,2,False,2016-17,0,MEM,0,4
21,3,1,3,.375,1,0,.000,3,1,1.000,1,.250,4,1,.500,2,4,0,NBA,19,Wade Baldwin,0,1,3598,PG,4,False,2017-18,1,POR,3,3
28,0,0,0,.000,0,0,.000,1,0,,0,.000,1,0,,0,2,0,NBA,3,Luke Babbitt,0,0,3601,SF,0,False,2017-18,0,MIA,0,0
23,0,,,,11,,,,,,,.239,46,2,.182,11,5,,BAA,,Tommy Byrnes,,2,3603,,24,False,1946-47,,NYK,,
24,2,,,,11,,,,,,,.407,27,4,.333,12,3,,BAA,,Tommy Byrnes,,7,3603,,26,False,1947-48,,NYK,,
23,1,0,0,.333,1,1,.333,3,0,,0,.333,3,4,.667,6,4,,NBA,8,Marty Byrnes,1,0,3604,SF,6,True,1979-80,0,LAL,1,1
26,10,0,5,.474,18,17,.486,35,1,.250,4,.462,39,10,1.000,10,4,0,NBA,78,Will Bynum,1,9,3606,PG,47,False,2008-09,5,DET,8,6
32,3,1,1,.536,7,6,.500,12,1,.500,2,.500,14,4,.800,5,3,0,NBA,31,Will Bynum,2,6,3606,SG,19,False,2014-15,2,WAS,5,3
18,0,0,0,.000,0,0,.000,1,0,,0,.000,1,0,,0,1,0,NBA,2,Andrew Bynum,0,0,3607,C,0,False,2005-06,0,LAL,0,0
19,0,2,15,.533,8,8,.533,15,0,,0,.533,15,4,.400,10,5,0,NBA,55,Andrew Bynum,8,7,3607,C,20,False,2006-07,0,LAL,2,23
21,10,21,53,.457,58,58,.457,127,0,,0,.457,127,28,.651,43,23,18,NBA,400,Andrew Bynum,33,77,3607,C,144,True,2008-09,8,LAL,19,86
22,12,36,100,.537,80,80,.537,149,0,,0,.537,149,38,.679,56,23,23,NBA,561,Andrew Bynum,59,61,3607,C,198,True,2009-10,6,LAL,21,159
23,8,14,60,.543,57,57,.543,105,0,,0,.543,105,30,.833,36,10,10,NBA,320,Andrew Bynum,36,33,3607,C,144,False,2010-11,5,LAL,20,96
24,18,37,87,.477,73,73,.477,153,0,,0,.477,153,54,.783,69,12,12,NBA,451,Andrew Bynum,46,21,3607,C,200,False,2011-12,5,LAL,16,133
24,2,0,11,.477,9,6,.462,13,3,.333,9,.409,22,0,,0,10,0,NBA,58,Rasual Butler,0,12,3609,SF,21,False,2003-04,1,MIA,1,11
25,7,1,17,.466,22,11,.379,29,11,.367,30,.373,59,1,.333,3,12,1,NBA,182,Rasual Butler,1,21,3609,SF,56,False,2004-05,1,MIA,2,18
29,1,4,12,.595,17,7,.389,18,10,.526,19,.459,37,9,1.000,9,5,5,NBA,158,Rasual Butler,3,14,3609,SF,53,False,2008-09,1,NOH,6,15
31,0,0,1,1.500,1,0,,0,1,1.000,1,1.000,1,0,,0,3,0,NBA,7,Rasual Butler,0,0,3609,SG,3,False,2010-11,0,CHI,0,1
34,1,1,6,.567,6,1,.333,3,5,.417,12,.400,15,2,1.000,2,11,0,NBA,70,Rasual Butler,0,3,3609,SG,19,False,2013-14,1,IND,1,6
35,1,0,1,.000,0,0,,0,0,.000,1,.000,1,0,,0,2,0,NBA,7,Rasual Butler,0,2,3609,SF,0,False,2014-15,0,WAS,0,1
26,0,0,1,.500,1,1,.500,2,0,,0,.500,2,0,,0,2,0,NBA,4,Mitchell Butler,0,0,3610,SG,2,False,1996-97,0,POR,0,1
22,17,,,.346,30,16,.296,54,14,.264,53,.280,107,26,.897,29,11,,ABA,237,Mike Butler,,26,3611,SG,100,False,1968-69,,NOB,14,29
24,6,,9,.606,19,17,.680,25,2,.250,8,.576,33,8,.889,9,10,,ABA,77,Mike Butler,2,8,3611,SG,48,True,1970-71,,UTS,9,11
23,31,7,92,.392,59,57,.401,142,2,.182,11,.386,153,47,.825,57,13,13,NBA,511,Caron Butler,18,45,3614,SF,167,False,2003-04,28,MIA,23,110
25,16,4,47,.431,42,39,.448,87,3,.214,14,.416,101,24,.828,29,6,6,NBA,262,Caron Butler,16,31,3614,SF,111,False,2005-06,12,WAS,14,63
27,23,1,24,.489,40,35,.530,66,5,.238,21,.460,87,27,.871,31,6,6,NBA,246,Caron Butler,10,19,3614,SF,112,False,2007-08,11,WAS,16,34
29,8,5,32,.470,43,36,.474,76,7,.304,23,.434,99,25,.926,27,6,6,NBA,202,Caron Butler,3,16,3614,SG,118,False,2009-10,9,DAL,15,35
31,10,2,26,.402,33,25,.410,61,8,.258,31,.359,92,12,.750,16,10,10,NBA,268,Caron Butler,4,22,3614,SF,86,False,2011-12,6,LAC,16,30
32,0,2,15,.522,22,18,.600,30,4,.250,16,.478,46,3,1.000,3,6,6,NBA,136,Caron Butler,1,11,3614,SF,51,False,2012-13,2,LAC,6,16
33,15,2,47,.421,35,14,.286,49,21,.356,59,.324,108,22,.786,28,18,2,NBA,419,Caron Butler,11,33,3614,SF,113,False,2013-14,5,OKC,11,58
23,1,,1,.286,2,2,.286,7,0,,0,.286,7,6,.857,7,1,,ABA,11,David Bustion,0,3,3617,PF,10,False,1972-73,,DNR,1,1
22,17,,13,.356,16,16,.421,38,0,.000,7,.356,45,13,.619,21,14,,ABA,163,Don Buse,12,30,3618,PG,45,True,1972-73,,INA,10,25
23,36,1,20,.493,30,23,.500,46,7,.318,22,.441,68,6,.667,9,14,,ABA,331,Don Buse,17,21,3618,SG,73,False,1973-74,30,INA,12,37
24,80,5,42,.408,39,33,.429,77,6,.231,26,.379,103,16,.533,30,18,,ABA,576,Don Buse,16,42,3618,PG,100,False,1974-75,45,INA,17,58
25,26,0,11,.500,15,12,.500,24,3,.333,9,.455,33,4,1.000,4,3,,ABA,138,Don Buse,3,7,3618,PG,37,False,1975-76,7,INA,7,14
27,4,0,5,.364,4,4,.364,11,,,,.364,11,0,,0,2,,NBA,76,Don Buse,0,3,3618,PG,8,False,1977-78,4,PHO,1,5
28,52,5,38,.405,47,47,.405,116,,,,.405,116,24,.727,33,15,,NBA,512,Don Buse,17,31,3618,PG,118,False,1978-79,23,PHO,15,55
29,44,0,13,.477,28,23,.451,51,5,.385,13,.438,64,7,.636,11,8,,NBA,236,Don Buse,8,15,3618,PG,68,False,1979-80,6,PHO,13,21
30,7,0,5,.188,1,0,.000,4,1,.250,4,.125,8,2,1.000,2,2,,NBA,35,Don Buse,0,4,3618,SG,5,False,1980-81,3,IND,2,5
32,7,0,2,.250,2,2,.250,8,0,,0,.250,8,3,.750,4,5,,NBA,31,Don Buse,0,2,3618,PG,7,False,1982-83,0,POR,2,2
33,11,1,3,.531,7,4,.400,10,3,.500,6,.438,16,4,.667,6,3,,NBA,50,Don Buse,0,5,3618,PG,21,False,1983-84,1,KCK,3,3
29,14,0,9,.421,16,16,.444,36,0,.000,2,.421,38,18,.857,21,8,0,NBA,104,Steve Burtt,3,18,3619,SG,50,False,1991-92,5,PHO,8,12
25,0,0,0,.250,1,1,.500,2,0,.000,2,.250,4,0,,0,2,0,NBA,11,Willie Burton,0,3,3620,SF,2,False,1993-94,0,MIA,1,0
27,10,3,32,.479,32,26,.491,53,6,.300,20,.438,73,10,.909,11,21,0,NBA,261,Scott Burrell,11,33,3625,SF,80,True,1997-98,19,CHI,11,43
30,1,0,3,.667,2,2,1.000,2,0,.000,1,.667,3,1,.500,2,2,0,NBA,12,Scott Burrell,0,0,3625,SF,5,False,2000-01,2,CHH,0,3
23,8,,,,16,,,,,,,.516,31,4,1.000,4,3,,NBA,,Jack Burmaster,,7,3629,,36,False,1949-50,,SHE,,
22,13,18,66,.513,78,78,.513,152,,,,.513,152,30,.750,40,9,,NBA,364,Tom Burleson,30,29,3630,C,186,False,1974-75,7,SEA,,96
23,10,8,42,.600,45,45,.600,75,,,,.600,75,35,.761,46,6,,NBA,208,Tom Burleson,15,25,3630,C,125,False,1975-76,6,SEA,,57
24,1,0,0,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,3,Antonio Burks,0,0,3632,PG,0,False,2004-05,0,MEM,0,0
25,2,0,1,1.000,1,1,1.000,1,0,,0,1.000,1,1,.500,2,2,0,NBA,13,Antonio Burks,0,2,3632,PG,3,False,2005-06,1,MEM,0,1
29,1,0,10,.600,6,6,.600,10,0,,0,.600,10,5,.833,6,6,0,NBA,43,Pat Burke,1,9,3635,C,17,False,2002-03,1,ORL,4,11
32,0,1,2,.625,2,1,.500,2,1,.500,2,.500,4,0,.000,1,3,0,NBA,7,Pat Burke,1,0,3635,C,5,False,2005-06,0,PHO,0,3
33,0,1,1,.500,1,1,.500,2,0,,0,.500,2,0,,0,3,0,NBA,7,Pat Burke,0,3,3635,C,2,False,2006-07,0,PHO,0,1
23,1,,4,.500,5,5,.500,10,0,,0,.500,10,8,.667,12,6,,ABA,35,Bill Bunting,2,4,3636,SF,18,False,1970-71,,VIR,1,6
22,0,,,,0,,,,,,,,0,0,,0,1,,NBA,1,Dick Bunt,,0,3638,PG,0,False,1952-53,,BLB,,0
25,13,5,19,.655,20,5,.357,14,15,.536,28,.476,42,6,1.000,6,12,0,NBA,169,Matt Bullard,4,11,3641,PF,61,False,1992-93,4,HOU,9,23
26,0,2,8,.263,4,2,.222,9,2,.200,10,.211,19,6,.750,8,10,0,NBA,55,Matt Bullard,2,6,3641,PF,16,True,1993-94,1,HOU,0,10
28,0,2,6,.500,4,0,.000,4,4,.500,8,.333,12,2,.500,4,4,0,NBA,51,Matt Bullard,0,6,3641,PF,14,False,1995-96,0,ATL,2,6
29,0,0,1,1.500,2,0,,0,2,1.000,2,1.000,2,0,,0,2,0,NBA,7,Matt Bullard,1,1,3641,PF,6,False,1996-97,0,HOU,0,2
30,5,0,5,.417,6,3,.375,8,3,.300,10,.333,18,2,1.000,2,5,4,NBA,70,Matt Bullard,3,5,3641,SF,17,False,1997-98,1,HOU,0,8
31,1,0,0,1.250,2,1,1.000,1,1,1.000,1,1.000,2,2,1.000,2,2,0,NBA,8,Matt Bullard,0,0,3641,PF,7,False,1998-99,0,HOU,0,0
22,1,0,1,.563,4,3,.500,6,1,.500,2,.500,8,2,1.000,2,1,0,NBA,16,Rodney Buford,0,3,3642,SG,11,False,1999-00,0,MIA,0,1
23,3,1,7,.396,8,5,.278,18,3,.500,6,.333,24,2,1.000,2,15,0,NBA,72,Rodney Buford,5,15,3642,SF,21,False,2000-01,4,PHI,4,12
