age,avg_dist,fg2_dunk,fg2_pct,fg2_pct_ast,fg2a_pct_fga,fg3_heave,fg3_pct,fg3_pct_ast,fg3_pct_corner,fg3a_heave,fg3a_pct_fga,fg_pct,fg_pct_00_03,fg_pct_03_10,fg_pct_10_16,fg_pct_16_xx,g,lg_id,mp,name,pct_fg2_dunk,pct_fg3a_corner,pct_fga_00_03,pct_fga_03_10,pct_fga_10_16,pct_fga_16_xx,pid,pos,ring,season,team_id
35,11.0,0,.250,.000,1.000,0,,,,0,.000,.250,.000,,.500,.000,3,NBA,19,Kevin Ollie,.000,,.250,.000,.500,.250,2408,SG,False,2007-08,PHI
37,12.0,0,.000,,1.000,0,,,,0,.000,.000,,,.000,,1,NBA,5,Kevin Ollie,.000,,.000,.000,1.000,.000,2408,PG,False,2009-10,OKC
39,8.9,0,.545,.750,1.000,0,,,,0,.000,.545,.714,1.000,.333,1.000,5,NBA,86,Hakeem Olajuwon,.000,,.318,.045,.545,.091,2399,C,False,2001-02,TOR
23,9.2,8,.418,.607,.838,0,.538,.857,.333,0,.163,.438,.618,.462,.000,.125,17,NBA,323,Mehmet Okur,.100,.231,.425,.163,.150,.100,2398,PF,False,2002-03,DET
24,9.2,4,.475,.552,.924,0,.400,1.000,.500,0,.076,.470,.565,.455,.412,.400,22,NBA,252,Mehmet Okur,.061,.400,.348,.167,.258,.152,2398,PF,True,2003-04,DET
27,16.9,2,.442,.696,.568,0,.316,1.000,.200,0,.432,.388,.556,.227,.294,.553,17,NBA,585,Mehmet Okur,.011,.063,.148,.120,.093,.208,2398,C,False,2006-07,UTA
28,15.9,3,.448,.532,.673,0,.373,1.000,.500,0,.327,.423,.621,.071,.471,.444,12,NBA,462,Mehmet Okur,.019,.078,.186,.090,.109,.288,2398,C,False,2007-08,UTA
29,15.8,0,.111,1.000,.750,0,.333,1.000,,0,.250,.167,.000,.000,.000,.200,2,NBA,43,Mehmet Okur,.000,.000,.167,.083,.083,.417,2398,C,False,2008-09,UTA
30,12.5,0,1.000,.000,.500,0,1.000,1.000,,0,.500,1.000,1.000,,,,1,NBA,11,Mehmet Okur,.000,.000,.500,.000,.000,.000,2398,C,False,2009-10,UTA
21,2.5,6,.524,.545,1.000,0,,,,0,.000,.524,.692,.250,,,6,NBA,96,Greg Oden,.333,,.619,.381,.000,.000,2391,C,False,2008-09,POR
26,,0,,,,0,,,,0,,,,,,,3,NBA,7,Greg Oden,,,,,,,2391,C,False,2013-14,MIA
24,9.5,11,.468,.438,.857,0,.308,.875,,0,.143,.445,.551,.378,.440,.400,13,NBA,512,Lamar Odom,.066,.000,.379,.203,.137,.137,2392,PF,False,2003-04,MIA
26,11.4,2,.623,.302,.697,0,.200,1.000,.667,2,.303,.495,.769,.417,.400,1.000,7,NBA,314,Lamar Odom,.020,.100,.394,.242,.051,.010,2392,PF,False,2005-06,LAL
27,8.2,3,.514,.289,.871,0,.273,.667,1.000,0,.129,.482,.600,.353,.429,.500,5,NBA,192,Lamar Odom,.035,.091,.471,.200,.082,.118,2392,PF,False,2006-07,LAL
28,5.7,24,.502,.606,.950,0,.273,1.000,.000,0,.050,.491,.582,.429,.000,.355,21,NBA,786,Lamar Odom,.124,.182,.615,.161,.032,.142,2392,PF,False,2007-08,LAL
29,8.4,15,.526,.556,.830,0,.514,.889,.750,0,.170,.524,.588,.595,.400,.222,23,NBA,735,Lamar Odom,.083,.229,.495,.180,.024,.131,2392,PF,True,2008-09,LAL
30,9.0,7,.529,.469,.789,0,.244,.900,.375,1,.211,.469,.663,.432,.250,.125,23,NBA,667,Lamar Odom,.046,.195,.474,.191,.041,.082,2392,PF,True,2009-10,LAL
31,10.5,0,.526,.537,.796,0,.200,.750,1.000,1,.204,.459,.667,.542,.250,.200,10,NBA,286,Lamar Odom,.000,.050,.367,.245,.082,.102,2392,PF,False,2010-11,LAL
33,17.5,1,.375,.833,.533,0,.357,.800,.000,0,.467,.367,.333,.500,.200,.500,6,NBA,107,Lamar Odom,.033,.143,.100,.133,.167,.133,2392,PF,False,2012-13,LAC
30,8.0,1,.333,.333,1.000,0,,,,0,.000,.333,1.000,.000,.000,.000,7,NBA,34,Fabricio Oberto,.111,,.333,.333,.111,.222,2390,C,False,2005-06,SAS
31,3.8,3,.633,.800,.988,0,.000,,,1,.013,.625,.683,.556,.429,.333,20,NBA,415,Fabricio Oberto,.038,.000,.750,.113,.088,.038,2390,PF,True,2006-07,SAS
32,4.6,0,.609,1.000,1.000,0,,,,0,.000,.609,.630,.400,.875,.000,17,NBA,331,Fabricio Oberto,.000,,.587,.217,.174,.022,2390,PF,False,2007-08,SAS
33,6.2,0,.667,.750,1.000,0,,,,0,.000,.667,1.000,.000,.500,,2,NBA,22,Fabricio Oberto,.000,,.500,.167,.333,.000,2390,C,False,2008-09,SAS
37,17.1,0,.440,.932,.926,0,.375,1.000,.500,0,.074,.435,.500,.000,.444,.438,12,NBA,391,Charles Oakley,.000,.250,.074,.009,.167,.676,2389,PF,False,2000-01,TOR
28,4.1,68,.555,.644,1.000,0,,,,0,.000,.555,.759,.426,.161,,16,NBA,676,Shaquille O'Neal,.209,,.459,.451,.090,.000,2384,C,True,2000-01,LAL
29,4.6,77,.529,.591,1.000,0,,,,0,.000,.529,.764,.388,.192,,19,NBA,776,Shaquille O'Neal,.206,,.409,.523,.068,.000,2384,C,True,2001-02,LAL
30,4.5,42,.535,.579,1.000,0,,,,0,.000,.535,.735,.404,.294,.000,12,NBA,481,Shaquille O'Neal,.190,,.434,.482,.075,.009,2384,C,False,2002-03,LAL
31,3.5,74,.593,.758,1.000,0,,,,0,.000,.593,.749,.426,.238,,22,NBA,917,Shaquille O'Neal,.254,,.557,.375,.068,.000,2384,C,False,2003-04,LAL
32,4.3,36,.558,.495,1.000,0,,,,0,.000,.558,.836,.347,.538,,13,NBA,431,Shaquille O'Neal,.204,,.403,.525,.072,.000,2384,C,False,2004-05,MIA
33,3.3,66,.612,.545,1.000,0,,,,0,.000,.612,.745,.475,.308,.000,23,NBA,759,Shaquille O'Neal,.244,,.540,.412,.045,.003,2384,C,True,2005-06,MIA
34,3.1,14,.559,.576,1.000,0,,,,0,.000,.559,.676,.375,1.000,,4,NBA,121,Shaquille O'Neal,.254,,.576,.407,.017,.000,2384,C,False,2006-07,MIA
35,4.8,5,.440,.591,1.000,0,,,,0,.000,.440,.591,.304,.400,,5,NBA,150,Shaquille O'Neal,.140,,.440,.460,.100,.000,2384,C,False,2007-08,PHO
37,3.2,17,.516,.583,1.000,0,,,,0,.000,.516,.621,.333,.500,,11,NBA,243,Shaquille O'Neal,.194,,.624,.355,.022,.000,2384,C,False,2009-10,CLE
38,4.5,0,.500,1.000,1.000,0,,,,0,.000,.500,1.000,.000,,,2,NBA,12,Shaquille O'Neal,.000,,.500,.500,.000,.000,2384,C,False,2010-11,BOS
22,8.4,3,.447,.471,.974,0,.000,,,0,.026,.436,1.000,.333,.100,.500,4,NBA,157,Jermaine O'Neal,.077,.000,.231,.385,.256,.103,2383,C,False,2000-01,IND
23,9.2,8,.453,.471,.987,0,.000,,.000,0,.013,.447,.647,.455,.407,.222,5,NBA,192,Jermaine O'Neal,.118,1.000,.224,.289,.355,.118,2383,PF,False,2001-02,IND
24,7.9,10,.483,.628,.967,0,.000,,,0,.033,.467,.677,.520,.333,.111,6,NBA,272,Jermaine O'Neal,.120,.000,.337,.272,.261,.098,2383,PF,False,2002-03,IND
25,9.7,14,.429,.687,.985,0,.000,,.000,0,.015,.423,.661,.382,.351,.339,16,NBA,604,Jermaine O'Neal,.051,.500,.228,.279,.272,.206,2383,PF,False,2003-04,IND
26,9.2,12,.370,.688,.986,0,.000,,,0,.014,.365,.509,.208,.415,.303,13,NBA,476,Jermaine O'Neal,.057,.000,.270,.251,.308,.156,2383,PF,False,2004-05,IND
27,8.9,6,.537,.659,.976,0,.000,,.000,0,.024,.524,.519,.632,.500,.500,6,NBA,216,Jermaine O'Neal,.071,.500,.321,.226,.286,.143,2383,PF,False,2005-06,IND
30,9.5,1,.549,.536,1.000,0,,,,0,.000,.549,.714,.444,.609,.333,6,NBA,162,Jermaine O'Neal,.039,,.137,.353,.451,.059,2383,C,False,2008-09,MIA
31,10.3,4,.205,.889,1.000,0,,,,0,.000,.205,.500,.000,.200,.100,5,NBA,117,Jermaine O'Neal,.091,,.227,.205,.341,.227,2383,C,False,2009-10,MIA
32,7.0,1,.488,.714,1.000,0,,,,0,.000,.488,.471,.583,.444,.400,9,NBA,197,Jermaine O'Neal,.047,,.395,.279,.209,.116,2383,C,False,2010-11,BOS
35,4.9,7,.563,.833,1.000,0,,,,0,.000,.563,.667,.636,.167,,7,NBA,84,Jermaine O'Neal,.219,,.469,.344,.188,.000,2383,PF,False,2013-14,GSW
22,13.3,0,.000,,1.000,0,,,,0,.000,.000,.000,,,.000,4,NBA,9,Ronnie Price,.000,,.333,.000,.000,.667,2363,PG,False,2005-06,SAC
24,17.3,1,.412,.143,.548,0,.214,.667,,2,.452,.323,.750,.333,.000,.000,12,NBA,68,Ronnie Price,.032,.000,.258,.097,.065,.129,2363,PG,False,2007-08,UTA
25,11.9,1,.429,.000,.700,0,.000,,,0,.300,.300,.400,,,.500,2,NBA,16,Ronnie Price,.100,.000,.500,.000,.000,.200,2363,PG,False,2008-09,UTA
26,16.3,0,.294,.600,.708,0,.286,.500,,1,.292,.292,.333,.000,.500,.286,10,NBA,90,Ronnie Price,.000,.000,.250,.083,.083,.292,2363,PG,False,2009-10,UTA
23,16.3,0,.000,,.667,0,.000,,,0,.333,.000,.000,,,.000,2,NBA,5,Phil Pressey,.000,.000,.333,.000,.000,.333,2362,PG,False,2014-15,BOS
22,13.7,3,.455,.300,.629,0,.269,1.000,.364,0,.371,.386,.455,.556,.667,.300,18,NBA,206,Norman Powell,.043,.423,.314,.129,.043,.143,2360,SG,False,2015-16,TOR
23,12.3,5,.417,.650,.585,0,.441,.933,.529,0,.415,.427,.471,.333,.000,.250,9,NBA,227,Norman Powell,.085,.500,.415,.110,.012,.049,2360,SG,False,2016-17,TOR
24,12.9,0,.429,.667,.500,0,.143,1.000,.333,0,.500,.286,.429,,,,6,NBA,40,Norman Powell,.000,.429,.500,.000,.000,.000,2360,SG,False,2017-18,TOR
23,20.0,0,.000,,1.000,0,,,,0,.000,.000,,,,.000,2,NBA,3,Dwight Powell,.000,,.000,.000,.000,1.000,2359,PF,False,2014-15,DAL
24,6.3,4,.500,.778,.947,0,.000,,,0,.053,.474,.615,.000,,.250,4,NBA,64,Dwight Powell,.263,.000,.684,.053,.000,.211,2359,PF,False,2015-16,DAL
21,16.0,0,.550,.727,.606,0,.462,1.000,.500,0,.394,.515,.600,.600,.333,.571,6,NBA,121,Bobby Portis,.000,.462,.152,.152,.091,.212,2357,PF,False,2016-17,CHI
22,18.7,1,.333,1.000,.500,0,.000,,.000,1,.500,.167,.500,.000,,,3,NBA,9,Quincy Pondexter,.167,.667,.333,.167,.000,.000,2355,SF,False,2010-11,NOH
23,13.7,0,.714,.800,.778,0,.500,1.000,1.000,0,.222,.667,1.000,1.000,.000,.500,7,NBA,114,Quincy Pondexter,.000,.500,.222,.167,.056,.333,2355,SF,False,2011-12,MEM
24,17.0,3,.537,.682,.436,0,.453,.875,.469,1,.564,.489,.818,.143,.200,.286,15,NBA,357,Quincy Pondexter,.032,.604,.234,.074,.053,.074,2355,SF,False,2012-13,MEM
26,13.0,0,.389,.714,.643,0,.300,.667,.000,0,.357,.357,.667,.250,.000,.000,4,NBA,124,Quincy Pondexter,.000,.300,.321,.143,.107,.071,2355,SF,False,2014-15,NOP
20,22.0,0,.500,.000,.667,0,.000,,,0,.333,.333,,,,.500,3,NBA,6,Otto Porter,.000,.000,.000,.000,.000,.667,2356,SF,False,2013-14,WAS
21,12.9,3,.482,.778,.636,0,.375,1.000,.600,0,.364,.443,.633,.300,.286,.333,10,NBA,331,Otto Porter,.034,.469,.341,.114,.080,.102,2356,SF,False,2014-15,WAS
23,15.0,3,.671,.617,.642,0,.282,1.000,.333,0,.358,.532,.800,.833,.500,.524,13,NBA,428,Otto Porter,.028,.385,.229,.110,.110,.193,2356,SF,False,2016-17,WAS
24,16.0,2,.517,.800,.707,0,.417,1.000,.333,0,.293,.488,1.000,.286,.500,.538,5,NBA,158,Otto Porter,.049,.250,.073,.171,.146,.317,2356,SF,False,2017-18,WAS
23,2.9,3,.438,.857,1.000,0,,,,0,.000,.438,.545,.250,.000,,10,NBA,114,Mason Plumlee,.188,,.688,.250,.063,.000,2352,C,False,2013-14,BRK
24,1.3,2,.667,.500,1.000,0,,,,0,.000,.667,.600,1.000,,,6,NBA,49,Mason Plumlee,.333,,.833,.167,.000,.000,2352,C,False,2014-15,BRK
25,3.4,11,.400,.714,1.000,0,,,,0,.000,.400,.524,.240,.000,,11,NBA,306,Mason Plumlee,.214,,.600,.357,.043,.000,2352,C,False,2015-16,POR
21,2.4,0,.455,.200,1.000,0,,,,0,.000,.455,.556,.000,,,6,NBA,26,Jakob Poeltl,.000,,.818,.182,.000,.000,2354,C,False,2016-17,TOR
22,2.6,3,.567,.588,.968,0,.000,,,0,.032,.548,.583,.400,1.000,,9,NBA,140,Jakob Poeltl,.097,.000,.774,.161,.032,.000,2354,C,False,2017-18,TOR
26,5.3,1,.125,.000,1.000,0,,,,0,.000,.125,.500,.000,.000,,1,NBA,16,Miles Plumlee,.125,,.250,.625,.125,.000,2353,C,False,2014-15,MIL
20,1.6,2,.800,.500,1.000,0,,,,0,.000,.800,.800,,,,6,NBA,28,Kendrick Perkins,.400,,1.000,.000,.000,.000,2347,C,False,2004-05,BOS
23,3.9,17,.590,.661,.991,0,.000,,,1,.009,.585,.613,.563,.545,.333,25,NBA,631,Kendrick Perkins,.179,.000,.708,.151,.104,.028,2347,C,True,2007-08,BOS
24,5.2,8,.579,.575,.992,0,.000,,,1,.008,.575,.590,.617,.333,.667,14,NBA,512,Kendrick Perkins,.063,.000,.480,.370,.094,.047,2347,C,False,2008-09,BOS
25,4.7,6,.516,.673,.990,0,.000,,,1,.010,.510,.630,.321,.556,.250,23,NBA,575,Kendrick Perkins,.063,.000,.563,.292,.094,.042,2347,C,False,2009-10,BOS
26,3.9,2,.453,.517,1.000,0,,,,0,.000,.453,.556,.304,.000,.500,17,NBA,479,Kendrick Perkins,.031,,.563,.359,.016,.063,2347,C,False,2010-11,OKC
27,5.5,11,.416,.541,1.000,0,,,,0,.000,.416,.488,.367,.400,.167,20,NBA,517,Kendrick Perkins,.146,,.483,.337,.112,.067,2347,C,False,2011-12,OKC
28,8.9,2,.270,.900,.974,0,.000,,,1,.026,.263,.357,.250,.250,.143,11,NBA,210,Kendrick Perkins,.053,.000,.368,.316,.105,.184,2347,C,False,2012-13,OKC
29,4.8,0,.533,.667,1.000,0,,,,0,.000,.533,.684,.476,.250,.000,19,NBA,384,Kendrick Perkins,.000,,.422,.467,.089,.022,2347,C,False,2013-14,OKC
30,5.0,0,.250,.000,1.000,0,,,,0,.000,.250,.000,.333,,,8,NBA,33,Kendrick Perkins,.000,,.250,.750,.000,.000,2347,C,False,2014-15,CLE
21,17.8,0,.313,.200,.615,0,.200,1.000,.500,1,.385,.269,.000,.500,.400,.000,10,NBA,64,Cameron Payne,.000,.200,.038,.231,.192,.154,2344,PG,False,2015-16,OKC
22,22.0,0,.000,,.500,0,1.000,1.000,1.000,0,.500,.500,,,,.000,1,NBA,4,Cameron Payne,.000,1.000,.000,.000,.000,.500,2344,PG,False,2016-17,CHI
22,10.4,1,.530,.085,.905,0,.238,.800,,0,.095,.502,.635,.554,.433,.431,12,NBA,486,Chris Paul,.005,.000,.285,.253,.136,.231,2342,PG,False,2007-08,NOH
23,11.8,0,.439,.080,.781,0,.313,.200,.000,0,.219,.411,.640,.556,.333,.071,5,NBA,201,Chris Paul,.000,.063,.342,.123,.123,.192,2342,PG,False,2008-09,NOH
25,14.7,0,.569,.030,.753,0,.474,.556,.500,0,.247,.545,.556,.533,.550,.643,6,NBA,250,Chris Paul,.000,.211,.117,.195,.260,.182,2342,PG,False,2010-11,NOH
26,14.7,0,.456,.053,.762,0,.333,.385,.600,0,.238,.427,.600,.353,.500,.436,11,NBA,423,Chris Paul,.000,.128,.122,.207,.195,.238,2342,PG,False,2011-12,LAC
27,12.9,0,.589,.140,.793,0,.316,.000,.000,0,.207,.533,.895,.545,.529,.333,6,NBA,224,Chris Paul,.000,.053,.207,.239,.185,.163,2342,PG,False,2012-13,LAC
28,15.8,0,.472,.083,.645,0,.457,.344,.600,0,.355,.467,.643,.419,.400,.447,13,NBA,472,Chris Paul,.000,.071,.142,.157,.152,.193,2342,PG,False,2013-14,LAC
29,16.7,0,.548,.015,.656,0,.415,.407,.167,0,.344,.503,.684,.600,.590,.415,12,NBA,445,Chris Paul,.000,.092,.101,.132,.206,.217,2342,PG,False,2014-15,LAC
30,16.2,1,.554,.161,.737,0,.300,.667,.000,0,.263,.487,.583,.800,.529,.500,4,NBA,125,Chris Paul,.013,.050,.158,.066,.224,.289,2342,PG,False,2015-16,LAC
31,15.8,0,.546,.019,.719,0,.368,.286,.000,1,.281,.496,.867,.522,.526,.381,7,NBA,260,Chris Paul,.000,.053,.111,.170,.281,.156,2342,PG,False,2016-17,LAC
32,15.8,0,.513,.062,.615,0,.374,.270,.667,2,.385,.459,.536,.585,.463,.500,15,NBA,517,Chris Paul,.000,.061,.109,.160,.261,.086,2342,PG,False,2017-18,HOU
26,,0,,,,0,,,,0,,,,,,,1,NBA,3,Brandon Paul,,,,,,,2341,SG,False,2017-18,SAS
24,15.1,1,.633,.789,.625,0,.389,1.000,.556,0,.375,.542,.625,.625,.625,.667,7,NBA,199,Patrick Patterson,.021,.500,.167,.167,.167,.125,2339,PF,False,2013-14,TOR
25,17.5,3,.667,.625,.444,0,.467,1.000,.571,0,.556,.556,.800,.000,.667,.667,4,NBA,106,Patrick Patterson,.111,.467,.185,.037,.111,.111,2339,PF,False,2014-15,TOR
26,15.8,6,.515,.500,.485,0,.300,1.000,.176,0,.515,.404,.769,.440,.125,.286,20,NBA,583,Patrick Patterson,.051,.486,.191,.184,.059,.051,2339,PF,False,2015-16,TOR
27,19.9,1,.200,1.000,.278,0,.308,1.000,.300,0,.722,.278,.333,.000,.333,.000,10,NBA,185,Patrick Patterson,.028,.769,.083,.056,.083,.056,2339,PF,False,2016-17,TOR
28,19.2,0,.500,1.000,.333,0,.500,1.000,.333,0,.667,.500,.000,,,1.000,6,NBA,58,Patrick Patterson,.000,.750,.167,.000,.000,.167,2339,PF,False,2017-18,OKC
24,14.1,0,.250,1.000,.571,0,.333,1.000,,0,.429,.286,.333,,,.000,4,NBA,20,Lamar Patterson,.000,.000,.429,.000,.000,.143,2338,SG,False,2015-16,ATL
19,11.9,0,.477,.173,.801,0,.370,.700,.667,1,.199,.456,.689,.333,.154,.394,10,NBA,341,Tony Parker,.000,.111,.331,.132,.096,.243,2336,PG,False,2001-02,SAS
20,12.3,0,.430,.358,.833,0,.268,.933,.308,0,.167,.403,.527,.420,.321,.396,24,NBA,814,Tony Parker,.000,.232,.221,.242,.084,.287,2336,PG,True,2002-03,SAS
21,13.5,0,.440,.236,.744,0,.395,.412,.000,0,.256,.429,.682,.286,.429,.304,10,NBA,386,Tony Parker,.000,.070,.262,.167,.042,.274,2336,PG,False,2003-04,SAS
22,10.7,1,.494,.325,.869,0,.188,.778,.300,0,.131,.454,.656,.338,.304,.431,23,NBA,858,Tony Parker,.003,.208,.350,.178,.063,.279,2336,PG,True,2004-05,SAS
23,9.6,0,.470,.186,.960,0,.222,.000,.000,0,.040,.460,.610,.432,.296,.391,13,NBA,475,Tony Parker,.000,.111,.363,.195,.119,.283,2336,PG,False,2005-06,SAS
24,10.1,0,.489,.261,.940,0,.333,1.000,.600,0,.060,.480,.567,.533,.410,.394,20,NBA,751,Tony Parker,.000,.238,.403,.129,.111,.297,2336,PG,True,2006-07,SAS
25,9.9,0,.507,.255,.935,0,.350,.857,.400,0,.065,.497,.630,.500,.333,.407,17,NBA,654,Tony Parker,.000,.500,.389,.150,.098,.297,2336,PG,False,2007-08,SAS
26,10.4,0,.596,.196,.870,0,.214,1.000,.500,0,.130,.546,.682,.385,.250,.655,5,NBA,181,Tony Parker,.000,.286,.407,.120,.074,.269,2336,PG,False,2008-09,SAS
27,10.0,0,.470,.169,.981,0,.667,1.000,.000,0,.019,.474,.545,.550,.381,.370,10,NBA,335,Tony Parker,.000,.333,.286,.260,.136,.299,2336,PG,False,2009-10,SAS
28,9.2,0,.494,.238,.914,0,.125,1.000,.000,0,.086,.462,.656,.423,.444,.333,6,NBA,221,Tony Parker,.000,.500,.344,.280,.097,.194,2336,PG,False,2010-11,SAS
29,11.0,0,.466,.221,.907,0,.333,.857,.364,1,.093,.453,.648,.483,.316,.365,14,NBA,506,Tony Parker,.000,.524,.240,.267,.169,.231,2336,PG,False,2011-12,SAS
30,11.1,0,.467,.199,.915,0,.355,.909,.467,0,.085,.458,.611,.418,.424,.396,21,NBA,765,Tony Parker,.000,.484,.260,.216,.162,.277,2336,PG,False,2012-13,SAS
31,11.9,0,.498,.245,.899,0,.371,.846,.381,0,.101,.486,.626,.466,.392,.459,23,NBA,719,Tony Parker,.000,.600,.263,.168,.147,.321,2336,PG,True,2013-14,SAS
32,11.3,0,.402,.242,.901,0,.000,,.000,0,.099,.363,.476,.560,.286,.227,7,NBA,210,Tony Parker,.000,.667,.231,.275,.154,.242,2336,PG,False,2014-15,SAS
33,12.0,0,.488,.150,.837,0,.250,1.000,.364,1,.163,.449,.633,.500,.318,.450,10,NBA,264,Tony Parker,.000,.688,.306,.102,.224,.204,2336,PG,False,2015-16,SAS
34,12.6,0,.513,.150,.804,0,.579,1.000,.563,0,.196,.526,.630,.250,.556,.538,8,NBA,211,Tony Parker,.000,.842,.278,.165,.093,.268,2336,PG,False,2016-17,SAS
35,13.0,0,.438,.214,.865,0,.000,,.000,0,.135,.378,.750,.400,.429,.250,5,NBA,67,Tony Parker,.000,.600,.216,.135,.189,.324,2336,PG,False,2017-18,SAS
24,13.6,6,.491,.615,.570,0,.400,.875,.500,0,.430,.452,.629,.111,.500,.286,6,NBA,238,Chandler Parsons,.065,.250,.376,.097,.022,.075,2337,SF,False,2012-13,HOU
25,11.9,5,.478,.394,.657,0,.361,.846,.444,0,.343,.438,.615,.238,.000,.571,6,NBA,250,Chandler Parsons,.057,.250,.371,.200,.019,.067,2337,SF,False,2013-14,HOU
26,9.6,2,.455,.600,.733,0,.000,,,0,.267,.333,.714,.000,,.000,1,NBA,37,Chandler Parsons,.133,.000,.467,.200,.000,.067,2337,SF,False,2014-15,DAL
22,12.2,8,.512,.727,.694,0,.316,1.000,.600,0,.306,.452,.667,.300,.333,.444,7,NBA,167,Jabari Parker,.129,.263,.339,.161,.048,.145,2335,PF,False,2017-18,MIL
23,9.2,0,.292,1.000,.960,0,.000,,,0,.040,.280,.300,.333,.000,.429,7,NBA,105,Zaza Pachulia,.000,.000,.400,.120,.160,.280,2332,C,False,2007-08,ATL
24,4.6,4,.415,.636,1.000,0,,,,0,.000,.415,.545,.222,.167,.200,11,NBA,260,Zaza Pachulia,.075,,.623,.170,.113,.094,2332,C,False,2008-09,ATL
25,6.9,2,.514,.556,1.000,0,,,,0,.000,.514,.706,.333,.600,.143,11,NBA,161,Zaza Pachulia,.057,,.486,.171,.143,.200,2332,C,False,2009-10,ATL
26,5.6,1,.478,.636,1.000,0,,,,0,.000,.478,.583,.200,.667,.333,11,NBA,195,Zaza Pachulia,.043,,.522,.217,.130,.130,2332,C,False,2010-11,ATL
30,10.9,0,.400,.688,1.000,0,,,,0,.000,.400,.231,.000,.571,.417,6,NBA,129,Zaza Pachulia,.000,,.325,.025,.350,.300,2332,C,False,2014-15,MIL
31,5.5,1,.375,.778,1.000,0,,,,0,.000,.375,.455,.333,.000,.333,5,NBA,112,Zaza Pachulia,.042,,.458,.375,.042,.125,2332,C,False,2015-16,DAL
32,6.7,3,.542,.813,.983,0,.000,,.000,0,.017,.533,.800,.364,.273,.143,15,NBA,212,Zaza Pachulia,.050,1.000,.500,.183,.183,.117,2332,C,True,2016-17,GSW
33,3.9,0,.571,.250,1.000,0,,,,0,.000,.571,.600,1.000,,.000,7,NBA,26,Zaza Pachulia,.000,,.714,.143,.000,.143,2332,C,True,2017-18,GSW
22,22.3,0,.000,,.667,0,.000,,,0,.333,.000,,,,.000,4,NBA,11,Gabe Pruitt,.000,.000,.000,.000,.000,.667,2326,SG,False,2008-09,BOS
27,14.0,0,.000,,1.000,0,,,,0,.000,.000,,.000,,.000,3,NBA,5,Laron Profit,.000,,.000,.500,.000,.500,2325,SF,False,2004-05,WAS
21,,0,,,,0,,,,0,,,,,,,1,NBA,2,Joel Przybilla,,,,,,,2327,C,False,2000-01,MIL
23,0.0,1,1.000,.000,1.000,0,,,,0,.000,1.000,1.000,,,,4,NBA,33,Joel Przybilla,1.000,,1.000,.000,.000,.000,2327,C,False,2002-03,MIL
29,0.3,1,.556,.600,1.000,0,,,,0,.000,.556,.529,1.000,,,6,NBA,162,Joel Przybilla,.056,,.944,.056,.000,.000,2327,C,False,2008-09,POR
22,14.6,1,.522,.400,.583,0,.292,.857,.375,0,.417,.426,.704,.375,.250,.500,15,NBA,382,Tayshaun Prince,.009,.333,.235,.209,.035,.104,2322,SF,False,2002-03,DET
23,11.6,18,.454,.608,.769,0,.265,.923,.286,0,.231,.410,.685,.192,.273,.310,23,NBA,795,Tayshaun Prince,.090,.429,.344,.123,.104,.198,2322,SF,True,2003-04,DET
24,11.2,21,.449,.495,.805,0,.367,.818,.314,0,.195,.433,.586,.354,.350,.367,25,NBA,1023,Tayshaun Prince,.068,.583,.322,.156,.130,.195,2322,SF,False,2004-05,DET
25,11.8,14,.459,.376,.801,1,.457,.810,.333,2,.199,.459,.638,.447,.333,.286,18,NBA,745,Tayshaun Prince,.061,.522,.299,.165,.156,.182,2322,SF,False,2005-06,DET
26,12.1,15,.417,.554,.780,0,.409,1.000,.409,0,.220,.415,.557,.321,.292,.349,16,NBA,665,Tayshaun Prince,.075,.500,.305,.140,.120,.215,2322,SF,False,2006-07,DET
27,11.4,11,.503,.391,.880,0,.320,1.000,.133,0,.120,.481,.712,.531,.429,.316,17,NBA,671,Tayshaun Prince,.053,.600,.284,.154,.168,.274,2322,SF,False,2007-08,DET
28,14.2,1,.273,.500,.815,0,.200,1.000,.250,0,.185,.259,.500,.200,.000,.333,4,NBA,129,Tayshaun Prince,.037,.800,.148,.185,.148,.333,2322,SF,False,2008-09,DET
32,15.2,1,.373,.658,.843,0,.263,1.000,.111,0,.157,.355,.571,.474,.316,.300,15,NBA,454,Tayshaun Prince,.008,.474,.116,.157,.157,.413,2322,SF,False,2012-13,MEM
33,16.6,0,.409,.778,.846,0,.250,1.000,.500,1,.154,.385,.667,.000,.000,.538,7,NBA,113,Tayshaun Prince,.000,.500,.115,.115,.115,.500,2322,SF,False,2013-14,MEM
35,20.0,0,.308,.250,.302,0,.433,.615,.500,1,.698,.395,.333,.200,1.000,.000,11,NBA,230,Pablo Prigioni,.000,.200,.140,.116,.023,.023,2321,PG,False,2012-13,NYK
37,21.3,0,.438,.286,.281,0,.293,.667,.000,0,.719,.333,.500,.000,1.000,.200,17,NBA,293,Pablo Prigioni,.000,.049,.140,.018,.035,.088,2321,PG,False,2014-15,HOU
38,19.4,0,.000,,.600,0,.000,,,0,.400,.000,,,.000,,5,NBA,26,Pablo Prigioni,.000,.000,.000,.000,.600,.000,2321,PG,False,2015-16,LAC
24,19.7,0,.316,.167,.543,0,.438,.286,,1,.457,.371,.500,.500,.000,.300,5,NBA,80,A.J. Price,.000,.000,.057,.114,.086,.286,2314,PG,False,2010-11,IND
