age,ast,blk,drb,efg_pct,fg,fg2,fg2_pct,fg2a,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,gs,lg_id,mp,name,orb,pf,pid,pos,pts,ring,season,stl,team_id,tov,trb
28,17,,,,76,,,,,,,.458,166,26,.897,29,6,,NBA,255,Lou Hudson,,16,766,SF,178,False,1972-73,,ATL,,47
33,9,0,2,,14,,,,,,,.368,38,7,.875,8,3,,NBA,93,Lou Hudson,7,9,766,SG,35,False,1977-78,5,LAL,5,9
34,8,0,3,,17,,,,,,,.531,32,4,1.000,4,6,,NBA,90,Lou Hudson,1,6,766,SG,38,False,1978-79,1,LAL,5,4
30,7,1,1,.500,6,4,.571,7,2,.286,7,.429,14,0,,0,7,0,NBA,38,Lester Hudson,0,8,765,SG,14,False,2014-15,2,LAC,3,1
28,3,0,9,.544,24,23,.523,44,1,1.000,1,.533,45,13,.765,17,4,4,NBA,101,Phil Hubbard,11,16,764,SF,62,False,1984-85,3,CLE,7,20
31,0,0,2,.167,1,1,.167,6,0,,0,.167,6,0,.000,1,3,0,NBA,21,Phil Hubbard,1,1,764,SF,2,False,1987-88,0,CLE,1,3
32,0,0,0,,0,0,,0,0,,0,,0,0,,0,1,0,NBA,1,Phil Hubbard,0,0,764,SF,0,False,1988-89,0,CLE,0,0
23,3,,,,14,,,,,,,.341,41,6,.750,8,2,,NBA,72,Bailey Howell,,8,762,PF,34,False,1959-60,,DET,,17
24,22,,,,20,,,,,,,.351,57,16,.696,23,5,,NBA,154,Bailey Howell,,22,762,PF,56,False,1960-61,,DET,,46
25,23,,,,69,,,,,,,.423,163,62,.827,75,10,,NBA,378,Bailey Howell,,48,762,SF,200,False,1961-62,,DET,,96
26,11,,,,24,,,,,,,.375,64,23,.852,27,4,,NBA,163,Bailey Howell,,19,762,SF,71,False,1962-63,,DET,,42
28,19,,,,67,,,,,,,.515,130,53,.757,70,9,,NBA,350,Bailey Howell,,38,762,PF,187,False,1964-65,,BAL,,105
29,2,,,,23,,,,,,,.460,50,8,.727,11,3,,NBA,94,Bailey Howell,,13,762,PF,54,False,1965-66,,BAL,,30
30,5,,,,59,,,,,,,.484,122,20,.667,30,9,,NBA,241,Bailey Howell,,35,762,PF,138,False,1966-67,,BOS,,66
31,22,,,,135,,,,,,,.511,264,74,.692,107,19,,NBA,597,Bailey Howell,,84,762,PF,344,True,1967-68,,BOS,,146
32,19,,,,112,,,,,,,.489,229,46,.719,64,18,,NBA,551,Bailey Howell,,84,762,PF,270,True,1968-69,,BOS,,118
34,4,,,,19,,,,,,,.422,45,9,.500,18,7,,NBA,122,Bailey Howell,,25,762,PF,47,False,1970-71,,PHI,,31
23,0,0,0,.000,0,0,.000,1,0,,0,.000,1,0,,0,2,0,NBA,3,Marcus Georges-Hunt,1,0,760,SG,0,False,2017-18,0,MIN,0,1
20,5,10,20,.348,10,7,.350,20,3,.231,13,.303,33,7,.875,8,5,5,NBA,133,Paul George,5,11,759,SG,30,False,2010-11,7,IND,7,25
21,26,4,58,.447,37,26,.481,54,11,.268,41,.389,95,22,.786,28,11,11,NBA,371,Paul George,15,32,759,SG,107,False,2011-12,18,IND,21,73
22,96,9,125,.491,119,85,.491,173,34,.327,104,.430,277,93,.727,128,19,19,NBA,780,Paul George,16,72,759,SF,365,False,2012-13,25,IND,75,141
23,73,7,132,.521,138,86,.462,186,52,.403,129,.438,315,101,.789,128,19,19,NBA,781,Paul George,13,56,759,SF,429,False,2013-14,41,IND,49,145
25,30,5,44,.528,56,38,.475,80,18,.419,43,.455,123,61,.953,64,7,7,NBA,275,Paul George,9,24,759,SF,191,False,2015-16,14,IND,23,53
26,29,2,30,.489,34,16,.348,46,18,.429,42,.386,88,26,.867,30,4,4,NBA,172,Paul George,5,13,759,SF,112,False,2016-17,7,IND,13,35
27,16,4,32,.488,49,30,.441,68,19,.365,52,.408,120,31,.861,36,6,6,NBA,251,Paul George,4,17,759,SF,148,False,2017-18,8,OKC,24,36
23,0,0,7,.273,3,3,.273,11,0,,0,.273,11,8,.727,11,10,0,NBA,27,Stephen Howard,3,11,756,SF,14,False,1993-94,0,UTA,2,10
26,0,0,1,.500,3,3,.500,6,0,,0,.500,6,3,.750,4,5,0,NBA,13,Stephen Howard,0,2,756,SF,9,False,1996-97,1,UTA,0,1
25,10,2,36,.439,48,44,.463,95,4,.211,19,.421,114,33,.825,40,7,7,NBA,279,Rudy Gay,10,15,757,SF,133,False,2011-12,9,MEM,21,46
31,11,1,19,.431,26,22,.468,47,4,.222,18,.400,65,5,.556,9,5,4,NBA,160,Rudy Gay,9,16,757,PF,61,False,2017-18,8,SAS,6,28
23,4,6,15,.236,8,7,.226,31,1,.200,5,.222,36,10,.909,11,5,0,NBA,86,Josh Howard,17,12,752,SF,27,False,2003-04,6,DAL,7,32
24,24,7,63,.516,78,74,.532,139,4,.250,16,.503,155,41,.745,55,13,13,NBA,428,Josh Howard,33,60,752,SF,201,False,2004-05,11,DAL,28,96
25,32,14,130,.492,140,116,.475,244,24,.369,65,.453,309,80,.808,99,23,23,NBA,824,Josh Howard,41,85,752,SF,384,False,2005-06,23,DAL,52,171
26,17,5,44,.551,51,44,.543,81,7,.389,18,.515,99,19,.704,27,6,6,NBA,248,Josh Howard,15,22,752,SF,128,False,2006-07,13,DAL,12,59
27,7,2,23,.299,21,20,.323,62,1,.100,10,.292,72,20,.800,25,5,5,NBA,171,Josh Howard,12,10,752,SF,63,False,2007-08,2,DAL,9,35
28,13,4,41,.469,56,48,.500,96,8,.250,32,.438,128,38,.776,49,10,10,NBA,295,Josh Howard,10,24,752,SF,158,False,2008-09,9,DAL,21,51
31,4,1,10,.324,5,4,.267,15,1,.500,2,.294,17,4,.800,5,4,3,NBA,63,Josh Howard,4,3,752,SF,15,False,2011-12,2,UTA,2,14
23,10,6,16,.571,28,28,.571,49,0,,0,.571,49,18,.900,20,4,4,NBA,134,Pau Gasol,4,10,751,PF,74,False,2003-04,4,MEM,5,20
24,10,7,15,.494,39,38,.481,79,1,1.000,1,.488,80,6,.500,12,4,4,NBA,133,Pau Gasol,15,12,751,PF,85,False,2004-05,2,MEM,7,30
25,12,5,23,.433,29,29,.439,66,0,.000,1,.433,67,23,.767,30,4,4,NBA,158,Pau Gasol,4,11,751,PF,81,False,2005-06,2,MEM,11,27
27,83,40,140,.530,141,141,.530,266,0,,0,.530,266,72,.692,104,21,21,NBA,836,Pau Gasol,55,60,751,C,354,False,2007-08,11,LAL,44,195
28,58,45,181,.580,160,160,.580,276,0,,0,.580,276,100,.714,140,23,23,NBA,931,Pau Gasol,68,69,751,C,420,True,2008-09,19,LAL,44,249
29,81,48,163,.539,165,165,.545,303,0,.000,3,.539,306,120,.759,158,23,23,NBA,913,Pau Gasol,92,63,751,C,450,True,2009-10,9,LAL,44,255
30,38,17,46,.424,47,46,.418,110,1,.500,2,.420,112,36,.800,45,10,10,NBA,358,Pau Gasol,32,33,751,C,131,False,2010-11,4,LAL,17,78
31,44,25,76,.441,62,60,.435,138,2,.400,5,.434,143,24,.828,29,12,12,NBA,444,Pau Gasol,38,36,751,PF,150,False,2011-12,6,LAL,20,114
32,26,3,39,.481,25,25,.481,52,0,,0,.481,52,6,.545,11,4,4,NBA,146,Pau Gasol,7,4,751,PF,56,False,2012-13,2,LAL,13,46
34,31,21,77,.487,56,56,.505,111,0,.000,4,.487,115,32,.762,42,10,10,NBA,317,Pau Gasol,17,18,751,PF,144,False,2014-15,5,CHI,21,94
36,31,15,75,.465,50,44,.458,96,6,.333,18,.439,114,17,.708,24,16,7,NBA,365,Pau Gasol,39,35,751,C,123,False,2016-17,7,SAS,18,114
37,14,1,22,.525,10,9,.529,17,1,.333,3,.500,20,9,.900,10,5,0,NBA,90,Pau Gasol,2,5,751,C,30,False,2017-18,0,SAS,6,24
26,29,28,105,.511,72,72,.518,139,0,.000,2,.511,141,51,.699,73,13,13,NBA,519,Marc Gasol,41,44,750,C,195,False,2010-11,14,MEM,26,146
27,22,13,31,.522,36,36,.529,68,0,.000,1,.522,69,34,.791,43,7,7,NBA,261,Marc Gasol,16,25,750,C,106,False,2011-12,2,MEM,13,47
28,48,33,102,.454,93,93,.454,205,0,,0,.454,205,72,.800,90,15,15,NBA,609,Marc Gasol,25,53,750,C,258,False,2012-13,13,MEM,18,127
29,31,6,41,.405,47,47,.409,115,0,.000,1,.405,116,27,.794,34,7,7,NBA,299,Marc Gasol,13,27,750,C,121,False,2013-14,12,MEM,12,54
30,49,19,94,.394,71,71,.399,178,0,.000,2,.394,180,75,.852,88,11,11,NBA,416,Marc Gasol,19,33,750,C,217,False,2014-15,10,MEM,16,113
32,25,4,32,.512,39,32,.451,71,7,.583,12,.470,83,31,.939,33,6,6,NBA,240,Marc Gasol,7,22,750,C,116,False,2016-17,2,MEM,15,39
23,5,2,8,.465,20,20,.465,43,0,,0,.465,43,16,.889,18,3,3,NBA,129,Juwan Howard,10,9,753,SF,56,False,1996-97,2,WSB,3,18
27,14,5,54,.360,49,49,.360,136,0,,0,.360,136,36,.800,45,10,10,NBA,391,Juwan Howard,29,38,753,PF,134,False,2000-01,6,DAL,14,83
33,7,0,21,.400,14,14,.400,35,0,,0,.400,35,7,.636,11,7,0,NBA,157,Juwan Howard,10,10,753,PF,35,False,2006-07,5,HOU,4,31
34,1,0,0,.000,0,0,.000,2,0,,0,.000,2,1,.250,4,3,0,NBA,11,Juwan Howard,0,2,753,PF,1,False,2007-08,0,DAL,0,0
36,4,1,8,.526,10,10,.526,19,0,,0,.526,19,0,,0,6,0,NBA,87,Juwan Howard,8,20,753,C,20,False,2009-10,1,POR,3,16
37,1,0,7,.444,4,4,.444,9,0,,0,.444,9,9,.692,13,11,0,NBA,60,Juwan Howard,3,8,753,PF,17,False,2010-11,0,MIA,2,10
38,0,0,1,.286,2,2,.286,7,0,,0,.286,7,3,.750,4,9,0,NBA,24,Juwan Howard,0,0,753,PF,7,True,2011-12,0,MIA,0,1
22,10,0,16,.511,19,12,.414,29,7,.467,15,.432,44,15,.714,21,5,5,NBA,148,Danilo Gallinari,1,17,747,SF,60,False,2010-11,4,DEN,7,17
23,17,4,27,.383,34,30,.423,71,4,.174,23,.362,94,22,.917,24,7,7,NBA,222,Danilo Gallinari,9,15,747,SF,94,False,2011-12,5,DEN,9,36
24,3,2,3,.750,6,6,.750,8,0,,0,.750,8,3,.600,5,3,2,NBA,46,Byron Houston,2,9,742,PF,15,False,1993-94,1,GSW,0,5
25,0,0,0,.000,0,0,.000,1,0,,0,.000,1,0,,0,1,0,NBA,1,Byron Houston,0,0,742,PF,0,False,1994-95,0,SEA,0,0
24,6,1,7,.491,25,18,.486,37,7,.333,21,.431,58,18,.900,20,3,3,NBA,136,Allan Houston,1,11,741,SG,75,False,1995-96,0,DET,11,8
25,21,3,20,.534,58,32,.395,81,26,.500,52,.436,133,31,.886,35,9,9,NBA,360,Allan Houston,3,14,741,SG,173,False,1996-97,6,NYK,24,23
26,28,1,32,.460,76,67,.441,152,9,.391,23,.434,175,50,.862,58,10,10,NBA,403,Allan Houston,6,27,741,SG,211,False,1997-98,5,NYK,32,38
27,51,1,48,.457,135,126,.468,269,9,.250,36,.443,305,91,.883,103,20,20,NBA,783,Allan Houston,6,40,741,SG,370,False,1998-99,8,NYK,50,54
28,26,3,49,.479,103,84,.426,197,19,.500,38,.438,235,56,.862,65,16,16,NBA,654,Allan Houston,3,42,741,SG,281,False,1999-00,19,NYK,36,52
29,7,1,9,.641,38,32,.604,53,6,.545,11,.594,64,22,1.000,22,5,5,NBA,189,Allan Houston,0,17,741,SG,104,False,2000-01,5,NYK,10,9
25,0,0,0,,0,0,,0,0,,0,,0,2,.500,4,2,0,NBA,3,Jorge Gutierrez,1,0,740,PG,2,False,2013-14,0,BRK,0,1
26,1,0,1,.500,1,1,.500,2,0,,0,.500,2,0,,0,1,0,NBA,12,Jorge Gutierrez,0,1,740,PG,2,False,2014-15,0,MIL,0,1
27,2,0,2,.000,0,0,.000,3,0,,0,.000,3,0,,0,3,0,NBA,12,Jorge Gutierrez,0,0,740,PG,0,False,2015-16,0,CHO,1,2
31,0,,,,1,,,,,,,.111,9,2,.400,5,8,,BAA,,Matt Guokas,,11,738,,4,True,1946-47,,PHW,,
24,5,,,,2,,,,,,,.500,4,2,.333,6,2,,NBA,,Al Guokas,,3,737,,6,False,1949-50,,PHW,,
22,23,,,,26,,,,,,,.406,64,13,.765,17,15,,NBA,252,Matt Guokas,,33,739,SG,65,True,1966-67,,PHI,,30
23,30,,,,30,,,,,,,.380,79,20,.741,27,13,,NBA,327,Matt Guokas,,39,739,SG,80,False,1967-68,,PHI,,43
24,8,,,,11,,,,,,,.407,27,4,.800,5,5,,NBA,100,Matt Guokas,,12,739,SF,26,False,1968-69,,PHI,,12
25,1,,,,6,,,,,,,.750,8,1,1.000,1,2,,NBA,23,Matt Guokas,,1,739,SG,13,False,1969-70,,PHI,,3
26,12,,,,8,,,,,,,.571,14,4,.800,5,6,,NBA,83,Matt Guokas,,8,739,SG,20,False,1970-71,,CHI,,8
29,13,1,5,,8,,,,,,,.533,15,3,.750,4,6,,NBA,85,Matt Guokas,3,8,739,SG,19,False,1973-74,0,BUF,,8
30,11,1,10,,12,,,,,,,.343,35,7,.875,8,13,,NBA,202,Matt Guokas,4,20,739,SG,31,False,1974-75,7,CHI,,14
22,5,1,4,.425,16,14,.424,33,2,.286,7,.400,40,4,.800,5,3,0,NBA,64,Eddie House,1,7,735,PG,38,False,2000-01,3,MIA,5,5
26,4,0,1,.438,3,2,.286,7,1,1.000,1,.375,8,2,1.000,2,3,0,NBA,23,Eddie House,1,2,735,PG,9,False,2004-05,0,SAC,1,2
27,6,2,9,.394,19,16,.421,38,3,.214,14,.365,52,3,.750,4,14,0,NBA,130,Eddie House,0,10,735,PG,44,False,2005-06,1,PHO,5,9
28,1,0,2,.313,2,1,.500,2,1,.167,6,.250,8,0,,0,4,0,NBA,18,Eddie House,0,2,735,SG,5,False,2006-07,1,NJN,2,2
29,18,1,20,.402,17,6,.240,25,11,.355,31,.304,56,7,.875,8,21,0,NBA,165,Eddie House,2,13,735,PG,52,True,2007-08,5,BOS,4,22
30,13,0,18,.636,40,22,.550,40,18,.486,37,.519,77,10,.909,11,14,0,NBA,232,Eddie House,2,26,735,PG,108,False,2008-09,11,BOS,6,20
32,1,0,4,.324,4,1,.143,7,3,.300,10,.235,17,0,,0,7,0,NBA,48,Eddie House,1,6,735,SG,11,False,2010-11,4,MIA,4,5
22,19,,,,24,,,,,,,.381,63,29,.784,37,11,,NBA,213,Bob Houbregs,,31,734,C,77,False,1954-55,,FTW,,62
23,14,,,,36,,,,,,,.462,78,31,.705,44,10,,NBA,217,Bob Houbregs,,21,734,C,103,False,1955-56,,FTW,,67
24,3,,,,7,,,,,,,.412,17,8,.727,11,2,,NBA,38,Bob Houbregs,,3,734,C,22,False,1956-57,,FTW,,6
22,2,,,,3,,,,,,,.500,6,0,.000,1,4,,NBA,22,Bill Hosket,,3,733,PF,6,False,1968-69,,NYK,,7
23,2,,,,4,,,,,,,.400,10,3,.750,4,5,,NBA,29,Bill Hosket,,6,733,PF,11,True,1969-70,,NYK,,5
22,38,16,48,.510,47,38,.535,71,9,.300,30,.465,101,20,.741,27,12,12,NBA,374,Robert Horry,14,30,731,SF,123,False,1992-93,18,HOU,28,62
23,82,20,100,.509,98,64,.467,137,34,.382,89,.434,226,39,.765,51,23,23,NBA,778,Robert Horry,41,68,731,SF,269,True,1993-94,35,HOU,27,141
24,76,26,115,.550,93,49,.495,99,44,.400,110,.445,209,58,.744,78,22,22,NBA,841,Robert Horry,40,69,731,PF,288,True,1994-95,32,HOU,25,155
25,24,13,42,.522,37,16,.421,38,21,.396,53,.407,91,10,.435,23,8,8,NBA,308,Robert Horry,15,29,731,SF,105,False,1995-96,21,HOU,15,57
26,13,7,36,.605,17,5,.500,10,12,.429,28,.447,38,14,.778,18,9,9,NBA,279,Robert Horry,12,27,731,SF,60,False,1996-97,10,LAL,11,48
27,40,14,50,.600,39,33,.623,53,6,.353,17,.557,70,28,.683,41,13,13,NBA,422,Robert Horry,34,45,731,PF,112,False,1997-98,14,LAL,18,84
28,11,6,26,.558,12,7,.500,14,5,.417,12,.462,26,11,.786,14,8,0,NBA,177,Robert Horry,10,29,731,PF,40,False,1998-99,6,LAL,7,36
29,58,19,85,.466,59,42,.488,86,17,.288,59,.407,145,40,.702,57,23,0,NBA,618,Robert Horry,38,88,731,PF,175,True,1999-00,20,LAL,30,123
30,31,16,53,.466,32,15,.375,40,17,.362,47,.368,87,13,.591,22,16,0,NBA,382,Robert Horry,30,50,731,PF,94,True,2000-01,22,LAL,18,83
31,61,16,118,.537,61,37,.500,74,24,.387,62,.449,136,30,.789,38,19,14,NBA,703,Robert Horry,36,66,731,PF,176,True,2001-02,33,LAL,30,154
32,37,12,57,.330,30,28,.500,56,2,.053,38,.319,94,5,.556,9,12,10,NBA,373,Robert Horry,23,37,731,PF,67,False,2002-03,15,LAL,17,80
33,9,2,38,.558,20,12,.571,21,8,.364,22,.465,43,13,.929,14,10,0,NBA,211,Robert Horry,25,31,731,PF,61,False,2003-04,8,SAS,10,63
34,47,20,79,.564,73,35,.449,78,38,.447,85,.448,163,30,.732,41,23,0,NBA,618,Robert Horry,46,53,731,PF,214,True,2004-05,21,SAS,20,125
35,11,9,29,.486,15,9,.450,20,6,.353,17,.405,37,19,.731,26,13,5,NBA,224,Robert Horry,19,31,731,PF,55,False,2005-06,5,SAS,10,48
36,29,24,54,.525,25,12,.522,23,13,.351,37,.417,60,14,.824,17,18,0,NBA,361,Robert Horry,16,30,731,PF,77,True,2006-07,11,SAS,14,70
