age,and1s,astd_pts,drawn_shooting,fga_blkd,fouls_blocking,fouls_offensive,fouls_shooting,fouls_take,g,lg_id,mp,name,pct_1,pct_2,pct_3,pct_4,pct_5,pid,plus_minus_net,plus_minus_on,pos,ring,season,team_id,tov_bad_pass,tov_lost_ball,tov_other
24,3,58,13,5,0,0,8,4,5,NBA,201,Damian Lillard,97%,3%,,,,3155,-4.2,-10.1,PG,False,2014-15,POR,6,5,0
25,5,171,24,18,0,0,9,2,11,NBA,437,Damian Lillard,95%,5%,,,,3155,-11.1,-3.9,PG,False,2015-16,POR,4,27,0
26,1,33,8,11,0,1,5,0,4,NBA,151,Damian Lillard,85%,15%,,,,3155,-44.8,-26.4,PG,False,2016-17,POR,7,4,2
27,3,49,6,6,1,1,2,0,4,NBA,162,Damian Lillard,90%,10%,,,,3155,-22.5,-13.0,PG,False,2017-18,POR,7,7,2
24,0,10,1,1,0,0,2,0,8,NBA,68,DeAndre Liggins,,7%,72%,21%,,3154,-6.1,-4.5,SG,False,2012-13,OKC,0,0,2
29,0,0,1,1,0,0,0,0,3,NBA,14,DeAndre Liggins,,45%,55%,,,3154,-67.3,-65.1,SG,False,2017-18,NOP,1,1,0
21,0,0,0,0,0,0,1,0,4,NBA,9,Meyers Leonard,,,,,100%,3151,0.3,-6.3,C,False,2013-14,POR,0,0,0
22,0,13,0,1,0,0,6,2,5,NBA,106,Meyers Leonard,,,,,100%,3151,35.3,10.1,C,False,2014-15,POR,1,2,0
24,0,3,0,0,0,0,5,0,3,NBA,31,Meyers Leonard,,,,,100%,3151,-12.8,-28.8,PF,False,2016-17,POR,2,1,0
25,0,0,0,0,0,0,0,0,2,NBA,8,Meyers Leonard,,,,,100%,3151,62.6,50.1,C,False,2017-18,POR,0,0,0
23,0,0,0,0,0,0,1,0,5,NBA,11,Jon Leuer,,,2%,31%,66%,3152,-26.5,-25.0,PF,False,2012-13,MEM,0,0,0
24,0,4,1,0,0,0,1,0,3,NBA,23,Jon Leuer,,,,100%,,3152,-0.3,-5.7,PF,False,2013-14,MEM,0,0,0
25,0,0,0,2,0,0,0,0,4,NBA,9,Jon Leuer,,,,24%,76%,3152,-2.0,-2.5,PF,False,2014-15,MEM,0,0,0
20,4,20,9,9,1,1,8,0,14,NBA,379,Kawhi Leonard,,3%,91%,7%,,3150,-1.8,6.3,SF,False,2011-12,SAS,4,5,4
21,11,50,25,7,1,3,12,1,21,NBA,775,Kawhi Leonard,,,64%,36%,,3150,4.2,8.5,SF,False,2012-13,SAS,4,8,11
22,7,87,33,6,1,8,27,0,23,NBA,736,Kawhi Leonard,,,89%,11%,,3150,7.0,12.5,SF,True,2013-14,SAS,7,11,11
23,1,44,11,6,0,1,9,0,7,NBA,250,Kawhi Leonard,,,91%,9%,,3150,-28.9,-6.9,SF,False,2014-15,SAS,7,5,3
24,4,70,20,11,1,4,7,1,10,NBA,339,Kawhi Leonard,,5%,91%,4%,,3150,-1.9,9.4,SF,False,2015-16,SAS,0,10,4
25,8,133,38,6,0,3,7,0,12,NBA,429,Kawhi Leonard,,,85%,15%,,3150,22.2,11.1,SF,False,2016-17,SAS,14,5,7
23,3,64,9,10,,2,21,0,21,NBA,550,Courtney Lee,6%,93%,1%,,,3146,2.5,3.9,SG,False,2008-09,ORL,7,6,7
27,0,2,2,0,1,0,1,0,4,NBA,39,Courtney Lee,3%,67%,30%,,,3146,-15.7,-20.0,SG,False,2012-13,BOS,0,0,0
28,2,26,5,5,0,1,12,1,7,NBA,224,Courtney Lee,,46%,54%,,,3146,-6.0,-7.6,SG,False,2013-14,MEM,3,1,2
29,1,49,5,5,0,1,11,1,11,NBA,367,Courtney Lee,6%,60%,34%,,,3146,1.7,0.0,SG,False,2014-15,MEM,5,4,4
30,1,21,7,3,1,1,6,0,7,NBA,257,Courtney Lee,,74%,26%,,,3146,16.5,-6.6,SG,False,2015-16,CHO,1,2,2
22,0,3,1,1,0,0,0,0,2,NBA,16,Jake Layman,,,68%,32%,,3144,30.1,10.0,SF,False,2016-17,POR,0,0,0
23,0,2,0,0,0,0,0,0,1,NBA,8,Jake Layman,,,100%,,,3144,66.9,54.4,SF,False,2017-18,POR,0,0,0
20,0,0,0,0,0,0,0,0,1,NBA,4,T.J. Leaf,,,,43%,57%,3145,77.9,83.3,PF,False,2017-18,IND,0,0,0
21,0,4,0,1,0,0,0,0,2,NBA,10,Shane Larkin,100%,,,,,3140,27.8,24.6,PG,False,2013-14,DAL,0,1,0
25,0,48,0,4,0,0,4,1,11,NBA,154,Shane Larkin,100%,,,,,3140,-2.8,-1.5,PG,False,2017-18,BOS,6,0,0
25,0,11,2,1,0,0,1,0,3,NBA,26,Joffrey Lauvergne,,,,,100%,3141,21.1,11.5,C,False,2016-17,CHI,0,1,0
26,0,0,0,0,0,0,0,0,1,NBA,6,Joffrey Lauvergne,,,,,100%,3141,34.8,25.0,C,False,2017-18,SAS,0,0,0
22,1,38,8,5,,2,7,0,6,NBA,118,Ty Lawson,100%,,,,,3143,13.9,6.5,PG,False,2009-10,DEN,3,1,4
23,0,48,5,6,0,0,3,0,5,NBA,167,Ty Lawson,100%,,,,,3143,9.4,-2.6,PG,False,2010-11,DEN,4,1,1
24,5,93,9,9,0,0,9,0,7,NBA,242,Ty Lawson,100%,,,,,3143,22.3,6.6,PG,False,2011-12,DEN,7,1,0
25,4,111,12,9,0,1,6,0,6,NBA,236,Ty Lawson,100%,,,,,3143,-35.9,-11.3,PG,False,2012-13,DEN,10,2,1
28,0,23,2,2,0,1,6,0,7,NBA,74,Ty Lawson,100%,,,,,3143,-36.1,-26.2,PG,False,2015-16,IND,1,4,1
30,0,34,1,4,0,0,1,0,5,NBA,96,Ty Lawson,98%,2%,,,,3143,-3.4,-5.2,PG,False,2017-18,WAS,3,0,0
21,1,17,1,0,0,0,3,0,11,NBA,100,Jeremy Lamb,,60%,40%,,,3138,-5.6,-6.3,SG,False,2013-14,OKC,2,1,0
23,0,3,0,1,0,0,0,0,3,NBA,12,Jeremy Lamb,,100%,,,,3138,-34.3,-43.6,SG,False,2015-16,CHO,0,0,0
30,0,25,6,6,,2,10,0,10,NBA,222,George Lynch,,,41%,59%,,3133,-9.0,-7.1,SF,False,2000-01,PHI,5,3,5
31,1,28,3,5,,1,14,0,9,NBA,286,George Lynch,,1%,98%,2%,,3133,-3.5,-1.1,SF,False,2001-02,CHH,4,4,2
32,0,22,1,1,,1,4,0,6,NBA,163,George Lynch,,23%,70%,7%,,3133,14.8,5.2,SG,False,2002-03,NOH,3,2,3
33,0,26,3,3,,0,11,0,7,NBA,147,George Lynch,,,85%,15%,,3133,9.5,1.8,SF,False,2003-04,NOH,6,0,1
23,1,22,2,1,,1,6,0,15,NBA,131,Tyronn Lue,100%,,,,,3127,-1.9,12.2,PG,True,2000-01,LAL,6,0,2
30,0,3,0,0,,0,0,0,2,NBA,2,Tyronn Lue,100%,,,,,3127,-29.6,-40.0,PG,False,2007-08,DAL,0,0,0
31,0,0,0,0,,0,0,0,1,NBA,4,Tyronn Lue,100%,,,,,3127,-12.6,-10.0,PG,False,2008-09,ORL,0,0,0
24,0,0,0,1,,0,0,0,2,NBA,8,John Lucas III,100%,,,,,3125,2.8,-1.0,PG,False,2006-07,HOU,1,0,1
29,0,18,1,2,0,0,5,0,5,NBA,94,John Lucas III,100%,,,,,3125,0.6,-1.7,PG,False,2011-12,CHI,2,1,3
26,1,10,2,1,,0,2,0,4,NBA,55,Felipe Lopez,33%,67%,,,,3110,-2.7,-9.9,PG,False,2000-01,MIN,2,0,0
27,0,2,1,0,,1,1,0,3,NBA,30,Felipe Lopez,,75%,25%,,,3110,-0.7,-11.3,SG,False,2001-02,MIN,0,0,1
36,0,3,0,0,,0,1,0,8,NBA,34,Grant Long,,,4%,89%,7%,3105,-40.9,-38.8,PF,False,2002-03,BOS,0,0,1
26,1,22,2,2,,0,5,0,5,NBA,80,Randy Livingston,36%,65%,,,,3086,42.3,16.2,PG,False,2001-02,SEA,1,0,0
22,1,4,4,4,,0,4,0,3,NBA,79,Rashard Lewis,,,28%,72%,,3075,-16.1,-22.2,SF,False,2001-02,SEA,0,0,2
25,0,31,15,6,,4,9,0,8,NBA,312,Rashard Lewis,,,81%,16%,3%,3075,6.0,1.3,SF,False,2004-05,SEA,7,3,6
28,2,82,12,5,,2,6,0,10,NBA,417,Rashard Lewis,,,,100%,,3075,7.4,2.9,PF,False,2007-08,ORL,15,5,3
29,4,166,32,14,,6,22,0,24,NBA,986,Rashard Lewis,,,7%,93%,,3075,-0.8,2.5,PF,False,2008-09,ORL,20,22,8
30,1,78,8,5,,6,12,0,14,NBA,512,Rashard Lewis,,,,100%,,3075,19.8,14.9,PF,False,2009-10,ORL,16,2,7
33,0,10,0,1,0,2,2,0,11,NBA,47,Rashard Lewis,,,2%,98%,,3075,-33.8,-25.1,PF,True,2012-13,MIA,1,3,2
34,0,12,2,1,2,1,12,1,18,NBA,319,Rashard Lewis,,,69%,28%,2%,3075,10.9,10.0,SF,False,2013-14,MIA,2,1,2
24,0,4,2,3,,2,0,0,4,NBA,56,Quincy Lewis,,100%,,,,3073,24.7,15.7,SG,False,2001-02,UTA,1,0,2
30,1,25,6,8,,2,8,0,5,NBA,161,Voshon Lenard,,58%,42%,,,3055,5.4,-2.9,SG,False,2003-04,DEN,2,5,2
29,2,13,4,4,0,1,4,0,6,NBA,65,David Lee,,,,52%,48%,3040,-15.2,-13.0,PF,False,2012-13,GSW,1,2,2
30,1,42,9,15,0,5,12,0,7,NBA,217,David Lee,,,,34%,66%,3040,12.3,0.7,PF,False,2013-14,GSW,3,7,7
31,0,20,6,2,2,0,5,1,13,NBA,107,David Lee,,,,14%,86%,3040,6.8,14.4,PF,True,2014-15,GSW,1,1,0
32,0,2,0,0,0,0,3,0,2,NBA,33,David Lee,,12%,,88%,,3040,-16.3,-33.8,PF,False,2015-16,DAL,0,0,0
33,4,27,9,10,1,1,10,0,15,NBA,245,David Lee,,,,82%,18%,3040,12.3,9.2,PF,False,2016-17,SAS,5,0,1
23,0,17,3,0,,1,2,0,7,NBA,61,Acie Law,68%,32%,,,,3026,2.7,-12.2,PG,False,2007-08,ATL,2,5,1
24,1,14,1,0,,0,2,0,6,NBA,28,Acie Law,100%,,,,,3026,-4.8,-13.7,PG,False,2008-09,ATL,0,1,0
28,0,15,2,0,,0,2,0,4,NBA,53,Rusty LaRue,96%,4%,,,,3015,-17.1,-13.9,PG,False,2001-02,UTA,4,0,0
24,1,0,6,7,,0,8,0,6,NBA,106,Carl Landry,,,,7%,93%,3002,10.6,3.2,PF,False,2007-08,HOU,0,1,1
25,3,8,13,10,,3,11,0,13,NBA,240,Carl Landry,,,,60%,40%,3002,9.2,3.9,PF,False,2008-09,HOU,1,6,7
27,4,13,16,10,0,5,14,0,6,NBA,213,Carl Landry,,,,99%,1%,3002,-13.4,-12.4,PF,False,2010-11,NOH,1,6,5
29,6,40,26,6,3,5,9,0,12,NBA,246,Carl Landry,,,,69%,31%,3002,-15.7,-8.9,PF,False,2012-13,GSW,3,6,10
25,3,11,5,4,,3,24,0,8,NBA,245,Raef LaFrentz,,,1%,91%,9%,2991,12.6,4.7,C,False,2001-02,DAL,2,0,4
26,3,11,11,9,,3,49,0,20,NBA,491,Raef LaFrentz,,,17%,29%,55%,2991,2.1,0.4,C,False,2002-03,DAL,7,3,4
28,2,17,6,6,,2,17,0,7,NBA,185,Raef LaFrentz,,,,1%,99%,2991,7.9,2.4,PF,False,2004-05,BOS,3,2,2
35,0,17,1,3,,0,9,0,13,NBA,136,Christian Laettner,,,,89%,11%,2989,-5.2,0.4,PF,False,2004-05,MIA,6,0,0
23,1,6,6,1,0,6,8,0,12,NBA,134,Festus Ezeli,,,,15%,85%,3689,-1.1,-0.5,C,False,2012-13,GSW,3,3,6
25,1,12,9,11,0,2,10,1,20,NBA,183,Festus Ezeli,,,,,100%,3689,-6.2,3.3,C,True,2014-15,GSW,3,5,4
26,2,19,9,10,0,2,18,2,23,NBA,203,Festus Ezeli,,,,,100%,3689,-6.6,-0.7,C,False,2015-16,GSW,2,7,5
21,2,32,22,7,,4,4,0,6,NBA,231,Kevin Durant,,20%,79%,1%,,3921,6.7,-1.2,SF,False,2009-10,OKC,5,10,7
22,8,110,53,17,0,5,28,0,17,NBA,722,Kevin Durant,,,81%,19%,,3921,6.3,2.8,SF,False,2010-11,OKC,11,24,7
23,6,174,50,12,1,10,23,0,20,NBA,837,Kevin Durant,,,58%,42%,,3921,-0.3,3.8,SF,False,2011-12,OKC,25,25,13
24,10,172,42,8,1,6,14,1,11,NBA,485,Kevin Durant,,,47%,53%,,3921,-0.3,0.8,SF,False,2012-13,OKC,15,20,8
25,9,169,55,9,2,6,20,2,19,NBA,815,Kevin Durant,,,62%,37%,1%,3921,11.1,0.1,SF,False,2013-14,OKC,28,34,10
27,10,145,56,12,1,5,12,1,18,NBA,726,Kevin Durant,,,84%,16%,,3921,7.1,6.3,SF,False,2015-16,OKC,9,51,5
28,9,150,40,14,1,3,21,0,15,NBA,533,Kevin Durant,,,40%,58%,2%,3921,6.0,15.5,PF,True,2016-17,GSW,18,17,3
29,5,235,57,14,1,3,22,0,21,NBA,807,Kevin Durant,,,9%,64%,27%,3921,10.8,12.3,PF,True,2017-18,GSW,26,18,6
24,2,214,16,7,0,1,16,3,12,NBA,497,Stephen Curry,100%,,,,,4204,25.2,4.4,PG,False,2012-13,GSW,16,15,9
25,3,131,14,5,0,1,9,1,7,NBA,296,Stephen Curry,97%,4%,,,,4204,37.0,0.5,PG,False,2013-14,GSW,15,9,2
26,5,306,32,19,2,3,14,3,21,NBA,826,Stephen Curry,100%,,,,,4204,6.3,9.5,PG,True,2014-15,GSW,49,23,10
27,9,227,26,15,3,2,13,1,18,NBA,614,Stephen Curry,100%,,,,,4204,-2.7,3.4,PG,False,2015-16,GSW,9,62,4
28,6,267,29,9,2,2,12,0,17,NBA,601,Stephen Curry,100%,,,,,4204,20.6,18.5,PG,True,2016-17,GSW,34,20,5
29,10,183,23,20,1,3,13,0,15,NBA,555,Stephen Curry,99%,1%,,,,4204,4.3,12.1,PG,True,2017-18,GSW,21,15,7
20,1,6,7,3,0,0,1,0,4,NBA,63,Alec Burks,,100%,,,,4645,10.8,-11.0,SG,False,2011-12,UTA,3,0,0
26,5,43,10,5,1,0,3,0,9,NBA,120,Alec Burks,17%,54%,29%,,,4645,4.3,1.6,SG,False,2017-18,UTA,2,4,0
22,0,2,0,0,0,0,0,0,2,NBA,5,Reggie Bullock,,,90%,10%,,4643,-122.5,-120.0,SF,False,2013-14,LAC,0,0,0
24,0,7,0,0,0,0,2,0,2,NBA,22,Reggie Bullock,,86%,15%,,,4643,-26.2,-33.2,SF,False,2015-16,DET,0,0,0
24,0,12,0,0,0,0,1,0,3,NBA,20,Trey Burke,73%,28%,,,,4644,-4.9,-5.4,PG,False,2016-17,WAS,0,0,0
22,0,0,0,0,0,0,0,0,3,NBA,4,Jimmy Butler,2%,14%,85%,,,4647,-79.4,-80.4,SG,False,2011-12,CHI,0,0,0
23,5,70,21,6,0,1,15,0,12,NBA,490,Jimmy Butler,,28%,73%,,,4647,-15.8,-9.9,SF,False,2012-13,CHI,11,4,1
24,1,25,9,5,0,1,7,1,5,NBA,218,Jimmy Butler,,64%,36%,,,4647,-15.8,-6.9,SG,False,2013-14,CHI,1,1,1
25,7,87,31,15,0,2,15,0,12,NBA,506,Jimmy Butler,,82%,18%,,,4647,13.9,5.0,SG,False,2014-15,CHI,12,5,4
27,4,63,18,6,0,3,4,0,6,NBA,239,Jimmy Butler,,36%,63%,1%,,4647,-7.9,-8.9,SF,False,2016-17,CHI,7,5,3
28,1,50,6,6,0,0,3,0,5,NBA,170,Jimmy Butler,,55%,26%,19%,,4647,21.5,-3.1,SG,False,2017-18,MIN,3,2,0
22,0,0,0,0,0,0,1,0,3,NBA,13,Sterling Brown,,100%,,,,4638,8.5,8.7,SG,False,2017-18,MIL,0,0,0
23,0,3,1,0,0,0,0,0,2,NBA,10,Markel Brown,,100%,,,,4637,-57.8,-61.6,SG,False,2014-15,BRK,0,0,0
27,0,4,1,0,0,0,1,0,4,NBA,29,Lorenzo Brown,,79%,22%,,,4636,-27.5,-30.3,PG,False,2017-18,TOR,1,0,0
20,4,31,10,1,2,1,13,0,17,NBA,215,Jaylen Brown,,4%,35%,58%,2%,4635,1.3,-1.8,SF,False,2016-17,BOS,5,4,4
21,2,64,20,28,1,0,23,0,18,NBA,583,Jaylen Brown,,71%,29%,,,4635,-0.2,0.7,SG,False,2017-18,BOS,10,5,0
32,0,3,0,0,0,0,1,0,5,NBA,22,Bobby Brown,100%,,,,,4633,-31.2,-28.2,PG,False,2016-17,HOU,0,0,0
24,0,6,1,0,0,0,0,0,7,NBA,40,MarShon Brooks,,77%,23%,,,4631,28.8,27.5,SG,False,2012-13,BRK,3,0,0
23,1,7,6,3,,0,4,0,6,NBA,50,Aaron Brooks,100%,,,,,4629,-12.3,-13.7,PG,False,2007-08,HOU,2,1,0
24,0,98,9,13,,1,8,0,13,NBA,444,Aaron Brooks,100%,,,,,4629,-7.7,-4.0,PG,False,2008-09,HOU,18,9,2
28,0,26,0,5,0,0,3,0,6,NBA,67,Aaron Brooks,100%,,,,,4629,8.6,1.0,PG,False,2012-13,HOU,5,1,0
30,0,26,3,5,1,2,6,1,12,NBA,132,Aaron Brooks,100%,,,,,4629,-28.3,-19.1,PG,False,2014-15,CHI,5,2,2
32,0,2,0,0,0,0,0,0,1,NBA,7,Aaron Brooks,100%,,,,,4629,-17.2,-20.3,PG,False,2016-17,IND,1,0,0
33,0,0,0,0,0,0,0,0,2,NBA,3,Aaron Brooks,100%,,,,,4629,9.7,0.0,PG,False,2017-18,MIN,0,0,0
24,0,50,0,2,1,2,6,0,6,NBA,183,Malcolm Brogdon,65%,30%,5%,,,4628,-5.4,-3.5,SG,False,2016-17,MIL,6,3,3
25,2,44,2,4,0,0,4,1,7,NBA,186,Malcolm Brogdon,18%,82%,,,,4628,-14.6,-6.0,PG,False,2017-18,MIL,4,5,0
24,0,2,0,1,1,1,1,0,6,NBA,23,Corey Brewer,,39%,60%,1%,,4623,15.7,22.4,SG,True,2010-11,DAL,0,1,1
25,1,12,4,4,0,0,3,0,7,NBA,116,Corey Brewer,,31%,68%,,,4623,1.0,0.9,SF,False,2011-12,DEN,0,2,0
26,1,17,9,5,0,3,6,1,6,NBA,146,Corey Brewer,,1%,90%,9%,,4623,3.0,-3.3,SF,False,2012-13,DEN,0,3,4
28,2,42,15,13,3,2,15,5,17,NBA,428,Corey Brewer,,41%,58%,1%,,4623,-10.3,-6.9,SF,False,2014-15,HOU,5,6,4
29,0,18,2,3,0,2,3,0,5,NBA,77,Corey Brewer,,9%,90%,1%,,4623,11.4,-12.1,SF,False,2015-16,HOU,1,2,3
31,0,11,2,1,1,0,6,1,6,NBA,151,Corey Brewer,,88%,12%,,,4623,-16.9,-13.0,SG,False,2017-18,OKC,1,1,0
20,0,0,0,0,0,0,0,0,1,NBA,2,Tony Bradley,,,,,100%,4622,68.5,66.7,C,False,2017-18,UTA,0,0,0
21,0,17,4,7,2,0,8,0,10,NBA,248,Avery Bradley,22%,78%,,,,4621,20.0,15.7,PG,False,2011-12,BOS,4,3,3
22,0,20,1,7,0,0,3,0,6,NBA,191,Avery Bradley,100%,,,,,4621,-2.6,-7.3,PG,False,2012-13,BOS,9,1,1
24,0,7,3,1,0,0,5,1,4,NBA,133,Avery Bradley,24%,62%,14%,,,4621,9.2,-8.1,SG,False,2014-15,BOS,2,1,0
25,1,2,2,1,0,0,0,0,1,NBA,33,Avery Bradley,,91%,9%,,,4621,11.6,4.4,SG,False,2015-16,BOS,1,0,0
26,3,100,11,19,1,1,17,0,18,NBA,645,Avery Bradley,21%,76%,4%,,,4621,-14.0,-6.4,SG,False,2016-17,BOS,18,11,2
26,0,19,3,3,0,1,10,0,9,NBA,146,Trevor Booker,,,3%,97%,,4619,-6.9,-4.2,PF,False,2013-14,WAS,0,0,3
30,1,0,4,1,0,1,2,0,7,NBA,64,Trevor Booker,,,,99%,1%,4619,-3.9,3.0,PF,False,2017-18,IND,0,0,1
23,0,0,0,0,0,0,0,0,2,NBA,9,Joel Bolomboy,,,,100%,,4617,52.5,47.1,PF,False,2016-17,UTA,0,0,0
21,0,40,2,4,,1,9,0,5,NBA,172,Andrew Bogut,,,,58%,42%,4615,-0.6,-12.0,PF,False,2005-06,MIL,4,1,3
28,1,53,6,2,1,7,16,0,12,NBA,327,Andrew Bogut,,,,,100%,4615,15.0,7.1,C,False,2012-13,GSW,10,3,9
30,1,87,4,6,0,4,34,1,19,NBA,440,Andrew Bogut,,,,,100%,4615,-10.4,2.3,C,True,2014-15,GSW,14,7,5
31,0,77,0,6,1,8,28,0,22,NBA,365,Andrew Bogut,,,,,100%,4615,1.7,5.9,C,False,2015-16,GSW,1,9,9
25,1,26,3,4,0,1,3,0,6,NBA,206,Bojan Bogdanovic,,,68%,32%,,4614,-8.1,-8.1,SF,False,2014-15,BRK,3,3,2
27,2,21,10,3,1,1,9,1,13,NBA,264,Bojan Bogdanovic,,,23%,76%,1%,4614,-20.0,-12.2,SF,False,2016-17,WAS,6,1,1
28,4,30,7,6,1,0,9,1,7,NBA,238,Bojan Bogdanovic,,,98%,2%,,4614,2.3,6.8,SF,False,2017-18,IND,5,6,0
22,1,53,4,6,0,4,8,0,11,NBA,189,Eric Bledsoe,57%,36%,7%,,,4611,30.2,14.5,PG,False,2011-12,LAC,7,3,5
23,0,41,5,1,0,0,4,0,6,NBA,97,Eric Bledsoe,66%,34%,,,,4611,22.6,8.4,PG,False,2012-13,LAC,1,4,0
28,1,64,9,4,0,3,3,0,7,NBA,225,Eric Bledsoe,100%,,,,,4611,13.4,5.4,PG,False,2017-18,MIL,6,4,5
26,0,4,0,1,0,0,3,0,7,NBA,19,Tarik Black,,,,14%,87%,4609,-49.5,-46.6,C,False,2017-18,HOU,0,1,0
29,1,6,4,1,0,0,3,0,5,NBA,47,Nemanja Bjelica,,,,100%,,4608,-4.6,-13.3,PF,False,2017-18,MIN,0,1,0
21,0,2,0,0,0,0,2,0,3,NBA,48,Bismack Biyombo,,,,4%,96%,4607,2.2,-9.1,C,False,2013-14,CHA,0,0,0
23,6,17,26,7,1,8,20,0,20,NBA,506,Bismack Biyombo,,,,1%,100%,4607,2.7,-4.1,C,False,2015-16,TOR,1,7,13
24,1,39,3,5,2,2,6,1,6,NBA,200,Patrick Beverley,90%,10%,,,,4604,22.8,1.5,PG,False,2012-13,HOU,3,1,2
25,0,25,3,4,0,1,6,4,6,NBA,202,Patrick Beverley,62%,38%,,,,4604,-6.4,-2.5,PG,False,2013-14,HOU,1,1,2
27,1,24,3,4,0,0,8,0,5,NBA,129,Patrick Beverley,100%,,,,,4604,10.2,-14.8,PG,False,2015-16,HOU,0,2,0
28,2,83,7,6,2,2,14,1,11,NBA,325,Patrick Beverley,1%,94%,6%,,,4604,0.8,2.1,SG,False,2016-17,HOU,7,6,6
24,0,9,0,0,0,0,5,0,13,NBA,112,Davis Bertans,,,2%,98%,,4603,10.6,9.7,PF,False,2016-17,SAS,6,0,0
25,0,12,3,1,0,0,3,0,5,NBA,82,Davis Bertans,,,,94%,6%,4603,16.5,1.7,PF,False,2017-18,SAS,0,1,0
23,0,36,7,4,0,0,9,0,17,NBA,173,Jordan Bell,,,5%,19%,76%,4598,0.4,10.5,C,True,2017-18,GSW,1,2,0
24,0,9,2,6,0,2,4,0,6,NBA,173,Marco Belinelli,1%,81%,19%,,,4597,-7.7,-11.8,SG,False,2010-11,NOH,1,1,2
26,2,73,7,7,1,2,9,0,12,NBA,325,Marco Belinelli,1%,98%,1%,,,4597,-13.5,-13.4,SG,False,2012-13,CHI,6,7,2
27,1,48,6,5,1,1,9,0,23,NBA,356,Marco Belinelli,2%,34%,64%,,,4597,-28.2,-8.9,SF,True,2013-14,SAS,7,3,2
28,0,25,4,0,0,1,1,1,7,NBA,116,Marco Belinelli,3%,94%,3%,,,4597,9.9,7.3,SG,False,2014-15,SAS,4,0,1
31,3,52,8,5,0,0,9,0,10,NBA,273,Marco Belinelli,,44%,56%,,,4597,7.8,6.1,SG,False,2017-18,PHI,2,2,0
20,1,20,8,7,,1,9,0,7,NBA,178,Michael Beasley,,,,78%,22%,4596,-15.1,-5.8,PF,False,2008-09,MIA,2,7,2
21,1,6,4,4,,1,6,0,5,NBA,135,Michael Beasley,,,,73%,27%,4596,0.6,-8.2,PF,False,2009-10,MIA,5,6,2
25,1,4,2,2,0,0,1,0,4,NBA,23,Michael Beasley,,,23%,43%,34%,4596,3.0,5.6,SF,False,2013-14,MIA,0,0,1
27,1,7,3,4,0,2,4,0,5,NBA,80,Michael Beasley,,,4%,88%,9%,4596,10.0,-13.2,PF,False,2015-16,HOU,0,4,2
28,0,2,1,4,2,0,4,0,4,NBA,48,Michael Beasley,,,6%,94%,,4596,7.0,4.3,PF,False,2016-17,MIL,1,1,0
26,0,0,0,1,0,0,2,1,4,NBA,23,Aron Baynes,,,,52%,49%,4592,31.5,38.2,C,False,2012-13,SAS,0,1,0
27,0,0,3,2,0,2,10,1,14,NBA,101,Aron Baynes,,,,,100%,4592,14.3,23.1,C,True,2013-14,SAS,2,2,3
28,1,2,2,2,1,1,1,3,4,NBA,40,Aron Baynes,,,,25%,75%,4592,-7.4,-5.7,C,False,2014-15,SAS,0,1,1
29,1,5,1,2,0,1,2,0,4,NBA,44,Aron Baynes,,,,,100%,4592,-33.3,-35.5,C,False,2015-16,DET,0,1,1
31,0,47,7,8,1,1,23,0,19,NBA,389,Aron Baynes,,,,5%,95%,4592,-4.3,-1.7,C,False,2017-18,BOS,6,0,1
23,0,5,0,1,0,0,1,1,9,NBA,16,Kent Bazemore,21%,48%,31%,,,4593,-43.8,-42.1,SG,False,2012-13,GSW,1,1,0
25,1,29,10,3,0,2,12,1,16,NBA,303,Kent Bazemore,1%,87%,12%,,,4593,-10.5,-6.3,SG,False,2014-15,ATL,4,2,5
26,2,44,4,10,2,0,4,1,10,NBA,325,Kent Bazemore,,27%,73%,,,4593,-19.3,-7.6,SF,False,2015-16,ATL,3,7,0
27,0,42,4,2,0,1,10,2,6,NBA,150,Kent Bazemore,2%,52%,46%,1%,,4593,16.2,6.9,SF,False,2016-17,ATL,9,6,1
20,1,0,1,0,,0,0,0,2,NBA,11,Jerryd Bayless,40%,60%,,,,4591,16.9,10.1,PG,False,2008-09,POR,0,1,0
21,3,54,9,7,,2,3,0,6,NBA,166,Jerryd Bayless,38%,62%,,,,4591,3.1,-10.9,SG,False,2009-10,POR,3,3,2
24,2,72,8,6,0,1,15,0,15,NBA,320,Jerryd Bayless,13%,86%,1%,,,4591,-15.6,-7.6,PG,False,2012-13,MEM,10,4,2
26,1,43,6,2,0,1,6,0,6,NBA,120,Jerryd Bayless,86%,4%,10%,,,4591,11.4,-5.3,PG,False,2014-15,MIL,2,1,1
29,0,0,0,0,0,0,0,0,1,NBA,2,Jerryd Bayless,,100%,,,,4591,5.6,8.3,SG,False,2017-18,PHI,0,0,0
20,0,3,0,0,,0,3,0,6,NBA,63,Nicolas Batum,,,100%,,,4590,-22.1,-23.6,SF,False,2008-09,POR,3,0,0
21,0,12,3,3,,1,2,0,6,NBA,139,Nicolas Batum,,,92%,8%,,4590,12.5,-5.6,SF,False,2009-10,POR,2,1,1
22,0,17,2,3,2,2,4,0,6,NBA,151,Nicolas Batum,,,52%,48%,,4590,-6.7,-9.7,SF,False,2010-11,POR,2,3,2
25,3,121,6,2,0,2,7,4,11,NBA,459,Nicolas Batum,,,76%,24%,,4590,19.2,-3.6,SF,False,2013-14,POR,15,10,3
